Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
526,2,3,2,1,2,4,9
803,1,2,1,3,2,7,1
830,2,4,2,1,1,7,3
324,1,5,2,1,2,6,1
213,1,2,2,1,2,7,1
207,1,8,2,1,1,6,1
168,2,9,2,2,2,4,1
329,2,2,2,1,1,4,3
279,1,7,2,2,1,7,5
977,1,9,2,2,1,6,3
304,2,4,2,3,2,4,3
145,1,2,2,1,1,6,9
774,2,5,1,1,1,4,5
515,1,3,2,1,2,6,0
89,1,8,1,1,2,6,0
452,1,6,1,1,2,6,1
59,1,3,2,3,2,4,4
310,2,7,2,1,1,6,6
527,2,4,2,3,2,6,6
226,2,7,2,2,1,2,6
473,1,9,2,1,1,3,3
977,1,9,2,2,1,6,3
540,2,5,2,1,1,4,1
662,2,5,2,1,1,3,3
756,2,5,1,1,2,3,9
781,2,5,1,3,2,2,9
78,2,7,1,2,1,6,9
432,2,3,2,1,1,4,0
800,1,8,1,2,1,4,4
152,1,5,2,1,1,7,3
788,2,5,2,3,2,4,5
400,2,2,1,3,1,7,2
278,1,5,2,2,2,7,6
56,1,6,2,2,1,4,9
976,1,5,1,1,1,4,3
185,1,2,1,1,2,6,7
397,1,8,2,3,1,6,1
604,1,8,2,1,1,4,9
787,2,8,2,1,2,4,1
157,2,5,2,1,1,6,1
786,1,8,2,1,2,7,7
692,2,2,2,1,2,4,4
358,2,1,2,1,1,2,2
439,2,6,2,1,1,6,4
588,2,8,1,3,1,6,4
465,2,3,2,3,1,4,4
662,2,5,2,1,1,3,3
445,1,5,2,1,1,3,9
749,2,5,2,1,1,7,1
800,1,8,1,2,1,4,4
742,2,4,1,3,1,6,1
487,2,5,1,2,2,9,1
529,1,5,2,1,1,4,7
72,1,2,2,1,1,4,5
928,2,1,2,3,2,6,8
927,1,2,2,3,2,4,5
700,2,6,1,2,1,6,4
949,2,6,2,1,1,4,2
16,2,6,2,1,2,4,1
530,1,6,1,1,2,4,6
730,1,4,2,3,1,12,2
325,2,9,1,1,2,6,2
994,1,2,2,1,1,7,8
631,1,1,2,3,1,4,1
612,1,5,2,1,1,6,0
545,1,2,2,1,1,6,8
595,1,8,2,2,1,7,2
920,2,2,2,3,1,6,1
707,2,5,1,3,1,6,5
841,2,5,1,1,1,6,9
201,1,1,2,3,2,7,7
343,2,8,2,1,1,6,1
852,2,9,1,3,2,7,0
522,2,2,2,2,2,6,9
858,2,1,2,1,2,4,8
399,1,1,1,1,2,3,2
217,2,8,1,3,1,4,2
444,2,5,2,1,2,3,1
764,2,8,2,1,1,3,9
221,2,1,1,1,1,6,4
382,1,5,1,1,1,6,2
880,2,9,2,3,1,6,9
591,2,8,2,3,2,4,0
6,2,4,2,1,1,4,4
271,1,5,1,1,2,6,0
738,1,5,2,1,1,4,9
15,2,8,2,1,1,6,7
423,2,9,2,1,0,2,6
523,1,5,2,1,2,6,0
802,1,4,2,1,2,4,6
752,2,5,1,3,1,6,1
20,2,9,1,2,1,6,0
689,1,1,2,3,1,6,9
938,2,2,1,1,1,7,1
227,2,2,2,1,2,6,0
784,2,9,2,2,2,6,2
287,2,8,2,1,1,6,0
808,2,5,2,1,2,2,9
133,2,7,1,1,2,4,1
983,2,8,2,1,2,6,1
282,1,6,2,1,2,2,0
403,2,2,1,3,2,6,2
664,2,3,2,1,1,3,5
65,1,8,2,1,1,6,2
648,1,5,2,3,1,2,4
603,1,1,2,1,2,6,0
436,2,6,2,1,2,4,5
828,1,9,2,1,1,4,8
933,2,7,1,1,1,12,1
258,2,3,1,3,1,4,4
979,1,3,1,1,2,3,3
965,2,2,2,1,1,4,2
102,1,8,2,1,1,4,7
992,1,3,1,1,2,4,2
566,2,5,2,2,2,4,0
768,1,8,1,1,2,4,5
100,2,1,1,2,2,3,8
197,2,2,2,2,1,6,7
812,2,1,1,1,2,7,1
225,2,1,2,1,1,6,8
942,1,5,2,1,2,6,0
462,2,6,1,1,2,6,1
236,2,2,2,1,2,6,2
25,2,9,2,1,0,4,3
120,1,1,1,1,2,4,1
909,2,5,6,3,2,6,8
505,1,9,1,1,2,3,5
181,2,9,2,2,2,7,7
710,2,5,2,1,1,4,1
813,2,5,2,1,1,7,1
766,1,6,2,1,2,6,3
633,1,6,2,1,0,6,1
542,2,2,2,2,1,4,8
983,2,8,2,1,2,6,1
314,1,9,1,1,2,4,3
990,2,5,2,1,1,4,4
796,1,7,2,1,1,7,5
617,1,4,1,1,1,2,0
735,1,9,1,2,1,6,4
272,2,4,2,3,2,5,3
909,2,5,6,3,2,6,8
231,2,6,1,3,1,6,1
419,2,6,2,3,1,6,5
767,1,3,6,3,2,7,2
441,1,1,1,1,2,5,9
495,1,5,2,1,1,6,4
23,2,9,2,1,1,11,1
108,1,1,2,1,2,4,0
702,2,5,2,1,1,2,1
501,1,6,1,1,1,7,0
858,2,1,2,1,2,4,8
24,1,2,1,1,1,6,0
186,1,5,2,3,1,6,2
287,2,8,2,1,1,6,0
627,1,5,1,3,1,3,0
337,2,2,2,1,1,6,2
877,2,8,2,1,2,6,0
913,1,5,1,1,1,6,5
36,1,9,2,1,1,6,0
793,2,1,2,1,2,6,5
136,1,5,2,1,2,7,4
507,2,5,1,1,1,7,1
226,2,7,2,2,1,2,6
319,1,5,2,1,2,12,1
839,2,5,2,1,2,6,4
915,1,5,2,1,1,6,2
181,2,9,2,2,2,7,7
873,1,8,1,1,2,6,9
85,2,3,2,3,1,3,8
466,1,3,2,1,1,4,2
925,2,6,2,3,1,4,4
52,1,5,2,3,1,5,2
859,2,2,2,1,0,4,4
866,1,6,2,1,2,6,5
234,1,5,2,1,1,3,3
958,1,5,2,1,2,4,4
778,1,3,2,3,1,7,6
798,1,2,2,1,2,7,8
432,2,3,2,1,1,4,0
495,1,5,2,1,1,6,4
998,1,8,2,3,1,2,2
99,1,6,2,1,1,6,0
989,1,2,2,1,2,4,4
598,1,2,2,1,1,6,7
402,1,2,1,2,1,7,1
395,2,8,2,1,2,7,0
526,2,3,2,1,2,4,9
414,1,5,2,1,1,6,9
938,2,2,1,1,1,7,1
612,1,5,2,1,1,6,0
676,2,5,1,1,1,6,0
462,2,6,1,1,2,6,1
540,2,5,2,1,1,4,1
625,1,5,2,2,2,2,8
618,1,5,1,1,2,7,2
921,2,5,1,2,1,6,1
363,1,5,1,1,1,3,2
129,2,5,1,1,2,6,1
83,1,4,2,1,2,6,4
270,2,5,2,3,1,2,5
243,2,5,2,1,2,6,0
387,1,3,2,2,2,6,9
213,1,2,2,1,2,7,1
817,1,5,1,1,2,4,2
165,1,3,2,1,2,6,7
790,1,5,2,1,1,3,6
58,1,9,2,1,2,7,4
601,1,3,2,2,1,2,0
882,2,5,2,1,1,7,5
842,2,3,2,1,1,4,0
923,2,5,1,1,1,7,8
503,1,6,2,1,2,6,6
705,1,5,2,1,2,6,2
122,2,2,2,3,1,4,8
647,2,8,1,1,1,4,3
412,2,5,1,3,1,7,1
138,1,5,1,1,1,4,8
228,1,8,1,2,2,3,9
273,1,5,2,1,2,6,1
438,1,8,2,1,1,6,1
561,1,2,2,1,1,6,2
909,2,5,6,3,2,6,8
117,1,5,1,1,2,7,7
713,2,8,2,1,2,7,4
994,1,2,2,1,1,7,8
904,2,5,1,1,2,4,4
482,1,9,2,1,1,6,1
394,2,2,1,1,1,6,4
702,2,5,2,1,1,2,1
875,1,2,2,1,1,3,9
459,1,5,2,1,2,2,0
834,2,5,2,1,1,9,0
692,2,2,2,1,2,4,4
934,2,5,1,1,1,6,2
77,1,7,1,1,2,4,6
951,1,7,2,1,1,7,5
411,2,3,2,1,1,7,1
74,2,8,1,1,1,6,4
294,2,1,2,1,1,4,1
792,1,8,1,1,1,11,6
20,2,9,1,2,1,6,0
905,1,5,2,1,2,6,3
170,2,1,1,1,2,4,5
14,1,1,2,2,2,4,7
210,2,8,1,1,2,6,2
559,1,5,2,1,0,7,1
85,2,3,2,3,1,3,8
148,2,5,2,1,1,6,0
699,1,2,2,1,2,4,0
371,1,5,1,1,1,4,2
479,2,6,1,1,2,6,8
817,1,5,1,1,2,4,2
150,2,5,1,1,2,6,3
140,2,5,1,3,1,6,6
68,1,7,2,1,1,7,2
259,1,9,1,1,1,4,4
987,2,5,2,1,2,6,0
845,2,9,1,1,2,6,1
967,1,3,1,1,1,6,1
520,2,5,2,1,1,2,1
632,2,9,2,1,1,3,8
370,1,5,2,1,1,6,5
418,1,8,2,1,1,7,1
100,2,1,1,2,2,3,8
660,1,8,2,1,2,6,8
953,1,2,1,3,1,6,7
657,1,4,2,1,2,7,8
864,1,3,1,1,2,6,1
967,1,3,1,1,1,6,1
242,2,4,1,3,2,6,0
752,2,5,1,3,1,6,1
511,1,5,2,1,2,4,1
848,1,9,1,3,2,4,2
554,2,7,6,3,1,7,2
94,1,9,2,1,2,5,7
225,2,1,2,1,1,6,8
517,1,8,1,1,1,7,0
213,1,2,2,1,2,7,1
717,2,6,1,1,1,6,5
66,1,9,1,1,2,2,3
395,2,8,2,1,2,7,0
611,1,3,2,3,1,2,9
11,2,8,2,3,2,1,9
236,2,2,2,1,2,6,2
833,1,2,1,1,2,6,7
769,1,7,1,1,1,2,4
398,2,5,1,1,1,4,4
406,1,2,2,1,2,6,4
924,1,5,1,3,1,5,3
848,1,9,1,3,2,4,2
479,2,6,1,1,2,6,8
646,2,6,1,1,2,4,7
221,2,1,1,1,1,6,4
155,1,5,1,2,2,4,8
653,2,1,6,3,1,4,9
427,2,3,2,1,1,2,1
157,2,5,2,1,1,6,1
976,1,5,1,1,1,4,3
415,1,9,2,1,1,6,2
325,2,9,1,1,2,6,2
370,1,5,2,1,1,6,5
343,2,8,2,1,1,6,1
261,1,9,1,1,2,6,1
282,1,6,2,1,2,2,0
849,1,3,2,3,1,6,4
855,2,5,2,1,2,6,4
228,1,8,1,2,2,3,9
887,2,1,2,1,2,4,1
279,1,7,2,2,1,7,5
869,1,5,2,3,1,6,4
289,2,3,1,1,2,4,4
679,1,3,2,1,1,4,5
46,2,8,2,1,1,6,0
974,2,1,2,1,1,4,4
714,1,8,1,3,2,7,3
213,1,2,2,1,2,7,1
757,2,9,1,1,2,7,0
23,2,9,2,1,1,11,1
320,1,2,2,1,1,6,6
273,1,5,2,1,2,6,1
555,2,5,2,3,1,6,7
843,2,5,2,1,1,7,1
312,2,6,2,3,2,7,3
362,1,1,2,1,2,7,1
667,2,5,2,1,2,6,4
999,1,2,4,1,1,3,1
379,2,8,2,2,2,2,1
710,2,5,2,1,1,4,1
918,1,9,2,3,2,6,3
980,1,3,2,1,1,4,2
673,2,9,1,1,1,4,9
906,2,4,1,2,1,6,2
469,1,1,2,1,2,6,0
745,1,5,1,1,2,6,4
674,1,5,1,1,2,4,8
115,2,7,1,1,1,4,5
604,1,8,2,1,1,4,9
41,1,5,2,1,1,4,7
795,2,4,2,3,2,6,3
378,2,9,2,1,1,6,9
721,1,8,2,3,1,11,1
205,1,5,2,3,2,6,3
465,2,3,2,3,1,4,4
731,1,5,1,2,1,3,2
279,1,7,2,2,1,7,5
647,2,8,1,1,1,4,3
617,1,4,1,1,1,2,0
117,1,5,1,1,2,7,7
236,2,2,2,1,2,6,2
308,2,9,2,1,2,6,6
455,1,5,2,3,0,11,8
899,1,6,1,3,1,6,5
474,1,6,2,1,1,4,0
99,1,6,2,1,1,6,0
260,1,2,2,1,1,6,2
992,1,3,1,1,2,4,2
304,2,4,2,3,2,4,3
353,2,3,2,2,2,6,1
285,2,4,2,2,2,3,1
327,1,5,2,1,2,4,2
102,1,8,2,1,1,4,7
62,1,4,1,1,2,2,6
686,1,5,2,2,2,6,5
281,2,2,1,3,1,10,8
440,2,5,2,1,1,4,3
292,1,1,2,1,1,6,6
737,1,3,2,1,1,11,8
6,2,4,2,1,1,4,4
638,1,9,1,3,1,4,2
935,2,9,2,3,2,7,0
91,1,5,2,1,2,9,0
934,2,5,1,1,1,6,2
189,1,7,2,2,2,4,0
870,1,5,2,2,2,2,7
475,1,5,2,1,2,6,7
510,1,2,2,1,1,6,5
461,2,9,2,1,1,5,7
52,1,5,2,3,1,5,2
753,1,5,1,1,1,2,4
485,1,9,2,1,1,2,4
643,2,2,2,2,2,6,1
489,2,8,1,1,2,6,2
977,1,9,2,2,1,6,3
363,1,5,1,1,1,3,2
111,1,3,2,1,2,3,0
408,1,1,1,3,1,3,1
6,2,4,2,1,1,4,4
741,1,5,2,1,2,4,9
667,2,5,2,1,2,6,4
196,2,8,2,2,1,2,2
834,2,5,2,1,1,9,0
875,1,2,2,1,1,3,9
734,1,7,1,3,1,1,1
366,1,2,2,1,1,10,1
249,1,5,1,3,2,6,3
915,1,5,2,1,1,6,2
594,2,5,2,1,1,6,3
239,1,2,2,1,1,4,1
379,2,8,2,2,2,2,1
906,2,4,1,2,1,6,2
871,2,5,1,2,1,3,5
834,2,5,2,1,1,9,0
470,2,5,1,3,1,10,4
774,2,5,1,1,1,4,5
918,1,9,2,3,2,6,3
700,2,6,1,2,1,6,4
454,2,9,2,1,2,7,1
365,2,5,2,3,1,6,2
289,2,3,1,1,2,4,4
873,1,8,1,1,2,6,9
402,1,2,1,2,1,7,1
57,2,5,2,2,2,6,1
520,2,5,2,1,1,2,1
303,1,5,2,1,2,6,6
114,2,5,1,1,1,6,7
209,1,2,2,1,1,4,5
40,2,5,1,1,2,5,4
815,2,8,2,1,1,6,4
172,2,5,1,1,2,4,9
233,1,3,2,3,1,7,1
792,1,8,1,1,1,11,6
883,2,1,1,1,1,6,0
589,2,2,2,2,1,3,0
619,2,5,1,1,2,4,4
792,1,8,1,1,1,11,6
402,1,2,1,2,1,7,1
38,2,7,2,1,1,4,2
118,2,8,2,1,2,2,8
334,1,7,2,3,2,6,1
335,1,5,2,1,1,6,2
538,1,4,2,1,1,6,6
615,1,1,4,1,2,6,2
73,1,5,2,2,2,7,9
190,2,6,1,1,1,3,1
323,1,8,2,2,1,6,7
146,2,9,2,1,2,4,7
766,1,6,2,1,2,6,3
283,2,8,1,3,1,4,9
212,1,5,2,1,2,6,2
634,1,8,1,3,2,4,5
717,2,6,1,1,1,6,5
928,2,1,2,3,2,6,8
751,2,5,2,3,2,6,5
393,1,1,2,2,2,4,8
338,1,9,2,2,1,6,5
797,1,7,1,1,2,6,1
21,2,5,2,1,1,12,5
770,1,8,1,1,1,4,1
868,2,7,1,2,1,6,8
104,1,1,2,1,1,7,7
465,2,3,2,3,1,4,4
458,1,2,1,1,2,4,3
431,2,9,1,2,1,6,2
769,1,7,1,1,1,2,4
715,2,9,2,2,1,2,5
821,1,9,2,1,1,4,8
773,2,8,6,3,1,2,9
618,1,5,1,1,2,7,2
762,1,2,2,1,2,4,4
935,2,9,2,3,2,7,0
220,2,5,1,3,2,6,0
378,2,9,2,1,1,6,9
221,2,1,1,1,1,6,4
257,2,8,1,2,2,6,2
712,1,8,1,1,1,3,2
366,1,2,2,1,1,10,1
769,1,7,1,1,1,2,4
348,1,6,2,3,1,6,6
224,1,4,2,1,1,6,0
713,2,8,2,1,2,7,4
737,1,3,2,1,1,11,8
235,1,1,1,2,2,7,2
182,1,2,1,3,2,4,6
711,1,5,2,1,1,2,9
868,2,7,1,2,1,6,8
757,2,9,1,1,2,7,0
443,2,2,2,1,1,6,5
864,1,3,1,1,2,6,1
622,2,5,2,1,1,6,1
5,2,5,1,1,2,4,1
235,1,1,1,2,2,7,2
126,2,5,1,1,2,7,9
103,1,3,2,1,2,4,8
748,1,8,1,1,1,9,8
914,2,3,2,1,2,7,8
479,2,6,1,1,2,6,8
154,2,5,2,3,2,2,8
256,1,5,1,1,1,6,1
234,1,5,2,1,1,3,3
499,1,7,2,3,1,7,2
288,2,2,1,2,2,6,2
509,2,2,2,3,2,5,1
551,1,2,2,1,2,7,1
799,1,2,2,2,2,6,5
708,2,3,1,1,2,7,9
784,2,9,2,2,2,6,2
893,2,2,2,1,2,4,5
775,1,2,2,1,0,4,9
568,1,3,2,1,2,6,0
297,1,8,1,1,1,7,4
609,1,9,1,3,2,6,2
136,1,5,2,1,2,7,4
375,2,1,2,3,2,7,1
86,1,5,1,1,1,6,9
418,1,8,2,1,1,7,1
753,1,5,1,1,1,2,4
198,2,3,2,1,2,2,1
462,2,6,1,1,2,6,1
436,2,6,2,1,2,4,5
309,1,9,1,3,2,4,3
595,1,8,2,2,1,7,2
753,1,5,1,1,1,2,4
280,2,5,2,1,2,6,1
322,1,4,2,3,1,3,8
763,1,6,2,2,2,9,8
701,2,2,1,1,1,6,7
950,1,4,2,1,2,6,5
941,1,8,2,1,1,6,5
151,2,2,2,2,1,6,4
993,2,6,2,3,2,3,0
301,1,3,2,3,1,6,8
277,2,9,2,1,2,9,7
650,2,1,2,1,1,6,5
687,1,7,1,2,1,7,1
7,1,9,2,2,2,4,7
806,1,2,2,3,2,6,0
234,1,5,2,1,1,3,3
674,1,5,1,1,2,4,8
560,2,2,2,2,1,4,3
301,1,3,2,3,1,6,8
37,2,4,2,1,1,7,6
135,2,2,2,1,2,2,1
821,1,9,2,1,1,4,8
420,2,8,1,1,1,6,5
218,1,9,1,3,1,2,9
347,2,2,2,1,2,4,4
807,1,4,2,1,0,9,2
545,1,2,2,1,1,6,8
863,2,2,2,1,1,6,7
78,2,7,1,2,1,6,9
747,1,7,2,1,1,6,6
894,1,3,1,2,1,2,7
272,2,4,2,3,2,5,3
160,2,9,2,2,1,4,7
686,1,5,2,2,2,6,5
877,2,8,2,1,2,6,0
307,1,4,1,2,1,6,0
373,1,5,2,1,2,7,6
975,1,5,2,2,0,6,6
732,1,9,2,1,1,7,1
8,1,5,2,1,1,6,1
800,1,8,1,2,1,4,4
443,2,2,2,1,1,6,5
112,2,7,1,1,1,6,4
988,2,6,2,1,2,6,3
204,2,7,2,1,1,3,6
404,2,7,2,2,1,11,7
697,1,5,2,1,2,4,1
852,2,9,1,3,2,7,0
196,2,8,2,2,1,2,2
777,1,8,2,1,1,7,0
773,2,8,6,3,1,2,9
759,2,2,1,2,1,6,4
114,2,5,1,1,1,6,7
120,1,1,1,1,2,4,1
652,2,4,2,1,1,6,1
64,2,1,1,2,1,6,1
275,2,1,2,1,2,4,7
824,1,5,2,1,2,6,8
238,1,2,2,1,1,4,6
301,1,3,2,3,1,6,8
391,2,9,1,1,1,7,1
521,1,5,1,1,1,6,0
968,1,9,2,1,1,3,2
368,2,3,1,1,2,4,3
232,1,7,2,1,2,5,4
194,1,2,1,1,2,2,1
906,2,4,1,2,1,6,2
11,2,8,2,3,2,1,9
905,1,5,2,1,2,6,3
920,2,2,2,3,1,6,1
688,2,2,1,1,1,6,1
176,1,6,2,2,1,2,0
216,1,8,1,1,1,4,5
10,2,2,1,1,2,6,4
445,1,5,2,1,1,3,9
629,1,5,1,3,1,6,2
163,2,8,1,1,2,4,5
550,2,5,2,1,1,7,2
52,1,5,2,3,1,5,2
217,2,8,1,3,1,4,2
717,2,6,1,1,1,6,5
998,1,8,2,3,1,2,2
823,2,5,2,1,2,4,1
359,2,9,2,1,2,4,4
384,2,2,2,1,1,6,0
55,1,1,2,1,1,6,5
117,1,5,1,1,2,7,7
899,1,6,1,3,1,6,5
252,1,5,1,1,1,3,3
797,1,7,1,1,2,6,1
779,2,5,2,1,1,6,0
802,1,4,2,1,2,4,6
844,1,5,2,3,2,6,4
179,1,5,2,1,2,7,5
414,1,5,2,1,1,6,9
869,1,5,2,3,1,6,4
234,1,5,2,1,1,3,3
854,1,8,2,1,1,7,7
707,2,5,1,3,1,6,5
819,2,3,2,1,2,4,3
79,2,2,1,1,0,2,6
646,2,6,1,1,2,4,7
21,2,5,2,1,1,12,5
476,1,8,2,1,2,6,1
842,2,3,2,1,1,4,0
439,2,6,2,1,1,6,4
736,1,2,6,1,2,3,7
569,1,5,2,1,2,6,9
92,2,8,2,1,2,7,7
191,1,5,2,1,0,7,2
102,1,8,2,1,1,4,7
395,2,8,2,1,2,7,0
6,2,4,2,1,1,4,4
639,1,5,2,1,2,7,1
566,2,5,2,2,2,4,0
230,1,2,1,3,1,4,5
873,1,8,1,1,2,6,9
573,2,8,1,1,1,4,1
239,1,2,2,1,1,4,1
89,1,8,1,1,2,6,0
231,2,6,1,3,1,6,1
456,2,9,1,1,2,4,5
232,1,7,2,1,2,5,4
353,2,3,2,2,2,6,1
332,1,5,2,1,1,9,4
438,1,8,2,1,1,6,1
374,2,8,2,2,1,2,2
291,2,6,2,1,2,6,1
344,1,5,1,1,2,4,1
663,1,3,2,1,1,6,4
427,2,3,2,1,1,2,1
656,2,3,1,3,1,3,2
129,2,5,1,1,2,6,1
140,2,5,1,3,1,6,6
414,1,5,2,1,1,6,9
92,2,8,2,1,2,7,7
625,1,5,2,2,2,2,8
283,2,8,1,3,1,4,9
955,2,5,2,2,1,12,2
922,2,3,2,1,2,4,0
654,1,5,1,1,1,4,2
222,1,3,2,1,2,3,6
743,2,7,1,1,1,4,5
462,2,6,1,1,2,6,1
544,2,5,2,2,2,7,6
275,2,1,2,1,2,4,7
681,1,2,2,1,2,1,3
139,2,2,2,1,2,7,3
356,2,9,2,3,1,6,0
712,1,8,1,1,1,3,2
22,2,5,2,1,2,6,1
967,1,3,1,1,1,6,1
735,1,9,1,2,1,6,4
879,1,3,2,1,2,6,4
269,1,5,1,3,2,6,9
858,2,1,2,1,2,4,8
664,2,3,2,1,1,3,5
332,1,5,2,1,1,9,4
84,1,5,1,1,2,7,5
620,2,7,1,1,2,4,1
30,1,5,2,1,2,5,0
740,2,5,2,1,1,2,3
239,1,2,2,1,1,4,1
889,1,2,2,1,2,2,2
362,1,1,2,1,2,7,1
821,1,9,2,1,1,4,8
388,1,5,2,1,2,4,8
652,2,4,2,1,1,6,1
667,2,5,2,1,2,6,4
298,1,9,2,3,1,12,1
856,1,9,2,3,2,6,1
370,1,5,2,1,1,6,5
98,2,5,2,2,2,7,0
46,2,8,2,1,1,6,0
998,1,8,2,3,1,2,2
838,1,2,2,3,1,4,0
421,2,5,2,1,1,3,1
479,2,6,1,1,2,6,8
578,2,5,1,1,2,6,3
61,2,2,1,2,2,6,0
108,1,1,2,1,2,4,0
678,1,5,2,3,1,7,1
548,2,2,1,1,2,4,0
118,2,8,2,1,2,2,8
597,2,7,2,1,2,7,3
381,1,1,1,2,1,4,0
391,2,9,1,1,1,7,1
976,1,5,1,1,1,4,3
51,2,5,1,2,2,6,9
602,2,2,1,1,2,6,0
288,2,2,1,2,2,6,2
336,1,2,2,1,2,7,5
809,2,9,2,1,1,4,3
203,1,8,2,3,1,6,1
879,1,3,2,1,2,6,4
237,2,7,2,1,1,6,5
381,1,1,1,2,1,4,0
666,2,5,2,2,1,6,4
751,2,5,2,3,2,6,5
135,2,2,2,1,2,2,1
406,1,2,2,1,2,6,4
507,2,5,1,1,1,7,1
361,1,9,2,3,1,4,1
380,1,3,2,1,1,6,4
880,2,9,2,3,1,6,9
575,1,2,2,2,1,3,8
634,1,8,1,3,2,4,5
253,2,8,4,2,1,6,0
476,1,8,2,1,2,6,1
113,2,6,2,1,2,4,7
19,1,2,1,1,2,3,4
527,2,4,2,3,2,6,6
144,1,5,2,2,1,4,3
207,1,8,2,1,1,6,1
530,1,6,1,1,2,4,6
375,2,1,2,3,2,7,1
503,1,6,2,1,2,6,6
903,1,5,1,1,2,6,5
165,1,3,2,1,2,6,7
549,2,5,2,3,1,4,4
180,2,9,2,1,1,6,0
860,1,9,1,1,1,7,0
616,1,3,1,2,1,7,3
611,1,3,2,3,1,2,9
601,1,3,2,2,1,2,0
926,2,5,2,3,1,2,1
811,1,9,1,1,2,4,3
443,2,2,2,1,1,6,5
331,2,8,2,2,2,4,9
502,1,2,1,1,1,6,0
912,2,7,2,1,2,6,1
78,2,7,1,2,1,6,9
584,2,5,2,1,1,3,1
934,2,5,1,1,1,6,2
937,2,2,1,1,2,3,5
687,1,7,1,2,1,7,1
395,2,8,2,1,2,7,0
607,1,6,2,1,2,4,5
856,1,9,2,3,2,6,1
102,1,8,2,1,1,4,7
401,2,5,1,1,2,4,5
974,2,1,2,1,1,4,4
223,2,5,2,1,2,7,0
517,1,8,1,1,1,7,0
633,1,6,2,1,0,6,1
235,1,1,1,2,2,7,2
426,1,6,2,1,1,7,2
115,2,7,1,1,1,4,5
162,2,5,2,1,2,9,1
225,2,1,2,1,1,6,8
229,1,5,2,1,1,6,1
181,2,9,2,2,2,7,7
248,2,8,2,1,1,4,0
317,1,5,1,1,1,7,3
964,2,3,2,1,2,6,6
209,1,2,2,1,1,4,5
655,1,8,2,1,1,6,2
391,2,9,1,1,1,7,1
856,1,9,2,3,2,6,1
95,2,5,2,1,1,2,2
893,2,2,2,1,2,4,5
857,1,2,1,1,1,9,1
755,1,2,2,2,1,4,0
85,2,3,2,3,1,3,8
414,1,5,2,1,1,6,9
393,1,1,2,2,2,4,8
695,2,2,2,3,1,3,4
632,2,9,2,1,1,3,8
843,2,5,2,1,1,7,1
500,2,1,2,1,2,6,2
603,1,1,2,1,2,6,0
581,1,8,1,1,1,6,2
915,1,5,2,1,1,6,2
132,2,5,2,1,1,2,0
790,1,5,2,1,1,3,6
648,1,5,2,3,1,2,4
313,2,3,2,3,1,2,7
698,1,2,2,1,1,7,3
220,2,5,1,3,2,6,0
975,1,5,2,2,0,6,6
437,1,9,1,1,2,6,2
45,1,7,2,1,1,4,0
789,1,9,1,1,1,4,5
191,1,5,2,1,0,7,2
519,2,2,2,1,1,4,0
378,2,9,2,1,1,6,9
787,2,8,2,1,2,4,1
690,2,3,1,1,1,2,1
333,2,1,2,3,0,7,4
38,2,7,2,1,1,4,2
292,1,1,2,1,1,6,6
689,1,1,2,3,1,6,9
161,1,8,1,1,2,6,6
330,2,8,2,1,1,6,3
885,1,6,2,1,0,6,2
103,1,3,2,1,2,4,8
160,2,9,2,2,1,4,7
798,1,2,2,1,2,7,8
634,1,8,1,3,2,4,5
53,2,5,2,1,2,3,7
939,1,5,2,1,1,6,1
33,1,1,2,2,1,7,4
241,1,5,2,1,2,9,3
966,1,1,2,2,1,6,6
889,1,2,2,1,2,2,2
112,2,7,1,1,1,6,4
317,1,5,1,1,1,7,3
22,2,5,2,1,2,6,1
557,2,9,2,2,2,6,0
823,2,5,2,1,2,4,1
646,2,6,1,1,2,4,7
117,1,5,1,1,2,7,7
984,1,6,2,2,1,7,9
700,2,6,1,2,1,6,4
642,1,3,2,3,2,6,3
933,2,7,1,1,1,12,1
211,2,9,2,3,2,6,2
417,1,5,2,1,2,3,0
112,2,7,1,1,1,6,4
43,1,6,2,2,1,6,4
127,1,3,2,2,1,6,1
875,1,2,2,1,1,3,9
157,2,5,2,1,1,6,1
784,2,9,2,2,2,6,2
826,1,8,2,1,2,7,4
393,1,1,2,2,2,4,8
866,1,6,2,1,2,6,5
851,1,5,2,3,2,4,0
511,1,5,2,1,2,4,1
913,1,5,1,1,1,6,5
44,2,2,2,1,1,12,1
107,2,2,2,3,1,4,1
218,1,9,1,3,1,2,9
442,2,6,1,2,1,4,2
829,1,5,2,1,1,1,5
314,1,9,1,1,2,4,3
176,1,6,2,2,1,2,0
227,2,2,2,1,2,6,0
702,2,5,2,1,1,2,1
982,1,5,1,3,1,4,0
671,1,1,2,1,1,6,3
905,1,5,2,1,2,6,3
266,1,8,2,1,1,4,6
869,1,5,2,3,1,6,4
837,1,2,1,3,1,7,6
378,2,9,2,1,1,6,9
488,1,9,2,1,1,2,3
701,2,2,1,1,1,6,7
686,1,5,2,2,2,6,5
289,2,3,1,1,2,4,4
995,2,8,2,1,1,6,7
356,2,9,2,3,1,6,0
656,2,3,1,3,1,3,2
743,2,7,1,1,1,4,5
871,2,5,1,2,1,3,5
949,2,6,2,1,1,4,2
203,1,8,2,3,1,6,1
212,1,5,2,1,2,6,2
551,1,2,2,1,2,7,1
786,1,8,2,1,2,7,7
