Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
70,2,4,2,3,2,6,3
567,1,2,1,1,1,7,0
918,1,5,6,1,1,3,0
235,1,2,1,1,1,7,4
280,2,2,1,1,1,7,5
986,2,2,1,3,1,7,2
616,1,2,1,1,1,7,3
901,2,4,1,3,1,3,2
886,1,8,1,1,1,7,1
161,1,2,1,3,1,7,9
190,1,5,1,3,1,7,8
8,1,7,6,1,1,7,0
59,1,5,1,2,1,2,6
892,1,2,6,2,1,7,3
816,1,5,1,3,1,7,9
224,1,2,2,1,1,7,0
818,1,6,2,2,0,7,3
699,2,2,1,1,1,7,3
581,1,5,1,2,1,7,2
804,1,2,1,3,1,7,3
286,1,2,1,1,1,7,0
993,2,5,1,3,1,3,8
168,1,5,1,2,1,7,0
61,2,6,2,2,1,7,5
348,1,3,2,3,1,7,5
441,1,5,1,3,1,7,2
13,1,3,1,3,1,7,0
163,1,5,2,1,2,3,0
419,2,3,1,3,1,7,3
756,1,2,1,2,1,7,3
846,1,5,1,2,1,12,1
519,1,5,6,2,1,7,2
665,1,2,1,1,2,4,1
547,1,2,1,1,1,7,0
559,1,5,2,3,1,7,3
596,1,2,1,2,1,7,0
27,2,9,1,1,1,1,0
707,1,2,2,1,1,3,3
445,1,6,1,1,0,7,0
207,1,5,1,3,1,2,6
469,1,2,1,1,1,7,3
715,2,2,1,1,1,7,3
975,1,5,1,3,1,7,2
818,1,6,2,2,0,7,3
103,1,5,2,3,2,2,1
741,2,2,1,2,1,7,3
425,1,5,1,2,2,7,0
100,1,2,1,1,0,7,0
540,1,7,1,2,1,7,2
638,1,5,1,1,1,12,3
849,2,6,1,2,1,7,0
521,1,5,1,1,1,1,0
105,1,5,4,2,1,12,0
678,1,2,6,1,1,11,2
977,1,5,1,1,1,2,9
768,1,4,2,2,1,7,6
806,1,2,1,1,1,7,1
276,1,2,1,1,2,2,9
64,1,2,1,1,2,7,2
782,1,3,1,3,1,3,0
899,2,2,6,1,1,4,0
187,1,6,1,3,1,7,9
316,2,5,2,2,1,7,6
915,2,5,1,3,2,3,1
137,2,2,1,3,1,2,0
342,1,5,1,1,2,7,2
104,1,2,1,2,1,3,4
545,1,6,1,1,1,7,0
379,1,2,6,2,1,7,4
109,1,2,1,3,1,7,0
943,1,2,1,3,1,7,6
544,1,5,2,3,1,7,2
353,1,6,6,1,1,7,0
742,1,2,1,1,0,7,4
316,2,5,2,2,1,7,6
265,1,2,1,3,1,7,1
693,1,2,2,3,1,7,6
851,1,5,2,3,1,4,4
64,1,2,1,1,2,7,2
332,1,2,6,1,2,7,0
512,2,5,1,1,1,7,0
132,1,6,6,1,1,7,8
591,1,6,1,3,1,7,8
782,1,3,1,3,1,3,0
752,2,2,2,1,1,7,3
539,1,2,2,2,1,7,1
734,1,2,2,1,1,7,0
534,1,2,1,1,0,7,0
495,2,3,1,3,1,2,9
620,1,8,1,1,1,1,8
618,2,2,1,3,1,11,9
656,2,3,1,1,1,7,6
368,2,5,2,3,1,1,2
865,1,6,1,1,1,3,1
908,1,5,2,3,1,7,1
909,2,2,1,1,2,7,0
650,1,3,2,1,1,7,5
795,1,2,2,3,1,7,0
809,1,6,6,3,1,7,2
991,1,6,1,3,2,7,2
98,1,2,6,3,1,7,2
316,2,5,2,2,1,7,6
122,1,2,1,1,0,7,4
319,2,5,1,3,1,7,2
798,2,2,6,1,1,7,1
592,1,2,6,1,1,7,6
494,1,2,1,3,2,2,3
456,1,8,2,1,0,7,0
521,1,5,1,1,1,1,0
519,1,5,6,2,1,7,2
916,1,6,1,3,1,7,0
716,1,6,1,3,1,7,5
314,1,2,1,3,1,7,5
945,1,5,1,3,1,7,1
708,1,5,1,2,1,7,0
709,2,6,6,2,1,11,0
541,1,2,2,3,1,7,0
478,1,5,6,1,0,7,2
912,1,5,2,2,1,7,2
970,1,1,1,1,1,7,0
19,2,2,1,2,2,3,0
559,1,5,2,3,1,7,3
968,1,2,1,3,1,7,4
129,1,8,1,3,1,6,0
292,1,2,1,1,1,7,0
896,1,3,1,3,0,7,0
131,2,2,1,3,1,7,6
355,1,2,1,3,1,7,0
53,2,5,1,3,1,6,6
889,1,8,1,1,1,7,3
792,1,8,1,3,1,7,1
386,1,3,1,1,1,2,0
264,1,6,1,1,2,7,3
981,1,5,1,1,1,3,5
214,1,2,1,3,1,7,1
459,1,2,1,2,1,2,0
457,1,5,1,3,1,7,2
801,1,2,1,2,1,7,2
42,1,6,6,1,1,7,0
585,1,6,1,1,1,7,0
861,1,5,1,2,2,3,1
277,1,2,1,3,1,11,9
837,1,8,1,2,2,7,5
753,1,6,1,1,1,7,8
129,1,8,1,3,1,6,0
349,1,5,1,2,1,7,8
705,1,7,6,1,1,7,0
543,1,2,2,3,1,7,5
105,1,5,4,2,1,12,0
911,2,2,2,3,1,3,6
715,2,2,1,1,1,7,3
0,1,6,1,1,2,11,1
756,1,2,1,2,1,7,3
583,1,5,1,3,2,11,2
431,1,2,1,3,0,7,6
305,1,8,1,1,1,11,0
908,1,5,2,3,1,7,1
526,1,2,1,1,1,7,2
52,1,6,1,2,1,9,0
939,1,2,2,1,1,7,0
519,1,5,6,2,1,7,2
329,2,2,2,2,1,12,4
557,2,2,1,3,2,7,8
324,1,5,1,3,1,7,3
113,1,1,1,1,1,11,2
146,1,5,1,2,1,3,0
165,1,2,1,3,1,8,2
378,1,6,6,2,1,7,5
138,1,2,2,1,1,7,5
628,1,2,1,2,2,4,0
298,1,2,2,3,1,7,8
275,1,5,1,2,1,7,0
915,2,5,1,3,2,3,1
788,1,2,1,1,1,7,1
849,2,6,1,2,1,7,0
824,1,3,2,1,2,7,1
177,1,4,2,3,2,7,9
841,2,6,6,3,0,11,3
353,1,6,6,1,1,7,0
153,1,5,1,2,1,7,3
925,1,2,1,3,1,7,0
200,1,5,1,1,0,7,0
877,1,2,1,2,0,7,1
114,1,5,1,3,1,7,0
670,1,3,1,3,1,12,0
553,1,2,2,1,1,3,0
758,1,2,1,1,1,7,3
67,1,2,2,3,1,7,0
444,1,2,2,1,1,7,2
444,1,2,2,1,1,7,2
325,1,6,6,1,1,7,0
845,1,2,2,1,1,7,6
707,1,2,2,1,1,3,3
601,1,2,1,3,2,3,0
622,1,6,6,1,1,3,2
879,2,5,2,3,1,7,0
358,1,6,1,3,2,7,3
144,1,2,2,1,1,12,5
274,1,8,1,1,1,7,7
508,1,6,1,3,1,7,2
178,2,2,1,3,1,5,6
752,2,2,2,1,1,7,3
837,1,8,1,2,2,7,5
830,1,6,6,1,1,7,0
476,1,2,1,1,0,7,0
842,1,2,6,3,1,4,0
975,1,5,1,3,1,7,2
413,1,5,6,3,1,6,0
152,1,7,1,2,0,9,4
103,1,5,2,3,2,2,1
74,2,2,2,1,1,7,9
127,1,2,6,1,1,3,1
710,1,3,6,1,1,7,8
665,1,2,1,1,2,4,1
567,1,2,1,1,1,7,0
789,1,2,1,3,1,7,0
344,2,6,1,1,2,7,6
530,1,5,1,1,1,2,5
158,1,2,1,1,1,3,0
537,1,9,1,1,1,7,4
425,1,5,1,2,2,7,0
680,1,3,2,1,2,7,0
995,1,2,1,1,1,7,9
22,1,5,1,3,1,7,0
46,1,2,1,3,1,3,9
524,1,2,2,1,1,7,9
728,1,5,2,3,0,11,1
833,1,2,1,1,1,12,0
705,1,7,6,1,1,7,0
143,1,2,1,3,1,11,6
584,2,2,1,1,1,11,7
667,1,2,4,1,1,7,9
588,1,5,2,3,1,7,2
418,1,2,1,1,1,7,0
680,1,3,2,1,2,7,0
972,1,7,1,1,2,7,2
798,2,2,6,1,1,7,1
84,2,2,1,3,1,7,5
415,2,6,6,2,2,7,2
693,1,2,2,3,1,7,6
481,1,2,1,2,1,7,0
455,1,2,1,2,1,7,3
826,1,5,4,3,2,7,6
296,1,2,1,1,1,7,0
111,1,2,1,3,1,7,0
961,1,3,1,2,1,12,1
229,1,2,1,2,1,7,3
95,1,5,1,2,1,7,5
949,1,5,6,3,1,3,5
679,1,2,1,2,1,7,0
377,2,6,1,1,1,7,5
155,1,2,1,1,2,7,0
420,1,2,1,1,1,2,5
104,1,2,1,2,1,3,4
704,2,3,1,1,1,7,0
329,2,2,2,2,1,12,4
438,1,5,1,1,1,12,0
131,2,2,1,3,1,7,6
866,1,5,1,3,1,7,0
381,1,2,1,2,1,7,0
137,2,2,1,3,1,2,0
942,1,6,1,1,1,7,5
842,1,2,6,3,1,4,0
269,1,5,1,1,1,7,0
549,1,5,1,2,1,7,7
395,1,5,1,3,2,7,2
556,1,2,1,1,1,2,3
912,1,5,2,2,1,7,2
463,2,2,2,3,1,1,2
674,1,2,1,1,1,3,4
449,2,6,6,1,1,7,0
330,1,5,1,3,1,7,7
252,1,2,1,3,1,7,0
680,1,3,2,1,2,7,0
962,1,2,1,1,1,3,0
284,1,2,1,1,1,7,5
273,1,2,6,3,2,7,0
19,2,2,1,2,2,3,0
238,1,4,2,3,1,7,1
269,1,5,1,1,1,7,0
417,1,9,1,3,1,4,3
944,2,2,1,1,1,11,6
309,1,5,1,2,2,7,0
30,1,5,1,2,1,7,0
825,1,5,1,1,1,2,6
103,1,5,2,3,2,2,1
681,2,1,1,2,1,1,3
185,1,5,1,3,1,12,2
127,1,2,6,1,1,3,1
209,1,5,2,1,2,7,0
413,1,5,6,3,1,6,0
280,2,2,1,1,1,7,5
958,1,9,1,1,2,11,6
252,1,2,1,3,1,7,0
18,1,5,1,1,1,3,4
711,1,6,6,1,1,7,0
731,1,2,1,3,1,7,0
135,1,3,1,3,1,7,0
222,1,6,1,1,0,7,6
2,1,2,1,1,1,1,7
962,1,2,1,1,1,3,0
235,1,2,1,1,1,7,4
853,1,5,1,3,1,1,5
464,1,5,2,3,1,11,8
227,1,3,2,1,1,7,2
912,1,5,2,2,1,7,2
653,1,5,2,2,1,2,2
498,2,6,1,3,1,7,0
520,1,2,1,3,1,7,0
701,1,2,1,1,1,7,0
861,1,5,1,2,2,3,1
916,1,6,1,3,1,7,0
971,1,2,1,2,1,7,0
676,1,5,1,1,1,7,0
991,1,6,1,3,2,7,2
138,1,2,2,1,1,7,5
275,1,5,1,2,1,7,0
290,1,5,1,1,1,7,1
52,1,6,1,2,1,9,0
686,1,6,1,2,2,6,3
109,1,2,1,3,1,7,0
714,1,6,1,1,1,2,6
947,1,2,1,1,2,7,5
647,2,8,1,1,1,7,3
3,1,2,1,1,1,12,1
666,1,5,1,1,1,7,5
683,1,9,6,1,1,7,4
935,2,6,1,1,1,2,5
869,1,2,2,2,1,2,0
46,1,2,1,3,1,3,9
93,1,6,2,3,1,7,4
939,1,2,2,1,1,7,0
559,1,5,2,3,1,7,3
751,1,7,1,1,1,7,0
858,1,2,1,2,2,6,5
212,1,2,1,3,1,7,0
435,2,5,1,3,1,6,8
851,1,5,2,3,1,4,4
507,1,2,1,3,1,12,7
835,1,5,1,1,1,7,4
650,1,3,2,1,1,7,5
204,1,6,1,1,1,7,5
380,1,5,2,2,1,7,3
72,1,2,1,1,1,7,0
515,2,2,1,3,0,4,2
75,2,6,2,3,0,6,8
840,2,6,1,1,1,7,1
76,1,5,1,2,2,7,0
815,1,2,2,1,1,7,1
767,1,3,1,1,1,7,0
409,1,5,1,3,1,7,0
613,1,5,1,3,1,7,0
105,1,5,4,2,1,12,0
844,1,3,1,1,1,11,1
550,1,3,6,2,1,7,2
475,1,5,2,3,1,7,0
825,1,5,1,1,1,2,6
274,1,8,1,1,1,7,7
87,1,2,1,1,1,7,2
722,1,1,1,1,1,11,1
880,1,6,1,1,1,7,0
76,1,5,1,2,2,7,0
76,1,5,1,2,2,7,0
441,1,5,1,3,1,7,2
539,1,2,2,2,1,7,1
244,2,2,1,3,1,7,0
577,1,6,1,3,0,7,2
777,1,3,2,3,1,7,8
381,1,2,1,2,1,7,0
981,1,5,1,1,1,3,5
716,1,6,1,3,1,7,5
569,1,2,6,3,1,7,0
712,1,2,1,3,1,7,0
736,1,2,1,2,1,7,3
141,1,4,2,2,1,7,6
892,1,2,6,2,1,7,3
367,1,2,1,3,1,7,0
83,1,5,2,3,1,7,7
142,1,5,1,3,1,7,6
351,1,5,1,2,2,7,2
544,1,5,2,3,1,7,2
912,1,5,2,2,1,7,2
151,2,2,2,3,1,7,0
157,1,2,1,1,1,7,2
445,1,6,1,1,0,7,0
652,1,6,1,3,0,7,0
957,1,2,1,1,1,3,0
762,1,5,1,3,1,7,6
302,1,5,1,3,1,7,2
623,1,2,2,3,2,3,5
655,1,5,1,3,1,2,9
449,2,6,6,1,1,7,0
720,1,5,2,3,1,7,0
223,1,6,1,3,1,7,3
42,1,6,6,1,1,7,0
263,1,2,1,3,1,7,0
755,1,5,2,3,1,11,3
2,1,2,1,1,1,1,7
636,1,2,1,1,1,7,4
267,1,3,1,1,1,7,0
595,2,5,1,3,1,7,6
15,2,2,1,2,1,1,1
333,1,5,2,3,1,7,1
463,2,2,2,3,1,1,2
58,1,5,1,3,1,4,0
176,1,5,1,3,1,3,1
62,1,4,6,1,0,7,0
957,1,2,1,1,1,3,0
560,1,2,1,1,1,7,0
306,1,5,2,3,1,7,5
245,1,2,1,1,1,7,4
288,1,2,6,1,1,3,5
797,2,5,1,2,1,7,3
954,1,1,1,3,2,3,3
331,1,5,2,1,1,7,3
526,1,2,1,1,1,7,2
849,2,6,1,2,1,7,0
254,1,2,1,2,1,4,0
603,1,5,2,1,1,7,0
509,1,3,1,1,1,7,0
790,1,3,2,1,1,2,2
717,1,5,1,2,1,12,3
605,1,6,1,1,1,7,1
736,1,2,1,2,1,7,3
812,1,2,2,1,1,7,5
829,1,2,2,1,2,7,0
462,1,2,1,3,1,7,2
198,1,3,1,1,1,7,5
270,1,2,2,3,2,4,9
745,1,2,2,1,1,7,4
557,2,2,1,3,2,7,8
63,1,6,1,2,0,11,4
229,1,2,1,2,1,7,3
941,1,5,1,3,1,3,0
951,1,5,2,3,1,3,3
248,1,5,1,2,1,1,8
245,1,2,1,1,1,7,4
939,1,2,2,1,1,7,0
586,1,5,1,3,1,7,8
156,2,2,1,1,1,7,1
734,1,2,2,1,1,7,0
701,1,2,1,1,1,7,0
984,2,5,1,2,1,2,8
563,1,2,1,3,1,7,1
949,1,5,6,3,1,3,5
87,1,2,1,1,1,7,2
312,1,2,6,1,1,3,8
850,1,8,1,2,1,7,1
65,1,7,1,1,1,1,4
661,2,2,2,3,1,7,6
19,2,2,1,2,2,3,0
32,1,3,1,2,1,7,4
839,1,5,1,2,1,7,0
792,1,8,1,3,1,7,1
557,2,2,1,3,2,7,8
72,1,2,1,1,1,7,0
865,1,6,1,1,1,3,1
824,1,3,2,1,2,7,1
342,1,5,1,1,2,7,2
132,1,6,6,1,1,7,8
54,1,2,2,3,1,7,4
60,2,2,1,2,0,7,8
856,1,3,2,3,1,7,3
519,1,5,6,2,1,7,2
271,1,2,1,3,1,3,1
245,1,2,1,1,1,7,4
175,2,2,6,3,1,11,0
627,1,2,1,1,1,7,0
316,2,5,2,2,1,7,6
782,1,3,1,3,1,3,0
704,2,3,1,1,1,7,0
661,2,2,2,3,1,7,6
130,1,4,2,1,1,7,4
101,1,5,6,3,1,7,0
309,1,5,1,2,2,7,0
781,1,2,1,1,1,7,2
291,1,5,2,3,1,7,7
721,1,2,1,1,1,7,0
494,1,2,1,3,2,2,3
360,1,5,1,1,1,7,3
337,1,6,6,2,1,7,0
578,1,2,6,1,1,7,2
9,1,6,2,3,0,7,0
48,1,5,1,3,1,12,6
486,1,6,2,1,1,2,8
622,1,6,6,1,1,3,2
320,1,3,1,2,2,7,1
730,1,6,6,1,2,1,0
568,1,5,1,2,1,4,3
794,1,1,1,2,1,7,0
970,1,1,1,1,1,7,0
624,1,2,1,1,2,7,5
132,1,6,6,1,1,7,8
582,1,2,2,1,1,1,0
82,1,3,1,1,1,7,0
56,1,5,2,3,1,7,0
375,1,2,1,2,1,7,4
348,1,3,2,3,1,7,5
270,1,2,2,3,2,4,9
482,1,5,1,3,2,3,2
110,1,2,1,2,1,7,0
868,1,6,1,1,1,7,8
886,1,8,1,1,1,7,1
75,2,6,2,3,0,6,8
157,1,2,1,1,1,7,2
531,1,9,6,1,1,1,0
932,1,1,2,1,1,7,0
642,1,2,1,2,1,2,2
328,1,2,1,2,0,7,1
121,1,1,2,1,1,7,0
40,1,2,2,3,1,7,0
166,2,8,2,2,1,6,5
921,1,2,1,2,1,7,0
641,1,6,1,1,2,7,5
22,1,5,1,3,1,7,0
278,1,3,2,3,1,2,1
762,1,5,1,3,1,7,6
468,1,5,1,2,0,3,0
399,1,3,2,3,1,7,0
8,1,7,6,1,1,7,0
12,2,3,6,1,1,7,0
923,1,5,1,2,1,7,5
922,1,6,1,1,2,7,4
818,1,6,2,2,0,7,3
831,1,5,1,3,1,7,2
51,1,1,1,1,1,6,0
208,2,2,6,1,1,7,4
549,1,5,1,2,1,7,7
611,1,5,1,2,1,7,9
704,2,3,1,1,1,7,0
401,1,2,6,1,0,7,4
190,1,5,1,3,1,7,8
50,1,2,2,1,1,7,0
392,1,3,1,2,1,12,6
652,1,6,1,3,0,7,0
679,1,2,1,2,1,7,0
822,1,8,1,3,1,7,9
620,1,8,1,1,1,1,8
718,1,5,1,1,2,2,8
938,1,3,1,1,1,7,0
299,1,2,1,1,1,2,0
621,1,5,2,3,1,7,5
195,1,3,3,1,2,6,2
416,1,8,2,1,2,7,0
663,2,6,6,3,0,7,0
419,2,3,1,3,1,7,3
754,1,8,1,3,1,7,2
639,1,3,1,2,1,7,9
616,1,2,1,1,1,7,3
521,1,5,1,1,1,1,0
355,1,2,1,3,1,7,0
147,1,2,1,1,1,7,0
364,1,4,1,1,1,7,0
363,1,2,1,2,1,7,0
970,1,1,1,1,1,7,0
651,1,2,2,2,1,7,0
701,1,2,1,1,1,7,0
401,1,2,6,1,0,7,4
605,1,6,1,1,1,7,1
491,1,7,1,3,1,7,6
228,2,4,1,1,1,2,4
574,2,2,6,1,1,7,1
851,1,5,2,3,1,4,4
536,1,2,1,1,1,3,8
267,1,3,1,1,1,7,0
404,1,6,1,2,1,7,0
792,1,8,1,3,1,7,1
10,1,9,1,2,2,7,2
319,2,5,1,3,1,7,2
712,1,2,1,3,1,7,0
125,1,6,1,3,1,11,5
305,1,8,1,1,1,11,0
701,1,2,1,1,1,7,0
510,1,3,1,1,1,1,1
88,1,2,2,1,1,3,3
354,1,2,2,1,1,7,0
627,1,2,1,1,1,7,0
351,1,5,1,2,2,7,2
688,1,2,1,1,1,7,2
13,1,3,1,3,1,7,0
256,1,8,1,1,1,2,2
208,2,2,6,1,1,7,4
280,2,2,1,1,1,7,5
442,2,5,1,2,1,7,0
839,1,5,1,2,1,7,0
836,1,5,1,1,1,7,4
388,1,6,2,2,1,7,0
616,1,2,1,1,1,7,3
482,1,5,1,3,2,3,2
146,1,5,1,2,1,3,0
278,1,3,2,3,1,2,1
520,1,2,1,3,1,7,0
629,1,2,2,2,1,7,0
605,1,6,1,1,1,7,1
433,1,2,1,2,1,1,0
143,1,2,1,3,1,11,6
288,1,2,6,1,1,3,5
385,2,5,1,1,1,7,3
13,1,3,1,3,1,7,0
256,1,8,1,1,1,2,2
345,1,5,1,1,1,3,0
697,2,5,6,2,1,3,4
344,2,6,1,1,2,7,6
399,1,3,2,3,1,7,0
206,1,6,1,1,1,7,2
857,1,6,6,1,1,7,1
942,1,6,1,1,1,7,5
171,1,3,1,2,2,12,4
463,2,2,2,3,1,1,2
269,1,5,1,1,1,7,0
220,1,5,1,2,1,7,0
151,2,2,2,3,1,7,0
622,1,6,6,1,1,3,2
182,1,2,1,1,1,7,0
398,1,2,2,3,1,4,1
850,1,8,1,2,1,7,1
71,1,2,2,3,1,7,0
417,1,9,1,3,1,4,3
897,1,5,2,3,1,7,0
282,1,5,6,3,1,7,0
73,1,5,1,2,1,7,2
354,1,2,2,1,1,7,0
726,1,6,1,2,2,7,0
496,1,2,1,1,0,12,0
327,2,2,1,1,1,3,2
987,1,5,1,1,1,2,3
534,1,2,1,1,0,7,0
579,1,2,2,3,2,7,3
909,2,2,1,1,2,7,0
446,1,3,1,1,1,7,0
372,1,2,1,1,1,7,6
361,2,5,1,1,1,7,2
92,2,2,1,1,1,7,0
320,1,3,1,2,2,7,1
323,2,2,1,1,1,7,2
383,1,2,2,3,1,7,8
574,2,2,6,1,1,7,1
735,2,2,2,3,1,3,0
736,1,2,1,2,1,7,3
880,1,6,1,1,1,7,0
345,1,5,1,1,1,3,0
848,1,5,2,2,1,3,9
102,2,2,1,1,1,7,1
214,1,2,1,3,1,7,1
191,1,2,2,1,1,1,0
671,1,7,1,1,1,7,2
883,1,2,1,3,1,7,6
718,1,5,1,1,2,2,8
780,2,5,2,1,1,2,0
193,1,2,1,1,1,7,9
379,1,2,6,2,1,7,4
402,1,5,2,1,2,7,0
663,2,6,6,3,0,7,0
748,1,1,1,3,1,10,0
599,1,3,1,1,1,7,2
10,1,9,1,2,2,7,2
186,1,2,1,3,2,7,0
725,2,2,2,1,1,7,0
14,1,3,1,3,2,11,0
777,1,3,2,3,1,7,8
296,1,2,1,1,1,7,0
410,1,5,1,3,1,3,0
955,2,3,2,1,1,9,3
584,2,2,1,1,1,11,7
51,1,1,1,1,1,6,0
639,1,3,1,2,1,7,9
27,2,9,1,1,1,1,0
576,2,5,2,1,1,7,0
16,1,2,1,1,1,7,2
350,1,5,1,3,1,7,3
427,1,2,1,1,1,2,1
649,1,6,1,1,1,7,2
830,1,6,6,1,1,7,0
228,2,4,1,1,1,2,4
765,1,2,1,2,1,7,0
988,2,3,1,1,1,7,2
209,1,5,2,1,2,7,0
430,1,5,1,3,1,7,4
293,1,6,1,3,1,7,9
742,1,2,1,1,0,7,4
752,2,2,2,1,1,7,3
581,1,5,1,2,1,7,2
103,1,5,2,3,2,2,1
203,1,5,6,3,2,7,6
52,1,6,1,2,1,9,0
973,2,3,6,3,1,7,2
939,1,2,2,1,1,7,0
374,1,2,1,1,2,7,3
841,2,6,6,3,0,11,3
53,2,5,1,3,1,6,6
275,1,5,1,2,1,7,0
334,1,7,2,3,1,7,4
30,1,5,1,2,1,7,0
134,1,2,1,1,1,7,3
57,1,3,1,1,1,7,2
104,1,2,1,2,1,3,4
265,1,2,1,3,1,7,1
521,1,5,1,1,1,1,0
495,2,3,1,3,1,2,9
252,1,2,1,3,1,7,0
294,1,2,6,3,1,2,3
667,1,2,4,1,1,7,9
157,1,2,1,1,1,7,2
548,1,2,1,2,0,7,3
630,1,5,1,3,1,7,4
66,1,2,1,1,1,7,0
753,1,6,1,1,1,7,8
298,1,2,2,3,1,7,8
462,1,2,1,3,1,7,2
724,1,6,1,3,1,7,1
819,1,6,2,3,2,7,1
100,1,2,1,1,0,7,0
55,1,5,1,1,1,7,1
331,1,5,2,1,1,7,3
835,1,5,1,1,1,7,4
750,2,5,1,2,1,7,9
392,1,3,1,2,1,12,6
742,1,2,1,1,0,7,4
873,2,5,1,3,1,6,5
380,1,5,2,2,1,7,3
91,1,5,1,2,1,7,2
790,1,3,2,1,1,2,2
446,1,3,1,1,1,7,0
108,1,3,1,1,1,7,2
316,2,5,2,2,1,7,6
167,1,2,1,1,1,7,4
811,1,3,1,1,1,7,2
981,1,5,1,1,1,3,5
919,1,2,1,1,1,7,0
434,1,2,1,1,1,7,0
441,1,5,1,3,1,7,2
217,1,5,1,2,0,2,0
221,2,5,1,3,2,1,0
672,1,2,4,1,2,7,9
527,1,3,1,1,1,7,0
277,1,2,1,3,1,11,9
568,1,5,1,2,1,4,3
573,1,4,1,1,1,7,0
874,1,6,2,3,2,7,8
465,1,5,1,2,1,7,4
838,1,8,1,1,1,6,0
753,1,6,1,1,1,7,8
601,1,2,1,3,2,3,0
583,1,5,1,3,2,11,2
837,1,8,1,2,2,7,5
29,1,5,1,3,1,7,0
358,1,6,1,3,2,7,3
918,1,5,6,1,1,3,0
287,1,5,1,2,1,1,9
85,1,2,2,1,2,7,2
233,2,3,1,3,1,7,3
746,1,2,1,3,2,7,7
312,1,2,6,1,1,3,8
364,1,4,1,1,1,7,0
776,2,3,1,2,1,7,2
798,2,2,6,1,1,7,1
838,1,8,1,1,1,6,0
904,2,2,1,3,0,7,4
268,1,2,1,1,1,7,0
697,2,5,6,2,1,3,4
130,1,4,2,1,1,7,4
802,2,2,1,1,2,7,1
992,2,2,1,2,0,7,9
788,1,2,1,1,1,7,1
831,1,5,1,3,1,7,2
350,1,5,1,3,1,7,3
179,1,9,1,1,1,7,2
801,1,2,1,2,1,7,2
479,1,2,4,3,2,12,0
888,1,6,1,1,1,7,8
162,1,5,1,3,2,7,0
782,1,3,1,3,1,3,0
887,1,5,1,3,1,7,0
95,1,5,1,2,1,7,5
773,1,5,2,3,1,3,3
509,1,3,1,1,1,7,0
364,1,4,1,1,1,7,0
980,2,3,6,3,2,7,1
352,1,3,2,1,0,7,0
799,1,2,2,2,1,7,2
435,2,5,1,3,1,6,8
82,1,3,1,1,1,7,0
224,1,2,2,1,1,7,0
411,2,5,1,1,1,7,3
734,1,2,2,1,1,7,0
980,2,3,6,3,2,7,1
117,1,3,2,1,1,1,1
481,1,2,1,2,1,7,0
191,1,2,2,1,1,1,0
590,1,2,1,1,0,7,0
589,1,2,1,3,2,7,0
658,1,5,2,3,1,6,0
106,1,2,2,1,1,7,9
381,1,2,1,2,1,7,0
782,1,3,1,3,1,3,0
389,1,3,2,1,2,7,0
243,1,6,1,1,1,7,0
584,2,2,1,1,1,11,7
868,1,6,1,1,1,7,8
467,1,5,2,3,1,7,1
865,1,6,1,1,1,3,1
933,2,5,1,1,1,4,2
537,1,9,1,1,1,7,4
209,1,5,2,1,2,7,0
603,1,5,2,1,1,7,0
636,1,2,1,1,1,7,4
946,1,5,1,2,2,4,3
72,1,2,1,1,1,7,0
991,1,6,1,3,2,7,2
634,1,2,6,1,1,7,5
308,1,9,2,3,2,7,6
695,1,6,1,3,1,7,8
698,2,6,1,1,1,7,5
709,2,6,6,2,1,11,0
589,1,2,1,3,2,7,0
859,1,2,1,3,1,7,0
185,1,5,1,3,1,12,2
855,1,2,6,3,1,11,8
252,1,2,1,3,1,7,0
12,2,3,6,1,1,7,0
298,1,2,2,3,1,7,8
75,2,6,2,3,0,6,8
50,1,2,2,1,1,7,0
786,1,6,6,1,1,7,6
148,1,2,6,2,1,7,0
730,1,6,6,1,2,1,0
121,1,1,2,1,1,7,0
210,1,5,1,3,1,2,4
279,1,2,1,3,1,12,2
537,1,9,1,1,1,7,4
684,2,5,1,3,0,6,2
155,1,2,1,1,2,7,0
237,1,7,1,3,1,7,0
375,1,2,1,2,1,7,4
81,1,3,2,3,1,7,0
491,1,7,1,3,1,7,6
355,1,2,1,3,1,7,0
924,1,6,1,3,1,7,0
272,1,2,2,1,1,7,0
579,1,2,2,3,2,7,3
43,1,5,1,2,2,1,5
572,1,9,1,1,1,7,2
122,1,2,1,1,0,7,4
348,1,3,2,3,1,7,5
707,1,2,2,1,1,3,3
329,2,2,2,2,1,12,4
408,1,2,1,1,1,7,0
990,1,2,1,1,1,7,6
322,1,8,2,3,1,2,1
110,1,2,1,2,1,7,0
769,2,2,1,1,1,7,0
88,1,2,2,1,1,3,3
432,2,6,1,3,1,7,4
709,2,6,6,2,1,11,0
793,1,4,2,3,1,7,1
711,1,6,6,1,1,7,0
98,1,2,6,3,1,7,2
538,1,5,2,1,1,7,0
600,1,2,1,1,1,7,0
145,1,2,1,3,1,7,2
693,1,2,2,3,1,7,6
256,1,8,1,1,1,2,2
188,2,3,1,1,1,1,6
239,1,5,1,3,1,7,6
870,1,6,2,2,0,7,0
898,1,2,1,1,1,7,1
502,1,6,6,1,2,7,2
707,1,2,2,1,1,3,3
808,1,5,1,3,1,7,0
676,1,5,1,1,1,7,0
818,1,6,2,2,0,7,3
