,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
13083,1,2,8,0,1,1,0
13084,7,1,5,6,1,1,0
13085,9,2,5,6,3,1,1
13086,1,2,5,3,4,1,1
13087,2,2,3,1,3,2,1
13088,1,2,3,2,4,3,0
13089,1,2,7,2,1,1,2
13090,1,1,3,3,4,1,1
13091,1,1,4,0,2,1,2
13092,2,1,2,4,4,2,0
13093,1,2,4,2,6,1,2
13094,1,1,4,5,3,1,0
13095,1,1,7,2,1,1,1
13096,1,1,7,4,1,1,0
13097,1,2,3,4,4,1,2
13098,1,1,7,3,3,1,2
13099,1,1,2,3,1,1,1
13100,3,1,7,1,3,2,0
13101,1,1,2,1,1,3,1
13102,6,2,6,2,6,1,0
13103,1,1,3,2,1,1,0
13104,1,2,6,4,5,1,1
13105,9,1,5,7,2,1,0
13106,9,1,5,4,2,1,1
13107,1,1,4,1,1,1,1
13108,6,2,2,9,4,1,1
13109,9,1,5,1,1,1,1
13110,1,1,2,3,1,1,0
13111,1,1,4,7,1,1,1
13112,1,2,4,1,1,1,0
13113,1,2,5,4,4,1,1
13114,1,2,8,2,6,2,0
13115,9,2,2,3,2,1,1
13116,2,2,6,3,4,1,1
13117,1,1,2,0,1,1,1
13118,6,1,4,4,2,1,1
13119,2,2,3,3,1,1,0
13120,1,2,3,1,2,1,0
13121,2,2,4,4,2,1,1
13122,1,2,4,2,5,1,1
13123,1,2,6,9,2,1,1
13124,1,1,4,5,2,2,0
13125,1,1,1,0,5,1,1
13126,2,1,3,4,2,3,0
13127,1,2,10,8,1,1,0
13128,5,2,5,5,5,1,0
13129,2,2,3,3,6,1,2
13130,1,2,4,4,1,1,0
13131,1,1,1,8,1,1,0
13132,1,2,5,1,6,1,1
13133,8,1,6,0,3,1,1
13134,9,1,3,3,1,2,1
13135,1,2,4,4,6,1,1
13136,6,1,1,9,1,1,1
13137,2,2,9,2,5,1,1
13138,2,2,3,4,4,1,1
13139,2,1,5,4,6,1,2
13140,1,1,8,1,6,1,2
13141,9,2,3,1,2,3,0
13142,2,1,3,3,6,1,1
13143,5,2,9,0,2,2,2
13144,9,2,6,4,5,3,0
13145,1,2,3,4,4,1,1
13146,1,2,4,0,2,1,1
13147,3,2,5,6,6,1,1
13148,1,2,3,2,6,2,2
13149,2,1,3,1,2,2,0
13150,1,2,3,6,5,3,1
13151,1,2,4,8,1,1,1
13152,1,2,5,4,2,1,1
13153,9,2,4,2,4,1,1
13154,1,1,1,2,1,1,0
13155,2,1,1,2,5,1,1
13156,1,1,4,4,1,1,0
13157,1,2,2,6,1,1,0
13158,9,1,4,5,2,1,1
13159,1,1,2,3,2,1,1
13160,1,2,5,4,3,2,0
13161,7,2,2,1,6,3,0
13162,6,1,5,4,1,1,1
13163,1,2,6,0,1,1,1
13164,1,2,6,4,2,1,0
13165,1,2,7,1,6,1,0
13166,8,1,7,0,3,1,1
13167,1,1,5,4,3,1,0
13168,1,2,4,7,5,1,0
13169,1,1,2,3,4,1,1
13170,1,1,6,4,3,1,1
13171,1,1,7,1,4,1,1
13172,2,1,2,2,2,1,0
13173,2,2,7,3,6,1,1
13174,4,2,5,2,4,1,1
13175,1,2,4,3,5,1,0
13176,4,2,2,1,5,1,0
13177,1,1,2,0,1,1,0
13178,1,1,7,3,4,1,0
13179,1,1,10,4,2,1,1
13180,1,1,6,0,5,2,0
13181,1,1,2,5,1,1,0
13182,4,1,5,2,3,2,0
13183,1,1,5,5,1,1,1
13184,1,1,5,1,2,2,0
13185,4,1,2,3,2,1,0
13186,2,2,6,8,3,1,0
13187,1,1,5,3,2,1,0
13188,2,1,5,2,1,1,0
13189,1,2,2,0,1,1,1
13190,2,2,5,2,6,1,0
13191,1,1,7,1,4,1,1
13192,1,2,4,4,2,3,1
13193,8,2,7,4,1,1,1
13194,1,2,12,2,6,2,0
13195,2,2,2,2,4,1,2
13196,1,1,4,2,3,2,0
13197,4,2,6,3,1,1,2
13198,2,1,5,0,1,2,0
13199,1,1,4,2,3,1,1
13200,1,2,3,1,5,2,0
13201,6,2,6,4,2,1,2
13202,1,2,5,5,4,1,1
13203,4,2,4,1,1,2,0
13204,9,1,3,4,2,2,1
13205,1,2,4,3,3,1,1
13206,9,2,2,1,4,1,1
13207,8,2,1,1,1,3,1
13208,1,2,7,5,4,1,0
13209,1,2,5,2,1,3,1
13210,4,2,6,6,1,1,2
13211,2,2,7,5,3,1,1
13212,1,1,5,0,6,1,1
13213,1,2,3,0,1,1,0
13214,1,1,3,2,1,1,1
13215,1,1,5,4,5,1,2
13216,1,1,8,1,2,1,1
13217,1,2,3,5,1,1,0
13218,1,1,5,3,3,1,0
13219,5,2,2,1,6,2,0
13220,2,2,7,3,2,1,0
13221,1,1,1,0,4,2,0
13222,1,1,3,5,1,1,1
13223,1,1,5,3,6,1,1
13224,1,2,4,2,1,1,0
13225,1,2,5,2,2,2,0
13226,1,2,2,7,4,1,1
13227,2,1,3,4,4,1,0
13228,1,2,4,2,3,2,0
13229,5,1,2,4,1,3,1
13230,1,2,1,2,3,1,0
13231,2,1,3,2,2,1,0
13232,1,2,1,0,1,1,1
13233,6,2,5,2,2,1,0
13234,1,1,7,4,2,1,0
13235,1,2,7,1,6,1,0
13236,1,2,6,4,1,1,2
13237,1,2,3,1,1,1,0
13238,4,2,3,3,4,1,2
13239,1,1,6,5,5,1,1
13240,1,1,3,3,1,1,0
13241,1,2,5,4,5,2,0
13242,1,2,2,2,1,1,0
13243,1,1,4,6,3,1,0
13244,1,2,7,6,4,1,0
13245,9,1,6,1,5,1,0
13246,1,1,7,4,4,1,0
13247,1,1,7,9,4,1,1
13248,1,2,10,2,1,2,0
13249,1,1,2,1,3,1,0
13250,1,2,5,0,2,1,2
13251,1,1,3,1,6,1,0
13252,1,2,6,1,3,1,0
13253,1,1,2,4,6,3,0
13254,1,2,4,4,4,1,1
13255,1,2,1,2,6,1,2
13256,1,1,4,1,2,2,1
13257,1,2,9,2,1,1,1
13258,2,1,8,8,5,1,1
13259,1,1,5,2,1,1,0
13260,1,2,2,8,1,1,0
13261,9,1,5,0,5,2,0
13262,2,1,2,0,4,1,1
13263,1,2,3,4,5,1,1
13264,1,2,5,2,4,1,0
13265,1,1,5,0,2,2,2
13266,2,1,3,3,6,1,1
13267,1,2,7,4,3,1,1
13268,1,2,5,2,1,2,0
13269,9,2,7,1,1,1,0
13270,1,2,5,5,1,1,1
13271,4,2,6,6,1,1,1
13272,1,1,2,2,2,1,1
13273,2,2,3,2,4,2,1
13274,2,1,12,3,1,1,0
13275,1,2,2,6,3,1,1
13276,1,2,7,4,3,1,2
13277,9,1,5,0,6,1,1
13278,1,1,5,6,1,3,0
13279,1,1,2,4,1,1,1
13280,1,2,3,4,4,3,1
13281,1,1,3,2,1,1,0
13282,1,2,7,1,2,1,1
13283,1,2,2,2,3,1,0
13284,1,1,5,2,1,1,0
13285,6,1,7,2,1,2,0
13286,1,2,5,4,4,1,0
13287,2,2,7,1,2,1,0
13288,2,2,6,6,4,1,2
13289,6,1,4,9,2,1,1
13290,1,2,4,3,1,1,0
13291,1,2,4,5,1,1,1
13292,1,2,9,5,2,1,0
13293,7,1,5,4,4,1,0
13294,9,2,6,5,2,1,0
13295,1,2,8,0,4,1,1
13296,1,2,2,1,4,1,0
13297,6,1,6,0,1,1,0
13298,1,2,2,4,1,3,1
13299,2,2,1,7,6,1,1
13300,1,2,3,3,3,1,1
13301,2,1,2,1,5,1,1
13302,2,2,8,0,1,1,0
13303,1,2,10,0,4,1,1
13304,1,1,5,4,2,1,1
13305,1,2,4,0,6,1,1
13306,1,2,7,1,5,1,0
13307,2,1,8,1,2,1,0
13308,1,2,9,4,4,1,0
13309,1,2,4,4,4,1,1
13310,1,1,2,0,5,1,1
13311,3,2,2,2,5,2,0
13312,1,1,4,4,5,1,2
13313,1,2,3,7,1,2,0
13314,1,2,3,2,1,1,0
13315,1,1,4,5,2,1,1
13316,6,1,4,3,2,1,0
13317,1,1,3,6,2,1,0
13318,1,2,6,2,1,1,1
13319,9,2,3,9,4,1,1
13320,1,2,2,1,1,3,1
13321,1,1,5,4,5,1,2
13322,2,1,2,3,5,1,1
13323,1,2,4,0,2,2,0
13324,1,1,4,3,3,1,0
13325,1,1,9,1,2,3,0
13326,1,2,6,2,6,1,0
13327,1,2,5,5,6,1,1
13328,9,1,4,3,6,1,0
13329,1,2,5,3,1,1,0
13330,1,1,6,1,2,1,0
13331,1,2,7,2,3,1,1
13332,9,2,1,0,5,2,0
13333,9,2,4,1,2,1,1
13334,1,1,4,4,1,3,0
13335,1,1,3,6,2,1,0
13336,6,1,9,0,4,2,2
13337,1,1,2,1,3,1,2
13338,1,1,5,6,6,1,0
13339,2,1,1,0,2,1,0
13340,2,2,10,5,6,1,1
13341,1,2,6,1,3,1,2
13342,1,1,4,6,3,1,1
13343,8,2,7,2,6,1,1
13344,1,1,3,8,3,1,0
13345,1,2,1,2,1,2,1
13346,1,2,2,3,1,1,0
13347,1,1,4,2,4,1,1
13348,7,2,7,4,1,1,1
13349,1,1,7,5,1,1,1
13350,1,2,1,1,4,1,1
13351,9,1,7,3,4,1,2
13352,1,2,2,8,1,1,0
13353,1,1,3,1,5,3,0
13354,1,2,5,3,5,1,1
13355,1,1,11,6,4,1,1
13356,1,2,2,3,1,1,0
13357,9,2,4,2,4,1,1
13358,1,2,3,7,1,1,0
13359,1,1,4,4,6,3,0
13360,1,1,8,2,6,1,0
13361,1,2,8,8,5,1,0
13362,1,1,5,8,1,1,2
13363,1,1,2,2,2,1,0
13364,1,2,5,0,4,1,0
13365,2,1,5,4,2,1,2
13366,2,1,2,2,4,1,0
13367,3,2,4,3,5,3,1
13368,1,2,5,6,5,2,0
13369,2,2,6,1,1,1,0
13370,2,2,4,3,2,1,0
13371,2,2,4,2,2,1,0
13372,1,1,4,2,6,1,0
13373,1,2,5,5,1,1,1
13374,1,2,4,3,3,1,1
13375,9,2,2,6,1,1,1
13376,2,2,7,3,6,1,1
13377,1,1,7,4,4,1,2
13378,7,2,6,1,5,1,1
13379,1,2,8,4,1,1,0
13380,3,1,4,3,1,1,0
13381,1,2,8,4,4,1,0
13382,1,2,10,2,1,1,1
13383,1,1,7,1,6,1,0
13384,2,2,4,2,2,1,0
13385,1,1,4,3,3,1,0
13386,1,1,3,1,4,1,0
13387,1,2,5,7,1,1,1
13388,2,1,1,3,1,3,1
13389,1,1,10,6,5,1,1
13390,6,1,5,8,4,1,1
13391,2,1,1,6,5,1,0
13392,2,2,7,3,2,1,1
13393,1,1,8,3,3,2,1
13394,6,1,6,2,2,1,1
13395,5,1,5,2,2,1,0
13396,1,2,5,6,3,1,0
13397,1,2,4,1,3,3,1
13398,2,2,7,6,1,1,0
13399,1,1,5,1,6,1,2
13400,1,1,10,8,1,1,1
13401,1,2,7,6,2,1,1
13402,1,1,2,3,2,2,0
13403,6,2,8,2,2,1,1
13404,2,1,2,2,1,1,1
13405,4,1,9,6,4,1,0
13406,7,1,3,5,2,1,1
13407,1,2,4,3,1,1,0
13408,2,2,6,3,1,1,1
13409,1,1,7,2,2,1,0
13410,9,1,7,6,3,1,2
13411,1,2,3,1,3,2,0
13412,6,1,4,3,3,3,0
13413,1,1,7,4,5,1,2
13414,1,1,1,6,2,1,0
13415,1,1,5,4,5,1,1
13416,1,2,5,3,4,1,1
13417,1,2,2,1,3,1,1
13418,2,2,1,3,6,1,1
13419,1,2,4,4,1,1,0
13420,1,2,2,0,4,2,0
13421,1,1,9,1,2,3,0
13422,1,2,4,3,1,3,1
13423,1,1,5,4,6,1,0
13424,1,1,3,6,6,1,2
13425,1,1,3,2,6,3,0
13426,2,1,5,3,1,1,0
13427,1,2,5,3,1,3,1
13428,7,1,3,6,3,1,0
13429,1,2,5,2,2,1,1
13430,1,2,2,1,1,1,0
13431,6,2,3,9,3,1,1
13432,1,2,4,3,3,1,0
13433,1,1,8,5,4,3,0
13434,2,1,1,0,1,1,0
13435,1,2,8,5,2,1,0
13436,1,1,4,9,2,1,0
13437,1,2,2,2,4,1,0
13438,1,2,5,0,6,2,0
13439,1,2,7,8,1,1,0
13440,1,1,6,4,3,1,1
13441,1,1,4,1,1,1,0
13442,8,2,1,9,1,1,1
13443,1,2,3,0,1,1,0
13444,7,1,9,4,1,1,1
13445,6,2,10,0,4,1,1
13446,2,1,7,1,3,2,1
13447,6,2,5,3,1,1,1
13448,1,1,3,3,1,1,0
13449,1,1,3,5,4,3,1
13450,8,2,4,2,3,1,0
13451,7,2,2,1,1,1,1
13452,1,2,4,1,6,1,0
13453,1,2,2,0,5,2,0
13454,8,2,3,1,1,1,0
13455,1,1,5,3,3,1,0
13456,1,2,5,3,2,2,2
13457,1,2,2,4,1,1,0
13458,9,1,7,2,3,3,0
13459,1,2,9,7,1,1,0
13460,6,1,8,1,2,1,0
13461,1,1,5,5,1,1,2
13462,1,1,5,7,5,1,1
13463,2,1,8,4,2,1,1
13464,2,1,1,0,1,1,1
13465,1,1,6,5,3,1,0
13466,9,2,5,3,4,1,0
13467,6,1,11,8,2,1,1
13468,2,2,5,7,2,2,0
13469,1,1,2,3,4,1,0
13470,9,1,1,5,4,1,1
13471,6,1,9,5,1,3,0
13472,6,2,8,4,2,1,1
13473,1,1,2,1,1,1,0
13474,7,1,5,2,2,1,1
13475,8,2,11,7,2,1,1
13476,1,1,6,4,3,1,2
13477,1,1,4,3,5,1,0
13478,1,2,5,3,2,1,0
13479,1,2,5,0,3,1,1
13480,9,2,3,3,3,2,1
13481,1,1,1,0,3,1,0
13482,7,1,2,5,3,3,1
13483,1,2,6,4,3,1,1
13484,1,2,2,7,2,1,0
13485,1,1,3,3,2,3,0
13486,1,1,2,4,4,1,1
13487,4,1,2,2,6,1,1
13488,1,1,2,2,1,1,1
13489,1,1,1,0,4,2,0
13490,1,2,5,4,1,2,0
13491,1,1,7,6,1,1,1
13492,9,2,1,2,4,1,2
13493,6,2,3,2,6,1,1
13494,2,2,2,7,2,1,1
13495,1,1,8,0,5,1,0
13496,1,2,7,3,6,1,1
13497,1,2,5,4,3,1,2
13498,9,1,11,9,1,1,0
13499,1,2,6,3,2,3,1
13500,9,2,1,0,1,1,1
13501,6,1,5,6,3,2,0
13502,1,1,5,2,5,1,0
13503,1,2,7,3,4,1,0
13504,1,1,5,3,3,1,0
13505,1,2,7,1,1,2,0
13506,2,1,4,2,6,1,1
13507,1,2,2,0,2,1,0
13508,6,2,4,3,4,1,0
13509,1,2,6,0,6,1,1
13510,1,1,1,3,1,1,1
13511,1,2,12,7,4,1,2
13512,1,2,2,1,4,2,0
13513,1,2,4,3,2,1,1
13514,1,2,5,3,1,1,1
13515,1,1,4,1,1,2,0
13516,1,1,4,0,6,2,0
13517,1,2,2,0,1,1,1
13518,1,1,6,2,1,1,0
13519,1,2,6,3,4,1,2
13520,1,1,4,0,2,2,1
13521,8,2,5,2,4,1,2
13522,3,2,5,3,6,2,0
13523,1,2,6,4,1,1,0
13524,1,1,1,1,1,1,1
13525,1,2,5,0,2,2,0
13526,1,2,3,3,2,1,0
13527,1,2,1,3,1,1,0
13528,8,2,7,5,6,1,1
13529,1,1,8,6,3,1,1
13530,3,2,4,3,5,1,1
13531,1,1,4,2,6,2,0
13532,1,2,6,4,4,3,0
13533,1,2,8,4,2,1,1
13534,1,2,5,3,1,1,1
13535,1,2,5,7,6,1,0
13536,7,1,3,3,3,1,1
13537,1,2,6,4,1,1,0
13538,1,2,5,3,6,1,1
13539,1,2,1,0,1,1,1
13540,1,2,8,4,2,1,1
13541,2,1,1,2,6,1,2
13542,9,2,2,3,3,2,0
13543,1,1,4,3,4,1,1
13544,1,2,6,1,4,1,0
13545,9,2,5,1,2,2,0
13546,2,2,2,3,6,1,1
13547,7,1,5,5,3,1,0
13548,1,2,3,9,1,1,0
13549,5,2,6,2,1,1,0
13550,2,2,7,6,2,1,1
13551,6,1,1,2,1,1,1
13552,1,1,5,0,1,1,1
13553,1,2,12,6,6,1,0
13554,1,1,4,5,4,1,1
13555,5,2,1,2,1,1,0
13556,1,2,10,3,1,1,0
13557,4,1,3,5,5,1,1
13558,1,1,3,0,5,1,1
13559,1,1,1,4,6,1,1
13560,1,2,5,5,2,1,2
13561,8,2,2,7,3,3,0
13562,6,2,6,1,1,1,0
13563,1,1,7,3,1,1,1
13564,1,2,2,0,6,1,2
13565,1,2,6,0,1,1,0
13566,1,1,2,1,1,1,1
13567,9,2,3,1,2,2,1
13568,1,2,10,1,2,1,0
13569,2,1,2,2,3,1,0
13570,1,2,4,0,4,1,1
13571,1,2,4,4,1,1,0
13572,2,1,3,0,2,1,1
13573,1,2,2,7,6,1,1
13574,1,1,3,2,2,2,0
13575,1,1,6,0,1,1,1
13576,1,2,6,2,5,1,1
13577,2,1,1,3,1,1,1
13578,1,2,2,0,1,1,1
13579,1,1,6,5,5,1,2
13580,9,1,6,4,5,1,1
13581,2,2,5,9,1,1,0
13582,1,2,4,5,6,1,1
13583,2,2,6,3,1,1,0
13584,2,1,3,0,3,1,1
13585,1,1,6,6,1,1,0
13586,1,1,1,2,1,2,0
13587,1,2,5,8,3,3,0
13588,8,2,10,9,1,2,0
13589,1,2,1,3,3,1,0
13590,2,1,10,1,2,2,0
13591,9,2,5,3,4,2,0
13592,1,1,2,3,1,1,1
13593,1,1,5,1,1,3,0
13594,1,2,5,5,1,1,1
13595,1,2,5,2,6,1,0
13596,1,1,4,5,2,2,2
13597,1,1,5,2,1,1,1
13598,9,2,5,2,4,2,1
13599,1,1,6,6,2,1,2
13600,1,1,11,4,2,1,0
13601,1,2,3,1,5,1,0
13602,1,1,5,0,1,1,1
13603,1,1,4,1,1,1,2
13604,2,2,5,7,1,1,0
13605,1,1,4,0,2,1,0
13606,1,1,3,6,1,1,0
13607,1,1,3,0,1,1,1
13608,2,1,2,2,5,1,1
13609,6,2,3,4,4,1,1
13610,1,1,3,2,1,1,0
13611,1,2,7,1,3,1,2
13612,1,2,3,6,5,2,0
13613,1,1,2,1,3,1,1
13614,1,1,1,1,3,2,1
13615,5,2,9,1,1,1,1
13616,1,1,9,4,1,1,0
13617,1,1,7,8,6,1,1
13618,1,2,4,4,3,1,0
13619,9,1,4,5,1,1,0
13620,1,1,3,3,4,1,0
13621,1,2,5,1,2,2,1
13622,1,2,4,1,4,3,2
13623,1,2,7,3,2,1,1
13624,2,2,6,6,4,1,2
13625,4,1,7,4,2,1,2
13626,5,1,4,2,1,1,0
13627,1,2,4,1,2,1,1
13628,2,2,3,1,5,1,0
13629,1,2,1,1,5,1,0
13630,1,2,2,3,1,1,1
13631,1,2,7,2,3,3,0
13632,1,2,3,6,3,3,1
13633,1,1,3,3,5,1,2
13634,1,2,7,6,2,1,0
13635,2,2,2,3,6,2,0
13636,1,1,2,1,6,1,0
13637,1,1,3,6,3,2,0
13638,1,2,4,4,3,2,0
13639,1,2,11,0,4,1,0
13640,1,1,7,7,1,1,0
13641,2,2,3,2,5,1,0
13642,1,2,5,3,4,3,0
13643,1,1,7,5,1,1,0
13644,1,2,3,4,1,1,0
13645,1,1,3,4,1,3,1
13646,1,2,3,0,3,2,0
13647,1,1,8,4,2,1,0
13648,1,2,3,3,1,1,1
13649,1,2,1,2,2,3,1
13650,1,1,4,0,6,1,0
13651,2,2,2,2,3,1,0
13652,1,2,5,0,1,1,0
13653,2,1,7,5,3,1,0
13654,6,1,4,1,6,1,1
13655,1,1,3,3,3,1,0
13656,7,1,7,3,4,1,1
13657,1,2,3,8,1,1,1
13658,1,2,3,5,2,3,0
13659,1,1,2,2,2,1,1
13660,1,2,4,3,2,1,1
13661,1,1,3,2,5,3,1
13662,1,1,4,0,6,1,1
13663,1,2,7,3,1,1,0
13664,1,1,1,1,1,1,0
13665,1,2,2,6,2,1,0
13666,1,2,5,2,4,1,0
13667,1,2,5,3,5,1,0
13668,1,1,2,3,1,3,0
13669,2,1,3,0,5,2,0
13670,1,1,3,6,4,3,0
13671,9,2,4,9,2,1,2
13672,1,2,4,3,3,1,0
13673,9,1,3,0,1,2,1
13674,1,1,8,3,1,2,0
13675,1,2,10,3,4,1,0
13676,2,2,6,4,6,3,0
13677,2,2,4,0,3,2,0
13678,6,1,3,1,1,2,0
13679,5,1,7,5,3,1,0
13680,1,2,4,6,1,1,2
13681,1,2,1,4,5,1,0
13682,1,1,9,9,1,1,1
13683,1,2,4,2,4,1,1
13684,1,1,1,2,2,3,1
13685,1,2,2,8,4,1,1
13686,6,2,9,5,4,1,1
13687,1,1,3,2,5,1,0
13688,1,2,1,9,1,1,1
13689,2,2,1,3,1,1,2
13690,1,2,9,5,6,1,0
13691,1,2,3,1,2,1,0
13692,1,1,2,0,1,1,1
13693,1,1,6,3,6,1,0
13694,5,1,10,0,6,1,0
13695,1,2,5,3,4,1,1
13696,4,2,5,1,1,1,0
13697,1,2,1,0,6,1,2
13698,9,1,5,6,2,1,0
13699,1,1,1,0,3,1,1
13700,1,1,4,6,2,1,0
13701,9,1,5,0,4,2,0
13702,8,1,3,7,6,1,1
13703,2,1,7,4,1,1,0
13704,1,1,6,9,3,1,1
13705,9,2,5,2,3,2,0
13706,9,2,5,8,4,1,1
13707,1,2,5,9,1,1,1
13708,5,1,2,2,3,1,0
13709,1,2,1,1,3,1,0
13710,1,2,4,0,2,3,0
13711,1,1,4,1,2,1,0
13712,2,2,2,2,1,1,0
13713,1,1,8,1,1,3,1
13714,1,2,5,0,4,3,1
13715,1,1,5,3,1,2,0
13716,7,2,8,8,4,1,1
13717,1,2,9,6,4,1,1
13718,1,2,5,7,1,1,0
13719,2,1,2,4,2,1,2
13720,1,2,4,1,5,2,0
13721,1,2,10,6,1,1,0
13722,1,1,4,3,1,1,2
13723,1,1,8,4,1,1,0
13724,7,1,7,5,1,1,1
13725,1,2,2,1,2,1,0
13726,1,1,2,5,5,1,2
13727,1,1,6,3,2,1,1
13728,1,2,5,6,5,1,2
13729,1,1,3,4,1,2,0
13730,1,2,5,0,5,2,1
13731,3,1,4,3,5,3,1
13732,8,2,7,0,4,1,0
13733,1,1,6,5,1,1,2
13734,2,1,4,5,5,1,0
13735,1,2,3,3,1,1,2
13736,1,2,2,4,1,1,0
13737,7,2,5,4,3,3,0
13738,1,1,3,7,2,1,1
13739,1,2,4,6,2,3,2
13740,1,2,6,4,3,1,2
13741,1,2,5,2,6,1,2
13742,2,1,5,5,1,1,0
13743,5,1,8,1,1,1,0
13744,4,1,4,8,1,1,1
13745,9,2,5,5,1,1,0
13746,9,2,2,1,5,1,1
13747,5,1,4,3,2,1,1
13748,1,1,4,5,4,1,2
13749,2,2,6,4,1,1,1
13750,5,1,2,1,3,1,1
13751,5,1,4,3,2,1,0
13752,1,2,6,2,1,1,1
13753,1,1,3,1,1,1,1
13754,1,2,6,6,1,1,0
13755,1,1,2,2,1,1,0
13756,8,1,8,3,3,3,0
13757,1,2,6,4,6,1,2
13758,1,1,4,1,4,2,2
13759,1,1,10,9,4,1,2
13760,3,2,3,1,4,2,0
13761,1,1,4,7,1,1,2
13762,5,2,4,0,1,1,1
13763,2,2,5,2,6,1,1
13764,1,1,4,0,6,1,1
13765,1,1,2,3,1,1,0
13766,1,2,3,2,2,3,1
13767,1,2,10,2,4,1,0
13768,2,1,4,4,5,2,0
13769,1,1,5,6,6,1,0
13770,6,2,2,0,4,1,1
13771,1,1,5,3,4,1,1
13772,4,1,4,2,6,1,2
13773,1,1,5,4,4,1,1
13774,1,2,3,8,1,1,0
13775,1,1,5,3,3,2,0
13776,8,2,5,4,4,1,0
13777,1,2,9,5,4,1,0
13778,9,1,6,1,2,1,2
13779,1,1,8,1,6,1,1
13780,1,2,1,3,1,1,0
13781,1,1,3,6,4,1,1
13782,4,2,5,6,6,1,1
13783,1,2,10,0,5,1,1
13784,2,2,6,2,4,2,0
13785,1,1,1,0,6,1,0
13786,1,2,5,4,4,2,0
13787,1,2,1,0,2,1,1
13788,8,1,3,2,1,1,1
13789,1,2,1,3,4,1,0
13790,1,2,5,2,1,1,1
13791,1,2,2,1,4,2,0
13792,8,2,5,3,2,1,0
13793,7,1,4,0,3,1,1
13794,2,2,5,2,5,1,0
13795,1,2,5,5,4,1,0
13796,1,2,4,5,3,1,1
13797,1,1,5,4,2,1,2
13798,1,2,1,4,4,1,2
13799,1,1,7,3,1,1,1
13800,1,1,4,3,1,3,1
13801,1,1,3,3,2,1,0
13802,9,1,7,2,1,1,2
13803,1,1,4,1,1,1,0
13804,1,1,5,4,4,1,2
13805,7,1,3,3,4,2,0
13806,1,2,1,3,3,1,2
13807,1,1,3,2,4,1,0
13808,2,1,3,2,3,2,2
13809,9,2,7,3,1,1,0
13810,2,1,3,4,2,2,2
13811,9,1,3,2,3,2,0
13812,5,2,3,1,1,1,1
13813,1,2,3,4,3,1,2
13814,1,1,8,3,1,1,2
13815,5,2,9,5,1,1,0
13816,1,1,3,3,1,1,1
13817,9,2,3,0,4,1,1
13818,2,1,4,3,1,1,1
13819,1,1,5,4,1,1,2
13820,5,2,5,8,1,1,0
13821,1,1,6,0,4,2,1
13822,2,1,4,1,3,3,1
13823,1,1,4,2,3,1,2
13824,1,2,7,3,3,1,0
13825,1,1,1,1,1,1,1
13826,1,2,8,0,4,1,0
13827,1,1,7,6,1,3,0
13828,1,2,4,2,1,1,0
13829,1,1,5,0,1,1,2
13830,1,1,12,8,4,1,1
13831,8,1,3,0,1,1,0
13832,1,2,3,6,3,1,2
13833,2,1,4,4,1,1,1
13834,1,2,11,4,1,1,1
13835,1,1,5,5,1,2,0
13836,4,2,5,6,1,1,0
13837,1,1,4,1,2,1,0
13838,9,2,1,4,2,2,0
13839,1,2,6,8,6,1,0
13840,8,2,8,6,1,3,1
13841,1,1,8,2,5,1,1
13842,1,1,5,9,4,1,1
13843,1,2,4,1,4,1,2
13844,1,1,3,7,1,1,1
13845,1,1,4,1,1,1,0
13846,1,1,5,5,6,1,0
13847,1,1,8,1,2,1,2
13848,2,1,3,1,1,3,0
13849,1,1,5,9,1,1,1
13850,1,1,4,0,1,3,0
13851,1,1,5,0,1,2,1
13852,1,1,2,8,1,1,0
13853,1,2,8,6,1,1,1
13854,1,1,3,3,4,2,1
13855,2,2,2,1,1,1,1
13856,1,2,5,3,2,2,0
13857,1,2,9,8,1,1,1
13858,1,1,4,5,3,1,0
13859,2,2,6,1,4,1,1
13860,1,1,6,6,6,1,1
13861,1,1,5,3,1,1,1
13862,1,1,2,0,3,1,1
13863,2,2,6,5,4,1,2
13864,8,2,1,1,4,1,0
13865,1,1,7,3,1,1,0
13866,1,2,2,1,3,1,0
13867,1,1,7,2,1,1,0
13868,1,1,1,2,1,1,1
13869,1,2,2,7,5,1,2
13870,9,2,3,4,1,1,1
13871,1,1,5,3,4,3,0
13872,1,1,2,1,1,1,0
13873,1,2,9,4,1,1,0
13874,1,2,5,3,6,1,1
13875,9,1,2,8,1,1,1
13876,1,1,3,1,2,1,0
13877,1,1,5,5,5,3,2
13878,1,2,6,3,2,2,0
13879,2,1,2,5,6,1,1
13880,8,1,12,8,6,1,1
13881,1,1,2,3,2,1,0
13882,1,1,2,2,3,1,0
13883,5,1,4,1,5,1,1
13884,5,2,2,2,3,1,1
13885,1,2,7,3,4,2,0
13886,1,2,7,6,6,1,1
13887,1,1,1,2,2,3,1
13888,1,1,1,5,2,1,0
13889,1,1,5,4,3,1,1
13890,9,2,3,3,2,1,2
13891,7,2,1,5,2,1,0
13892,5,2,4,2,1,1,0
13893,1,2,1,1,1,2,0
13894,1,2,5,4,1,1,2
13895,1,2,2,4,1,1,1
13896,2,1,3,8,2,1,1
13897,1,1,5,6,1,2,0
13898,1,1,4,5,4,1,0
13899,1,1,4,6,2,1,0
13900,2,2,1,0,1,1,1
13901,1,2,4,2,6,1,0
13902,6,1,3,7,1,1,0
