,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
5108,1,2,2,2,2,2,8
5109,1,2,1,1,2,7,2
5110,1,2,6,2,0,7,0
5111,2,2,2,2,1,7,3
5112,2,6,1,2,2,1,0
5113,2,5,2,3,2,7,6
5114,1,5,1,3,1,3,2
5115,1,4,1,1,1,7,7
5116,1,6,6,2,0,11,0
5117,1,5,1,1,1,6,2
5118,1,5,2,3,2,3,0
5119,2,2,1,3,2,7,4
5120,1,5,2,1,1,7,0
5121,1,2,1,3,1,7,0
5122,1,3,1,2,0,7,0
5123,1,5,1,1,1,3,2
5124,1,6,6,3,1,7,2
5125,1,2,1,1,1,7,8
5126,2,5,1,3,1,7,0
5127,1,5,1,3,1,7,0
5128,1,5,1,1,1,7,0
5129,1,5,1,3,1,7,9
5130,1,2,2,3,1,7,0
5131,1,6,1,2,1,7,0
5132,1,3,1,1,1,7,0
5133,1,9,1,1,1,4,9
5134,1,5,1,2,1,7,4
5135,2,2,2,1,1,7,0
5136,1,2,1,1,1,7,6
5137,1,2,1,1,1,7,0
5138,1,5,1,3,2,7,7
5139,1,5,1,3,1,7,5
5140,1,2,1,3,1,7,2
5141,2,2,1,1,1,1,6
5142,1,7,4,1,1,7,1
5143,1,2,1,1,1,11,5
5144,1,2,1,1,2,7,2
5145,1,5,1,2,1,3,0
5146,1,3,1,1,0,7,0
5147,1,2,1,1,1,7,0
5148,1,2,1,2,0,7,3
5149,2,5,1,1,2,7,0
5150,1,2,6,1,1,7,3
5151,1,5,2,3,1,7,1
5152,1,6,6,2,1,7,1
5153,1,2,1,1,1,7,0
5154,1,2,1,1,0,7,2
5155,1,6,1,1,1,7,2
5156,1,3,1,3,1,7,0
5157,2,2,1,3,1,7,2
5158,1,2,6,1,1,1,2
5159,1,2,1,1,1,1,0
5160,1,2,1,1,1,6,5
5161,1,8,2,1,1,7,0
5162,1,3,1,2,1,7,0
5163,1,7,1,1,1,7,3
5164,1,2,1,3,1,7,8
5165,1,5,1,2,1,6,3
5166,1,7,1,2,1,7,3
5167,1,2,2,2,1,7,0
5168,1,5,1,2,1,7,2
5169,1,7,1,1,1,11,1
5170,1,2,2,2,1,7,0
5171,1,5,1,3,2,7,0
5172,1,2,1,1,1,7,0
5173,1,1,1,3,1,2,2
5174,1,9,1,1,2,2,0
5175,1,2,6,1,1,7,0
5176,1,2,1,3,1,7,6
5177,1,2,1,3,1,7,2
5178,1,3,1,1,2,1,9
5179,2,2,1,1,1,1,0
5180,1,2,1,3,0,7,0
5181,2,6,1,1,1,3,0
5182,1,3,1,1,1,2,0
5183,2,3,1,3,0,9,0
5184,1,5,1,2,1,7,2
5185,1,5,1,2,1,12,1
5186,1,4,1,2,2,7,1
5187,1,3,6,1,1,3,2
5188,2,2,1,3,1,7,2
5189,1,5,1,1,0,7,0
5190,1,3,2,1,0,7,2
5191,2,6,6,1,1,7,0
5192,2,2,1,1,1,7,3
5193,1,5,1,3,1,6,6
5194,1,5,1,2,1,4,0
5195,2,1,1,3,1,11,2
5196,1,5,6,2,1,7,6
5197,2,2,1,1,1,7,8
5198,1,2,1,2,1,3,0
5199,1,2,6,3,1,7,0
5200,1,3,1,1,2,7,2
5201,2,6,2,1,1,7,0
5202,2,5,4,3,1,6,6
5203,1,2,1,1,1,3,0
5204,2,1,1,1,2,1,6
5205,1,5,1,3,2,7,0
5206,1,2,1,1,1,7,5
5207,2,2,1,1,1,7,4
5208,1,3,1,1,2,7,0
5209,1,2,1,1,1,7,2
5210,2,2,1,1,1,7,6
5211,1,2,1,3,1,3,0
5212,2,2,1,1,2,7,0
5213,1,6,6,1,1,1,8
5214,1,6,2,1,2,7,3
5215,2,2,1,1,1,7,9
5216,2,2,1,1,1,7,0
5217,1,2,6,3,1,7,9
5218,1,2,1,2,1,7,6
5219,1,2,1,2,2,7,3
5220,1,7,1,2,1,6,0
5221,1,2,1,1,1,7,0
5222,2,5,1,3,1,7,1
5223,1,6,6,1,2,7,5
5224,1,9,1,1,1,7,0
5225,2,6,1,2,1,7,0
5226,1,2,1,1,1,7,5
5227,2,2,1,1,1,7,6
5228,1,2,2,2,2,7,1
5229,2,2,1,1,0,7,5
5230,1,2,1,1,1,7,3
5231,1,3,1,1,0,7,3
5232,2,6,1,1,1,7,3
5233,1,5,1,3,1,7,0
5234,1,6,2,1,1,7,0
5235,1,2,1,1,1,4,5
5236,1,8,1,3,1,2,1
5237,1,2,1,3,1,7,2
5238,2,3,1,1,1,3,1
5239,2,2,1,1,0,7,0
5240,2,1,6,2,0,7,0
5241,1,3,1,1,1,7,7
5242,2,9,1,2,1,7,7
5243,2,2,1,3,0,7,2
5244,1,5,1,1,1,11,0
5245,1,1,1,3,1,7,6
5246,1,7,1,1,1,7,4
5247,1,6,1,1,1,7,0
5248,1,2,1,3,0,7,0
5249,1,8,1,2,0,7,2
5250,1,2,6,3,1,7,5
5251,2,2,2,3,1,7,7
5252,1,5,6,1,1,7,2
5253,1,2,1,1,1,2,0
5254,1,2,1,2,1,7,3
5255,1,2,1,3,1,3,3
5256,1,5,1,3,1,7,0
5257,2,2,1,2,1,7,7
5258,1,3,1,1,1,7,0
5259,1,3,4,3,0,4,6
5260,1,2,1,1,1,3,8
5261,1,5,2,1,1,7,1
5262,1,6,6,1,1,7,0
5263,1,2,1,1,1,7,0
5264,1,2,1,1,1,7,0
5265,1,5,1,3,1,3,5
5266,2,2,1,1,1,7,6
5267,2,5,1,3,1,7,2
5268,1,6,6,3,1,7,9
5269,1,2,1,3,2,7,9
5270,2,4,2,1,1,2,6
5271,1,2,1,1,1,7,2
5272,2,6,2,1,1,7,0
5273,1,6,6,1,2,3,2
5274,1,2,1,1,1,2,0
5275,2,6,2,3,2,7,2
5276,1,7,1,1,1,7,4
5277,1,5,1,2,1,7,9
5278,1,5,1,3,1,6,3
5279,1,6,1,2,0,7,0
5280,1,6,1,1,1,7,0
5281,2,5,1,2,1,7,0
5282,2,5,1,3,1,7,7
5283,1,2,1,1,0,7,8
5284,1,2,1,3,0,7,6
5285,1,5,2,3,1,7,0
5286,1,5,4,3,1,7,5
5287,1,2,1,1,1,7,9
5288,1,2,1,3,2,7,2
5289,2,5,2,2,1,7,4
5290,1,2,2,2,2,2,3
5291,2,2,6,3,1,7,0
5292,1,2,1,2,0,12,2
5293,1,6,6,1,1,7,0
5294,1,6,1,1,2,1,1
5295,2,5,1,3,0,11,5
5296,1,3,1,1,1,7,0
5297,1,2,1,2,1,7,3
5298,1,2,1,3,2,7,2
5299,2,5,1,3,2,3,0
5300,1,3,6,1,1,1,2
5301,1,5,1,2,1,7,0
5302,1,2,1,1,1,7,1
5303,1,2,1,1,1,1,4
5304,1,2,1,2,2,7,0
5305,1,6,1,2,1,7,0
5306,1,3,1,1,1,7,9
5307,1,2,1,3,1,7,4
5308,2,6,1,1,2,7,0
5309,1,3,1,1,1,7,0
5310,1,5,1,1,1,1,3
5311,1,2,6,1,1,4,5
5312,1,2,2,1,1,7,0
5313,1,3,1,1,2,5,0
5314,2,6,2,3,1,3,0
5315,1,5,2,1,2,7,1
5316,2,6,1,1,1,7,0
5317,1,3,1,2,1,12,0
5318,1,2,1,1,2,7,2
5319,2,2,1,1,1,7,8
5320,1,2,1,1,1,7,3
5321,2,5,1,2,2,3,1
5322,2,3,1,1,1,7,0
5323,1,2,1,1,1,7,4
5324,1,6,1,1,1,2,0
5325,2,2,1,1,1,7,6
5326,1,5,2,2,0,4,2
5327,1,5,2,2,1,7,0
5328,1,2,1,2,1,3,1
5329,1,2,1,3,2,7,0
5330,1,2,1,1,2,7,3
5331,1,2,1,1,1,7,0
5332,1,2,1,1,1,7,0
5333,1,5,1,3,1,3,0
5334,1,2,1,2,2,7,0
5335,1,5,6,3,1,6,4
5336,1,6,1,2,0,7,1
5337,1,5,1,3,1,7,4
5338,1,5,2,2,2,7,2
5339,2,5,1,3,2,6,0
5340,1,2,6,2,0,3,1
5341,2,2,1,2,1,1,1
5342,1,6,1,3,0,7,6
5343,1,6,1,1,1,7,0
5344,1,6,2,3,1,2,4
5345,1,6,6,3,1,1,2
5346,1,8,6,3,1,7,5
5347,1,3,1,3,2,7,8
5348,2,2,1,3,1,7,0
5349,2,5,4,1,1,9,2
5350,1,6,2,1,1,7,7
5351,1,3,1,1,1,6,5
5352,1,2,1,3,1,7,0
5353,1,9,1,1,1,7,0
5354,1,8,1,1,1,7,0
5355,1,5,1,1,1,7,1
5356,2,2,2,2,1,3,6
5357,1,2,1,1,1,7,2
5358,2,3,1,3,1,7,4
5359,2,5,4,3,1,7,4
5360,1,2,1,1,2,7,0
5361,1,6,1,2,1,7,2
5362,2,7,1,1,1,7,8
5363,1,2,2,1,1,7,2
5364,2,5,1,1,1,3,2
5365,2,2,1,3,1,4,8
5366,1,3,1,1,1,7,4
5367,1,2,1,3,1,7,0
5368,2,2,1,1,1,7,1
5369,1,2,1,1,1,7,0
5370,2,2,1,2,1,3,0
5371,1,6,1,2,1,7,4
5372,1,6,1,3,1,2,9
5373,1,2,2,3,2,7,1
5374,1,6,1,3,2,1,6
5375,1,5,2,3,0,2,2
5376,1,1,1,2,1,7,0
5377,1,2,1,3,1,7,0
5378,1,2,1,2,0,7,1
5379,1,3,1,2,1,11,0
5380,1,5,2,2,1,7,9
5381,2,5,1,3,1,7,1
5382,1,6,1,1,1,11,0
5383,1,2,1,3,1,7,0
5384,1,2,1,2,1,7,0
5385,2,3,1,3,1,7,3
5386,1,2,6,2,1,7,3
5387,1,5,6,3,1,1,2
5388,1,3,1,3,1,11,0
5389,2,2,1,3,1,7,2
5390,1,6,6,1,1,7,0
5391,1,2,1,1,1,11,0
5392,1,6,1,1,1,7,1
5393,2,2,1,3,1,7,0
5394,1,5,2,2,1,7,5
5395,1,5,1,3,1,7,3
5396,2,5,1,3,2,7,5
5397,1,2,2,3,2,7,0
5398,1,5,1,1,1,3,0
5399,2,2,1,1,1,3,0
5400,1,3,6,1,1,1,1
5401,1,2,1,1,1,7,1
5402,2,5,1,2,2,4,6
5403,1,2,1,3,1,7,0
5404,1,6,1,1,1,7,7
5405,1,2,1,3,1,6,2
5406,1,2,1,1,1,7,0
5407,1,6,6,3,1,1,4
5408,1,2,1,3,1,3,0
5409,1,2,1,3,1,7,0
5410,2,5,1,2,1,7,1
5411,1,3,1,2,1,11,0
5412,1,3,1,3,1,7,8
5413,1,2,1,1,1,11,2
5414,1,5,2,2,1,7,1
5415,1,6,1,1,1,7,6
5416,1,8,2,1,1,1,7
5417,1,6,1,1,1,4,5
5418,1,5,1,2,0,7,2
5419,1,7,1,1,1,7,7
5420,1,3,1,1,1,12,0
5421,1,1,2,2,2,3,3
5422,1,2,6,2,1,7,6
5423,1,2,2,1,1,7,4
5424,1,2,1,2,1,7,0
5425,1,2,1,3,1,11,0
5426,1,2,1,3,2,7,7
5427,1,2,1,1,1,3,8
5428,1,4,6,1,0,7,0
5429,1,2,1,1,2,7,3
5430,1,3,1,1,2,4,2
5431,1,6,6,1,1,7,0
5432,1,5,2,1,1,6,4
5433,1,2,2,1,1,7,9
5434,1,6,6,2,1,7,8
5435,1,8,1,3,1,7,0
5436,1,6,1,1,1,12,0
5437,1,2,1,1,1,7,0
5438,1,2,2,1,1,7,9
5439,2,2,1,2,1,7,1
5440,1,2,4,2,1,7,6
5441,1,2,1,1,1,1,1
5442,1,5,1,1,1,2,0
5443,1,2,1,1,1,7,1
5444,1,2,1,3,1,12,4
5445,1,2,1,2,2,12,0
5446,2,2,1,1,1,7,0
5447,1,2,1,1,2,7,9
5448,1,2,6,1,1,12,8
5449,1,6,6,1,1,7,4
5450,1,2,1,1,1,3,4
5451,1,5,1,1,1,1,0
5452,1,2,1,2,1,11,0
5453,1,2,1,3,1,7,0
5454,1,7,1,1,0,7,1
5455,1,5,2,3,0,12,9
5456,1,2,1,3,1,7,2
5457,1,7,1,3,0,7,0
5458,1,2,1,3,1,7,4
5459,1,2,6,1,0,7,0
5460,1,6,1,1,1,7,3
5461,2,5,2,1,1,7,6
5462,2,2,1,1,2,7,2
5463,2,7,1,3,1,7,2
5464,2,6,6,2,2,7,4
5465,1,6,6,3,1,7,0
5466,1,3,1,1,2,4,0
5467,2,5,1,3,1,7,0
5468,1,5,1,3,1,1,5
5469,1,3,2,1,1,7,0
5470,1,8,1,2,1,7,2
5471,1,5,1,3,2,1,0
5472,1,9,1,3,1,4,0
5473,1,5,1,3,1,7,0
5474,1,2,2,2,0,7,0
5475,2,3,2,1,1,7,3
5476,1,2,2,1,2,7,0
5477,1,6,1,1,1,2,0
5478,2,2,1,1,1,7,5
5479,1,2,1,2,1,7,1
5480,1,5,2,2,1,7,0
5481,1,2,1,3,1,7,0
5482,1,1,1,1,1,3,8
5483,2,5,2,3,1,1,0
5484,1,2,2,1,1,7,2
5485,2,5,2,3,1,3,0
5486,1,2,1,2,0,7,9
5487,2,2,1,3,1,7,9
5488,1,3,6,3,1,11,2
5489,1,5,1,2,1,4,1
5490,1,2,1,1,1,7,1
5491,2,5,1,1,0,7,4
5492,2,2,1,2,0,7,1
5493,1,3,6,1,1,7,7
5494,2,2,1,3,1,3,3
5495,1,6,1,1,1,7,6
5496,1,5,1,1,1,7,0
5497,1,9,2,2,1,7,9
5498,1,6,1,1,2,7,6
5499,1,5,1,3,1,7,1
5500,1,2,1,2,2,3,2
5501,1,5,1,3,1,7,6
5502,1,5,1,1,2,1,6
5503,2,5,1,3,1,11,3
5504,1,6,1,2,1,7,3
5505,2,2,1,3,2,3,0
5506,1,8,2,2,1,12,8
5507,1,2,1,1,1,3,6
5508,1,2,1,3,2,7,1
5509,1,3,1,2,1,7,4
5510,1,5,1,1,1,7,0
5511,1,2,1,1,2,4,3
5512,2,6,1,2,1,7,0
5513,2,2,6,1,1,7,0
5514,1,5,2,3,1,3,9
5515,2,2,2,1,0,7,1
5516,1,5,1,3,1,7,6
5517,1,2,2,2,0,7,2
5518,1,2,1,1,2,7,3
5519,1,2,1,1,1,3,6
5520,1,4,1,1,1,7,3
5521,1,6,1,3,1,7,3
5522,1,5,1,2,1,7,0
5523,1,3,2,1,1,7,2
5524,2,5,1,3,1,11,5
5525,1,2,1,2,0,7,4
5526,1,2,1,1,1,6,4
5527,1,2,1,2,1,7,3
5528,1,2,2,1,1,7,0
5529,2,3,1,1,1,7,2
5530,1,8,2,1,0,7,8
5531,1,2,1,2,1,7,0
5532,1,2,2,1,2,7,0
5533,1,2,1,3,0,6,3
5534,1,5,2,3,1,7,0
5535,1,1,1,1,1,7,0
5536,1,6,1,1,1,7,9
5537,1,2,1,1,2,7,3
5538,1,2,1,1,1,6,0
5539,1,5,1,1,1,6,0
5540,2,2,1,3,0,7,0
5541,1,2,1,3,1,7,9
5542,1,6,1,2,2,7,0
5543,1,2,1,3,2,7,6
5544,1,6,1,1,1,4,2
5545,1,5,1,3,1,6,4
5546,1,7,1,3,1,7,0
5547,1,9,1,1,1,1,0
5548,1,5,1,3,1,3,3
5549,2,5,1,1,2,11,0
5550,2,6,6,3,1,3,5
5551,1,2,1,2,1,7,0
5552,1,6,6,1,1,7,2
5553,2,5,1,3,1,7,4
5554,2,3,1,1,1,2,8
5555,1,5,1,3,1,7,5
5556,1,3,2,1,1,7,2
5557,1,2,1,1,1,7,6
5558,1,5,1,3,2,2,4
5559,1,2,1,1,1,7,5
5560,1,2,1,2,2,7,0
5561,1,2,1,2,1,7,1
5562,1,3,1,2,2,4,3
5563,1,2,1,3,1,6,2
5564,1,5,4,2,1,7,0
5565,1,2,1,1,2,7,2
5566,1,5,1,2,1,7,9
5567,1,5,1,1,0,7,5
5568,1,2,1,3,0,7,9
5569,1,6,6,1,1,7,0
5570,1,2,1,1,2,12,0
5571,1,2,1,3,1,7,9
5572,1,8,1,1,1,7,3
5573,1,6,1,1,1,7,1
5574,2,2,1,1,1,7,0
5575,1,1,1,1,1,7,0
5576,1,2,6,2,1,7,5
5577,1,5,2,1,1,6,3
5578,1,5,6,3,1,7,0
5579,1,5,2,3,1,3,6
5580,2,9,1,2,1,7,0
5581,1,7,1,2,1,7,0
5582,2,2,1,1,1,7,3
5583,2,2,1,2,1,7,4
5584,1,2,1,1,1,7,3
5585,1,2,6,2,1,7,1
5586,1,2,1,3,0,7,0
5587,1,3,2,1,1,7,0
5588,2,2,1,1,1,7,7
5589,2,2,1,2,1,7,0
5590,1,2,2,1,1,5,2
5591,1,2,1,2,1,3,2
5592,1,6,1,3,0,7,2
5593,1,2,1,1,2,7,0
5594,1,3,1,1,1,7,8
5595,2,6,2,1,1,7,2
5596,1,5,1,3,0,1,1
5597,1,2,1,1,1,7,1
5598,1,2,1,1,2,7,0
5599,1,2,1,1,1,7,3
5600,1,5,1,3,1,1,6
5601,1,9,2,1,1,7,0
5602,1,5,1,1,1,7,4
5603,1,5,1,3,1,12,2
5604,1,6,1,1,2,6,1
5605,1,2,1,1,1,7,0
5606,1,2,6,3,1,7,0
5607,1,2,6,1,2,7,0
5608,1,5,1,2,1,1,0
5609,1,5,6,3,1,4,0
5610,1,2,1,2,2,7,2
5611,1,6,1,1,1,7,6
5612,1,6,1,1,1,7,8
5613,1,2,2,1,1,7,1
5614,2,3,6,1,1,7,9
5615,1,6,1,1,1,7,0
5616,1,2,1,3,0,6,0
5617,1,6,1,1,1,3,8
5618,1,6,1,1,1,7,3
5619,1,5,1,2,1,7,2
5620,1,5,2,1,1,7,2
5621,1,2,1,1,1,7,2
5622,1,6,1,3,1,7,8
5623,1,6,1,1,1,6,5
5624,1,5,2,3,1,7,2
5625,1,5,6,2,1,3,6
5626,1,6,2,3,0,7,0
5627,1,5,6,2,2,3,0
5628,2,6,1,3,1,7,4
5629,1,3,1,3,1,7,0
5630,1,2,6,2,1,11,0
5631,2,2,1,1,2,2,0
5632,1,2,2,3,1,3,2
5633,1,6,1,3,1,7,4
5634,1,2,1,1,1,7,2
5635,1,6,1,1,1,7,0
5636,1,2,1,3,2,7,2
5637,1,5,2,1,1,11,0
5638,1,2,2,1,2,2,1
5639,1,5,1,2,1,3,4
5640,1,5,6,3,1,7,3
5641,1,2,1,3,1,7,0
5642,1,5,2,3,0,2,6
5643,1,2,1,3,1,7,2
5644,2,2,1,1,1,7,8
5645,1,6,6,1,1,3,2
5646,2,2,1,1,1,7,0
5647,1,6,6,3,1,2,5
5648,1,5,1,3,1,7,8
5649,2,8,2,1,1,7,0
5650,1,2,1,3,1,1,8
5651,1,7,1,1,1,7,9
5652,1,8,1,3,1,4,0
5653,1,2,1,1,1,3,0
5654,1,5,2,2,1,7,6
5655,1,4,1,1,2,6,1
5656,1,2,1,1,1,7,0
5657,1,2,2,1,1,7,0
5658,1,2,1,1,1,7,0
5659,1,2,1,1,0,1,0
5660,2,2,1,2,2,7,3
5661,1,2,1,3,1,7,6
5662,1,6,6,1,1,7,5
5663,1,3,1,1,2,7,0
5664,1,2,1,3,1,7,1
5665,1,2,1,2,1,7,0
5666,1,5,1,1,1,7,6
5667,1,6,1,1,1,7,3
5668,1,2,1,1,1,7,0
5669,1,2,1,2,1,11,1
5670,1,2,1,3,1,7,3
5671,1,7,1,2,1,5,3
5672,1,5,2,2,1,6,2
5673,1,2,1,3,1,7,0
5674,2,3,2,2,1,7,0
5675,1,6,2,2,0,7,0
5676,1,3,1,1,1,7,2
5677,1,5,1,3,1,3,0
5678,1,3,1,3,1,7,9
5679,1,2,1,3,2,1,0
5680,1,2,1,1,1,5,0
5681,1,5,1,3,1,3,1
5682,1,6,2,3,1,7,6
5683,1,5,1,2,1,7,0
5684,2,5,2,3,0,7,1
5685,1,2,2,1,0,12,2
5686,1,2,1,1,1,7,1
5687,1,2,1,3,1,7,0
5688,1,4,6,2,2,4,5
5689,1,6,1,2,1,12,0
5690,1,7,1,1,1,7,0
5691,1,7,6,3,1,11,2
5692,1,2,6,2,1,7,0
5693,1,2,1,2,0,7,3
5694,1,2,1,1,1,7,1
5695,1,3,1,3,0,1,0
5696,1,2,1,3,1,1,0
5697,1,6,1,1,1,7,0
5698,2,5,1,1,2,7,0
5699,1,5,2,1,1,7,0
5700,2,2,1,1,1,7,0
5701,1,6,6,2,1,7,0
5702,1,6,2,1,1,7,8
5703,1,2,1,1,2,7,0
5704,1,8,1,3,2,2,8
5705,1,2,2,2,1,7,0
5706,1,2,6,1,1,7,0
5707,2,2,1,2,1,7,2
5708,1,2,2,3,1,7,0
5709,2,2,1,1,2,7,0
5710,1,3,1,1,2,7,2
5711,1,6,6,1,1,7,3
5712,1,5,2,2,1,7,3
5713,1,2,1,2,1,7,6
5714,1,2,1,1,1,2,2
5715,1,7,1,2,1,4,2
5716,1,2,1,1,1,7,8
5717,1,9,1,2,1,7,1
5718,1,2,1,2,1,11,2
5719,1,6,1,1,1,7,9
5720,1,3,1,1,1,7,5
5721,1,8,1,1,1,7,2
5722,2,9,1,1,1,4,0
5723,1,2,1,1,1,7,0
5724,1,6,1,2,1,7,0
5725,1,5,1,1,2,4,0
5726,2,2,1,3,2,7,0
5727,2,2,6,1,0,7,2
5728,1,6,2,2,1,7,0
5729,1,6,1,1,1,3,1
5730,1,3,1,1,1,7,0
5731,1,2,1,3,1,7,1
5732,1,5,1,1,1,7,6
5733,1,3,4,2,0,7,0
5734,1,6,1,3,1,1,0
5735,1,2,1,1,1,7,5
5736,1,2,6,2,0,7,0
5737,1,2,1,3,2,7,5
5738,1,5,2,3,1,7,0
5739,2,5,1,1,1,6,8
5740,2,9,1,1,1,7,2
5741,1,2,2,1,2,7,3
5742,1,2,1,2,1,7,5
5743,1,5,1,1,1,7,1
5744,1,2,1,2,2,7,0
5745,1,2,2,3,2,7,9
5746,1,2,1,1,1,7,9
5747,1,2,2,3,1,7,0
5748,1,1,1,2,1,7,6
5749,1,7,1,1,2,7,0
5750,1,6,1,2,2,7,1
5751,2,5,1,2,0,3,0
5752,1,1,1,3,0,7,0
5753,1,2,1,1,2,7,7
5754,1,8,1,3,1,7,0
5755,1,6,2,2,1,7,0
5756,1,5,1,2,1,3,1
5757,2,2,2,1,1,7,3
5758,1,2,1,1,2,11,2
5759,1,2,2,2,1,7,0
5760,1,2,1,3,1,1,2
5761,1,5,6,3,1,7,7
5762,2,2,2,1,1,7,6
5763,1,5,1,2,1,7,0
5764,1,5,1,3,1,1,5
5765,1,1,1,3,1,7,8
5766,1,5,2,1,1,1,9
5767,1,3,2,1,1,7,0
5768,1,5,1,3,1,1,2
5769,1,5,3,3,1,7,0
5770,2,2,1,1,2,3,0
5771,1,9,1,2,1,7,0
5772,1,5,1,1,1,1,9
5773,2,5,2,3,1,1,4
5774,1,5,1,3,1,3,2
5775,1,5,6,1,1,7,6
5776,1,2,1,2,1,7,2
5777,1,2,1,1,1,7,0
5778,1,2,1,2,1,7,5
5779,1,2,1,1,1,7,5
5780,1,2,1,3,2,7,0
5781,1,2,1,1,1,7,0
5782,1,2,1,1,1,7,0
5783,1,2,1,1,1,7,0
5784,1,2,1,1,1,7,6
5785,1,6,2,3,1,7,0
5786,1,3,4,3,1,7,0
5787,1,6,1,3,1,7,0
5788,1,5,1,3,1,7,0
5789,1,2,1,3,1,7,3
5790,1,9,1,1,1,6,5
5791,2,3,6,1,1,7,2
5792,1,2,2,3,0,12,8
5793,1,5,1,2,1,3,9
5794,1,6,6,1,1,11,0
5795,1,5,1,1,2,2,2
5796,1,5,1,1,1,7,0
5797,1,6,1,3,1,7,8
5798,1,5,1,2,1,12,7
5799,1,2,1,3,1,7,5
5800,1,2,2,3,2,3,9
5801,1,2,1,1,0,3,0
5802,1,2,1,3,1,7,8
5803,2,2,6,1,1,7,0
5804,1,2,1,1,1,12,0
5805,1,5,1,1,2,7,0
5806,1,2,1,2,1,12,3
5807,1,6,6,1,1,7,0
5808,1,2,1,2,1,7,2
5809,1,5,1,3,1,11,1
5810,1,6,1,3,1,7,1
5811,2,5,2,3,1,7,3
5812,1,1,1,3,1,7,2
5813,1,2,2,3,0,7,0
5814,2,5,2,1,1,7,1
5815,1,5,1,3,1,3,1
5816,1,2,1,3,2,9,5
5817,1,2,1,3,1,3,0
5818,2,4,1,1,1,7,2
5819,1,2,1,1,1,7,4
5820,2,2,1,2,1,7,1
5821,1,2,1,2,1,7,4
5822,1,2,1,1,1,7,2
5823,1,5,1,2,0,6,2
5824,1,5,2,1,1,7,8
5825,1,5,2,1,1,7,0
5826,1,5,2,3,1,7,6
5827,1,3,2,1,1,7,5
5828,1,2,1,2,1,7,0
5829,1,2,2,1,1,7,3
5830,2,5,2,3,1,7,3
5831,1,5,6,3,1,7,7
5832,1,5,2,1,1,7,4
5833,1,2,2,1,1,7,5
5834,1,2,1,1,2,4,6
5835,1,5,1,3,1,7,1
5836,1,6,1,1,1,7,0
5837,2,2,1,1,0,7,4
5838,2,2,1,1,1,7,1
5839,1,5,1,3,1,6,5
5840,1,2,2,3,1,7,4
5841,2,2,2,3,1,8,2
5842,1,5,1,3,1,2,0
5843,1,2,1,3,2,7,0
5844,1,2,1,2,1,7,5
5845,1,6,1,1,1,7,7
5846,1,9,1,1,2,7,1
5847,2,2,2,2,1,7,0
5848,1,4,6,2,1,7,3
5849,1,5,2,1,1,6,3
5850,1,3,1,1,1,7,0
5851,1,6,2,1,1,3,7
5852,1,6,1,2,1,7,3
5853,1,2,2,2,1,7,0
5854,1,2,1,3,1,12,7
5855,1,2,1,1,2,7,6
5856,2,2,1,1,1,7,0
5857,1,2,1,1,1,7,6
5858,2,5,1,3,0,7,9
5859,1,2,1,1,1,7,0
5860,1,2,1,3,1,7,0
5861,1,5,1,2,1,3,6
5862,2,8,1,3,1,7,6
5863,1,6,1,3,1,7,0
5864,1,5,1,3,1,12,5
5865,1,9,1,2,0,7,4
5866,1,3,1,3,2,7,5
5867,1,2,2,2,0,7,0
5868,1,5,1,1,1,7,5
5869,1,5,1,3,1,2,1
5870,1,2,1,3,0,7,6
5871,1,9,1,1,1,7,5
5872,1,2,2,1,1,7,0
5873,1,1,4,3,0,7,0
5874,1,6,1,1,2,7,0
5875,1,2,2,1,1,8,2
5876,1,6,1,3,2,11,0
5877,2,5,1,3,1,7,0
5878,1,2,1,1,2,1,0
5879,2,3,1,1,1,7,8
5880,1,2,1,1,0,7,0
5881,2,2,1,3,1,7,3
5882,1,6,1,2,1,3,4
5883,1,2,1,3,1,12,3
5884,1,5,1,3,1,6,5
5885,1,6,1,3,1,7,4
5886,1,5,1,1,1,7,4
5887,1,2,1,1,1,3,0
5888,1,2,1,3,1,7,6
5889,1,6,1,1,1,7,0
5890,1,5,1,3,1,7,0
5891,1,3,1,3,0,6,0
5892,1,2,1,3,1,7,7
5893,1,5,4,3,1,1,0
5894,1,5,1,1,1,7,0
5895,1,3,1,1,1,1,1
5896,1,5,2,3,1,9,7
5897,1,2,1,3,0,12,5
5898,1,2,2,2,1,6,8
5899,2,5,1,3,1,7,0
5900,1,3,6,2,1,7,0
5901,1,3,6,2,0,7,0
5902,2,6,6,1,1,7,5
5903,1,2,1,1,1,3,5
5904,1,2,1,1,1,12,4
5905,1,2,1,3,1,7,1
5906,1,1,1,2,1,7,1
5907,1,6,2,1,1,12,0
5908,2,5,1,1,0,6,0
5909,1,6,1,1,1,7,9
5910,1,5,1,2,2,7,5
5911,1,2,1,1,1,7,2
5912,1,5,1,1,1,7,4
5913,1,6,2,1,1,7,0
5914,1,5,2,3,2,7,3
5915,1,2,6,2,1,4,0
5916,1,7,1,1,1,1,0
5917,1,2,2,1,1,3,7
5918,2,5,6,2,1,7,7
5919,1,2,1,1,1,7,0
5920,1,2,1,1,0,7,2
5921,1,5,1,3,0,7,9
5922,1,8,2,3,0,7,0
5923,1,2,1,2,2,7,0
5924,2,5,1,3,1,3,0
5925,1,5,2,3,1,7,0
5926,1,6,6,3,1,7,9
5927,1,2,1,3,1,7,0
