,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
12929,9,2,6,0,2,1,1
12930,1,1,4,4,1,1,0
12931,7,1,5,0,2,1,0
12932,1,1,4,5,1,1,0
12933,2,1,9,5,1,1,1
12934,1,1,4,1,1,2,1
12935,1,1,5,1,1,1,0
12936,1,1,5,4,1,1,0
12937,1,1,4,2,4,3,1
12938,1,2,3,3,2,1,1
12939,1,1,3,7,2,1,1
12940,1,1,5,3,1,1,0
12941,1,2,2,6,1,1,1
12942,1,1,4,3,5,2,1
12943,5,2,1,6,1,1,0
12944,1,1,3,0,2,1,1
12945,2,2,4,2,5,1,0
12946,1,1,1,0,2,1,1
12947,1,2,3,0,2,1,1
12948,8,1,6,9,5,1,1
12949,1,2,3,2,5,1,0
12950,1,2,9,1,1,1,1
12951,1,2,4,5,3,2,0
12952,2,1,2,7,1,3,1
12953,2,1,4,0,1,1,1
12954,2,1,3,7,5,1,1
12955,2,2,5,0,2,1,0
12956,1,1,2,2,1,2,0
12957,1,1,3,3,1,1,0
12958,5,2,4,6,1,1,0
12959,1,2,1,2,1,1,0
12960,1,1,4,6,2,1,0
12961,1,2,4,4,2,1,1
12962,1,1,3,3,4,2,0
12963,2,1,3,4,1,1,0
12964,1,1,3,3,4,2,1
12965,2,2,11,2,2,1,1
12966,5,2,2,0,2,3,1
12967,1,1,1,4,5,2,1
12968,1,1,2,3,6,1,0
12969,1,2,2,5,5,1,0
12970,1,1,6,8,1,2,0
12971,1,1,4,3,1,2,0
12972,1,2,2,4,1,1,1
12973,2,2,2,4,4,1,0
12974,1,2,3,0,1,1,0
12975,1,1,5,2,1,1,1
12976,9,1,3,2,2,1,0
12977,2,2,4,4,1,2,1
12978,2,2,7,1,2,1,1
12979,1,1,6,1,1,1,0
12980,8,1,10,6,1,2,0
12981,2,1,1,8,2,1,0
12982,1,2,2,5,1,1,1
12983,1,1,2,3,2,1,0
12984,2,1,4,1,3,2,1
12985,1,2,4,3,1,2,0
12986,2,1,6,0,1,3,0
12987,1,1,3,1,1,2,0
12988,2,1,6,5,1,2,0
12989,2,2,3,2,1,2,0
12990,1,1,4,0,3,1,0
12991,1,1,6,0,1,1,1
12992,1,2,2,2,1,3,0
12993,9,1,3,6,3,3,1
12994,1,2,6,4,1,1,1
12995,1,2,8,1,1,2,1
12996,1,1,5,1,3,1,1
12997,1,2,9,2,5,1,1
12998,2,1,12,2,1,2,1
12999,2,2,2,4,1,1,1
13000,1,1,4,2,2,1,1
13001,1,1,7,5,1,3,0
13002,1,2,6,4,2,1,0
13003,2,2,5,0,3,1,1
13004,1,2,1,0,2,2,0
13005,6,2,7,3,3,1,0
13006,1,1,5,7,2,1,1
13007,1,2,5,3,1,2,0
13008,1,1,4,6,1,1,0
13009,1,1,4,2,4,2,0
13010,4,1,4,6,2,3,1
13011,5,2,1,3,2,1,0
13012,1,1,2,3,3,2,0
13013,6,2,2,4,3,2,1
13014,1,1,4,7,1,1,0
13015,2,1,2,0,5,1,1
13016,6,1,5,2,3,1,0
13017,1,2,1,2,2,1,1
13018,1,2,5,4,2,1,1
13019,2,2,4,0,1,1,1
13020,1,1,3,1,3,2,1
13021,2,1,5,7,1,3,1
13022,9,1,5,3,2,1,0
13023,1,1,2,7,1,1,1
13024,2,1,6,6,4,2,1
13025,5,1,1,3,1,2,0
13026,7,1,1,1,3,1,0
13027,2,1,2,4,3,2,0
13028,7,1,2,5,2,3,1
13029,2,1,2,3,1,1,1
13030,1,2,4,3,3,2,0
13031,1,1,4,0,2,1,1
13032,2,2,4,1,3,2,0
13033,1,1,1,0,2,1,0
13034,2,2,3,3,1,1,1
13035,6,1,4,1,3,3,1
13036,1,2,10,2,1,1,1
13037,1,1,7,1,1,3,1
13038,1,2,2,0,1,1,1
13039,2,2,7,0,2,1,1
13040,4,2,1,0,2,1,1
13041,2,1,4,2,1,1,0
13042,9,2,4,2,2,2,0
13043,1,1,4,2,3,1,1
13044,2,1,2,0,1,1,1
13045,1,2,3,3,1,1,0
13046,1,1,12,2,1,1,1
13047,2,2,2,7,2,1,1
13048,1,1,4,1,1,1,0
13049,1,1,4,2,1,2,0
13050,2,1,5,6,4,1,0
13051,1,2,1,4,1,1,0
13052,1,2,2,5,4,1,0
13053,1,1,1,1,1,1,0
13054,2,1,5,0,1,1,0
13055,1,1,2,3,3,1,0
13056,1,1,4,5,3,1,0
13057,1,2,4,3,3,2,0
13058,1,1,3,5,4,1,1
13059,1,2,2,4,2,1,0
13060,4,1,4,4,2,1,0
13061,2,2,2,0,1,1,0
13062,1,1,4,3,5,2,1
13063,1,2,1,1,4,1,0
13064,3,1,2,2,2,1,1
13065,2,1,2,1,6,3,0
13066,2,2,8,1,2,1,1
13067,1,2,2,2,1,3,1
13068,3,2,3,0,2,3,0
13069,1,1,4,0,1,1,1
13070,1,1,3,3,1,1,1
13071,1,2,4,4,3,2,1
13072,1,1,3,4,1,1,1
13073,1,2,5,3,1,1,0
13074,2,2,3,0,2,1,1
13075,1,1,4,2,5,2,1
13076,1,1,4,1,5,2,1
13077,2,2,1,5,2,1,0
13078,1,1,4,3,4,2,0
13079,1,1,3,1,1,1,0
13080,1,1,4,2,2,1,0
13081,2,2,3,4,1,1,0
13082,1,2,6,0,1,1,1
13083,4,1,3,1,3,2,0
13084,1,2,11,1,5,1,1
13085,1,1,4,2,3,1,0
13086,2,2,3,7,1,1,0
13087,5,2,4,6,3,2,1
13088,6,1,4,3,1,2,0
13089,1,1,7,2,2,1,1
13090,1,2,4,5,2,1,0
13091,4,2,8,6,4,2,0
13092,1,2,5,0,1,1,0
13093,1,1,1,8,2,1,0
13094,6,2,3,0,4,2,0
13095,6,1,4,2,1,2,1
13096,1,2,3,4,2,1,0
13097,1,1,6,1,1,1,1
13098,2,1,2,1,3,1,0
13099,2,2,5,3,5,3,1
13100,2,1,12,2,1,3,0
13101,1,2,1,4,2,1,0
13102,2,2,3,6,1,2,0
13103,3,2,2,0,1,1,1
13104,1,1,2,8,2,1,1
13105,1,1,4,4,3,1,0
13106,1,2,5,2,3,1,1
13107,1,1,4,2,5,1,0
13108,9,1,4,3,3,1,0
13109,1,2,5,2,1,1,1
13110,1,2,1,0,1,1,1
13111,6,1,4,2,1,2,1
13112,5,1,1,4,2,3,1
13113,8,2,5,4,2,1,0
13114,2,2,4,3,1,1,0
13115,2,2,3,4,1,1,0
13116,2,2,3,2,1,1,1
13117,1,2,5,0,1,1,0
13118,1,1,6,2,3,1,0
13119,1,2,4,2,1,1,1
13120,1,1,3,4,3,2,1
13121,2,1,2,4,6,1,0
13122,1,1,1,2,2,1,0
13123,3,1,5,2,1,1,0
13124,1,1,2,0,3,2,1
13125,9,1,6,2,3,2,0
13126,1,2,4,5,2,1,0
13127,1,2,6,7,3,1,0
13128,2,2,2,5,1,1,1
13129,1,1,4,5,4,1,1
13130,1,2,1,0,3,1,0
13131,1,2,1,0,5,1,1
13132,6,1,8,5,3,1,0
13133,1,1,4,0,3,2,0
13134,1,2,5,3,3,3,0
13135,1,1,3,0,5,2,1
13136,1,1,4,0,2,1,1
13137,1,1,4,1,5,2,1
13138,5,2,3,3,1,2,0
13139,2,2,2,3,3,2,1
13140,1,1,4,2,3,2,0
13141,1,1,3,2,1,3,1
13142,1,1,3,3,3,2,0
13143,2,2,7,2,1,1,1
13144,3,2,1,1,3,1,0
13145,1,2,1,6,1,2,0
13146,2,2,5,0,1,3,1
13147,2,2,2,3,3,2,1
13148,3,2,4,0,1,1,1
13149,1,2,2,5,3,1,1
13150,1,1,4,3,1,1,1
13151,1,1,3,5,1,1,1
13152,1,2,2,2,3,2,1
13153,4,2,5,2,1,1,0
13154,1,1,8,1,2,1,1
13155,2,1,1,0,1,2,1
13156,1,2,1,4,1,1,1
13157,1,1,4,4,5,2,0
13158,1,1,2,2,5,2,1
13159,4,2,3,3,1,1,0
13160,6,2,3,1,1,2,0
13161,6,2,5,0,1,1,1
13162,2,1,3,1,2,2,0
13163,1,1,5,3,4,1,0
13164,3,1,2,6,2,3,0
13165,2,2,2,0,2,1,1
13166,1,2,4,2,1,2,0
13167,1,1,3,3,2,2,0
13168,1,1,4,6,2,1,0
13169,1,1,5,0,1,1,0
13170,8,1,2,1,1,1,0
13171,1,1,3,1,5,2,1
13172,1,1,3,2,3,2,1
13173,1,2,3,5,1,1,0
13174,1,1,1,3,1,3,1
13175,1,2,1,3,3,1,1
13176,2,1,5,5,1,1,1
13177,1,2,2,1,3,2,0
13178,1,1,1,0,1,1,0
13179,2,2,5,4,2,1,0
13180,1,1,2,2,5,3,1
13181,2,1,2,0,5,3,0
13182,1,2,7,0,3,1,1
13183,1,1,3,1,3,1,0
13184,5,2,2,0,4,1,1
13185,1,1,2,1,4,3,1
13186,6,2,2,2,3,2,0
13187,1,1,1,1,1,1,0
13188,1,2,6,0,2,1,1
13189,1,2,3,2,1,3,0
13190,2,1,4,4,2,1,0
13191,1,2,2,5,3,1,1
13192,1,2,3,2,4,1,1
13193,3,1,10,7,2,1,0
13194,1,2,1,0,2,1,1
13195,2,2,3,7,2,1,0
13196,7,1,4,3,3,1,0
13197,1,1,4,5,1,1,1
13198,2,1,4,0,1,2,1
13199,1,2,5,3,2,1,0
13200,1,1,4,2,5,2,1
13201,1,1,10,5,1,2,1
13202,1,1,3,0,1,1,0
13203,1,1,4,1,2,1,0
13204,9,1,3,6,1,1,0
13205,1,2,4,4,3,2,0
13206,1,2,9,2,4,3,0
13207,2,2,3,1,3,2,1
13208,2,1,5,3,1,1,0
13209,2,2,9,4,1,3,0
13210,1,1,4,2,5,2,1
13211,3,2,5,7,4,1,0
13212,1,2,4,3,1,1,0
13213,1,2,1,2,1,1,1
13214,1,2,3,0,3,2,0
13215,1,2,4,6,3,1,0
13216,9,1,2,5,2,1,0
13217,9,2,4,1,1,1,0
13218,1,2,4,1,1,2,1
13219,1,2,6,0,5,1,1
13220,1,2,2,4,1,1,0
13221,1,1,3,0,3,1,1
13222,1,1,4,4,1,1,0
13223,7,2,6,7,2,1,1
13224,4,1,7,6,3,1,0
13225,1,1,12,2,1,3,1
13226,2,2,7,0,5,1,1
13227,1,2,1,1,2,1,1
13228,1,1,3,5,1,1,1
13229,1,2,3,3,3,2,0
13230,3,1,2,0,5,2,0
13231,2,2,1,0,4,1,1
13232,1,2,6,1,1,2,1
13233,5,2,6,4,3,3,1
13234,2,1,6,0,1,1,1
13235,6,2,5,2,2,2,0
13236,4,1,5,6,2,1,0
13237,1,2,3,0,1,1,0
13238,4,2,2,2,1,3,0
13239,1,2,4,1,4,2,0
13240,7,1,7,5,1,1,0
13241,9,2,4,3,2,1,0
13242,2,1,7,0,1,1,1
13243,3,2,8,1,1,1,1
13244,1,1,3,0,2,2,1
13245,2,2,2,6,1,2,1
13246,1,2,4,2,5,2,1
13247,1,1,2,4,5,2,1
13248,1,2,4,3,5,2,1
13249,1,1,11,2,1,2,1
13250,1,2,4,6,1,1,0
13251,1,2,1,0,1,1,1
13252,1,1,3,3,2,1,0
13253,1,1,4,2,1,1,1
13254,2,2,3,2,3,2,0
13255,1,2,4,1,1,2,1
13256,3,2,7,0,2,1,1
13257,1,1,3,0,3,2,0
13258,1,2,12,1,2,1,1
13259,5,2,3,2,1,1,0
13260,1,1,1,2,2,2,0
13261,1,2,4,1,3,1,1
13262,1,1,3,3,2,1,1
13263,2,1,4,0,1,2,0
13264,3,1,2,4,2,1,1
13265,2,2,2,7,1,2,1
13266,1,2,1,4,3,1,1
13267,1,2,3,0,3,2,1
13268,1,1,5,0,3,1,1
13269,5,2,3,0,6,1,0
13270,1,2,3,2,4,1,0
13271,6,1,5,2,2,1,0
13272,1,2,4,4,1,2,0
13273,7,1,5,2,4,1,1
13274,1,1,2,4,1,1,1
13275,1,1,4,1,3,2,0
13276,1,1,5,2,2,1,0
13277,1,2,3,3,2,3,1
13278,2,2,8,5,2,3,1
13279,1,1,2,4,1,1,0
13280,1,1,7,4,1,1,1
13281,8,1,5,1,1,3,1
13282,6,2,1,4,1,1,0
13283,7,2,4,3,2,1,0
13284,1,1,2,5,1,1,1
13285,1,2,5,0,3,2,0
13286,2,1,3,4,1,1,1
13287,1,1,1,2,1,3,1
13288,1,2,7,3,2,1,1
13289,1,2,4,0,2,1,0
13290,1,2,9,2,1,3,0
13291,1,2,2,4,1,1,1
13292,1,2,1,6,3,1,1
13293,3,1,2,2,6,1,0
13294,1,2,1,0,2,1,1
13295,2,1,5,2,1,1,1
13296,2,2,2,3,4,1,1
13297,2,1,5,1,1,1,1
13298,2,2,11,2,1,3,1
13299,1,1,3,5,1,1,1
13300,6,1,2,3,1,1,0
13301,1,1,1,1,1,1,0
13302,4,1,4,4,3,2,1
13303,1,2,2,4,5,2,1
13304,3,1,7,0,3,2,1
13305,2,1,2,0,1,2,0
13306,1,2,4,0,1,3,1
13307,3,1,5,7,2,1,0
13308,2,1,3,1,4,3,1
13309,1,1,2,1,1,1,0
13310,1,2,3,5,1,1,0
13311,1,2,2,4,1,2,0
13312,2,1,3,2,1,1,0
13313,1,2,4,2,2,1,0
13314,1,1,4,4,1,1,1
13315,1,1,2,0,2,1,0
13316,1,2,4,0,3,2,1
13317,1,2,3,1,4,1,1
13318,1,1,2,5,2,1,1
13319,1,1,7,0,2,1,1
13320,1,1,4,1,3,2,1
13321,1,2,1,8,1,1,0
13322,6,1,4,2,5,2,0
13323,1,2,1,1,1,1,0
13324,1,2,2,3,1,1,1
13325,1,2,10,2,4,2,1
13326,1,1,5,3,1,1,0
13327,1,1,3,2,4,1,1
13328,1,2,1,3,1,2,0
13329,1,1,4,2,1,2,1
13330,1,1,4,5,1,1,1
13331,1,1,5,1,1,1,1
13332,1,2,4,4,1,2,1
13333,7,1,1,4,1,1,0
13334,9,1,4,3,1,1,0
13335,1,1,2,1,3,2,0
13336,2,2,3,1,2,1,0
13337,1,2,4,3,3,1,0
13338,5,1,4,2,1,1,0
13339,4,2,5,4,6,3,0
13340,1,2,3,1,1,1,0
13341,1,1,6,2,1,3,1
13342,2,1,1,5,2,3,1
13343,3,1,4,1,5,2,1
13344,1,1,4,3,3,2,0
13345,6,1,2,7,5,1,0
13346,1,2,2,2,5,2,1
13347,2,2,2,4,1,1,1
13348,9,2,4,4,3,2,1
13349,2,2,2,2,1,2,0
13350,1,1,2,2,2,1,1
13351,5,2,6,3,4,1,1
13352,1,2,3,6,2,1,0
13353,2,2,4,6,1,2,0
13354,1,2,4,4,5,2,1
13355,8,1,5,0,1,3,0
13356,1,1,3,0,5,2,0
13357,2,1,8,8,2,1,0
13358,1,1,8,2,1,1,1
13359,1,1,2,3,5,1,1
13360,1,2,5,1,3,1,0
13361,1,2,2,1,4,2,1
13362,1,2,2,3,1,1,0
13363,1,1,5,6,1,1,0
13364,1,1,1,1,3,1,0
13365,4,2,6,2,2,1,1
13366,2,2,4,9,3,1,1
13367,3,1,3,0,2,1,1
13368,1,1,4,1,5,2,1
13369,1,2,1,2,3,1,0
13370,1,1,4,1,3,1,1
13371,1,2,2,2,1,2,0
13372,1,2,4,1,3,2,0
13373,1,2,11,3,1,1,1
13374,1,1,1,1,2,1,1
13375,1,2,3,6,1,1,0
13376,1,1,2,4,1,1,1
13377,3,1,2,3,5,2,1
13378,1,2,6,2,3,3,0
13379,1,1,1,2,3,1,0
13380,1,2,5,1,2,2,0
13381,1,1,5,4,1,1,0
13382,1,2,2,4,1,2,0
13383,1,1,2,3,3,1,0
13384,1,2,3,3,5,2,0
13385,1,2,3,4,1,1,0
13386,1,1,1,2,2,1,0
13387,2,1,3,2,5,2,0
13388,7,2,4,5,3,3,1
13389,1,2,2,0,2,1,1
13390,2,2,2,2,2,1,1
13391,2,2,3,5,1,2,1
13392,1,2,1,1,1,1,1
13393,1,1,1,5,2,1,0
13394,1,1,4,3,4,3,0
13395,1,1,3,3,1,1,1
13396,1,1,4,7,2,1,1
13397,1,2,5,2,2,3,0
13398,1,2,3,5,1,1,0
13399,1,2,4,2,4,2,1
13400,2,2,8,4,1,1,1
13401,2,2,4,4,1,1,0
13402,1,2,4,5,2,1,0
13403,2,1,6,9,4,1,0
13404,1,2,1,2,1,1,1
13405,2,2,3,3,2,1,0
13406,2,1,6,8,2,3,0
13407,2,2,4,2,3,2,0
13408,1,1,3,3,1,2,0
13409,1,2,4,2,1,2,0
13410,7,2,2,4,3,1,0
13411,1,1,5,1,1,1,1
13412,1,1,3,2,1,1,0
13413,1,1,1,0,3,3,1
13414,9,2,1,0,3,1,0
13415,3,1,3,3,1,3,1
13416,1,1,4,4,5,2,1
13417,1,2,4,2,1,1,0
13418,1,2,1,2,2,1,0
13419,1,2,4,5,1,3,1
13420,1,1,5,4,1,2,1
13421,1,2,7,3,1,2,1
13422,1,2,2,7,1,2,0
13423,1,1,4,2,5,2,1
13424,1,2,5,6,1,1,1
13425,1,2,2,4,4,1,1
13426,1,1,6,4,6,1,0
13427,7,1,1,5,3,1,0
13428,3,1,5,7,5,2,1
13429,6,2,4,3,5,2,1
13430,1,2,4,3,5,2,1
13431,1,2,4,0,5,1,1
13432,1,2,5,0,1,1,1
13433,1,1,3,4,1,1,0
13434,1,2,4,5,3,1,1
13435,1,2,4,3,3,2,0
13436,8,2,10,4,5,1,1
13437,1,1,3,7,1,1,0
13438,1,1,4,3,5,2,0
13439,1,1,6,2,2,2,1
13440,6,2,4,2,5,2,1
13441,1,2,4,1,3,2,0
13442,1,1,5,5,1,1,0
13443,6,1,2,2,1,2,1
13444,2,1,7,1,3,1,1
13445,1,1,1,1,1,3,1
13446,1,1,1,4,2,1,0
13447,2,2,3,0,2,2,0
13448,2,2,9,4,2,1,0
13449,5,2,12,3,1,1,1
13450,1,1,5,2,2,1,1
13451,2,2,2,4,1,1,0
13452,5,2,1,0,6,2,0
13453,1,2,7,0,1,3,0
13454,1,1,3,4,1,1,0
13455,1,2,2,4,5,2,0
13456,1,2,4,2,1,2,0
13457,2,1,2,0,5,1,1
13458,1,1,11,2,1,3,1
13459,2,2,4,1,2,1,1
13460,2,1,3,3,1,2,0
13461,1,2,7,1,2,1,1
13462,1,1,4,0,5,2,0
13463,1,1,5,2,1,1,1
13464,1,1,1,0,1,1,0
13465,5,1,7,2,1,1,1
13466,6,2,1,4,4,2,1
13467,1,2,2,0,2,1,1
13468,6,2,4,3,3,2,0
13469,1,1,3,3,1,1,0
13470,2,2,4,3,1,1,1
13471,2,1,6,5,3,2,1
13472,1,2,7,2,1,1,1
13473,1,1,3,1,1,1,0
13474,5,1,2,7,5,2,0
13475,1,2,2,2,4,2,0
13476,2,2,3,2,1,2,1
13477,1,1,6,7,4,1,0
13478,1,2,2,2,4,1,0
13479,1,2,4,1,2,1,0
13480,1,2,8,2,1,1,1
13481,9,2,1,1,1,1,0
13482,1,2,3,4,3,1,1
13483,1,2,5,1,3,1,1
13484,2,1,2,5,1,2,1
13485,1,1,5,0,1,1,1
13486,2,1,5,3,1,1,1
13487,1,2,3,3,3,2,0
13488,1,2,1,0,4,1,1
13489,1,2,2,9,1,3,1
13490,1,2,4,2,1,1,0
13491,1,2,3,0,3,2,0
13492,1,1,4,5,1,1,1
13493,7,2,1,6,3,1,0
13494,7,1,4,0,1,1,0
13495,1,2,9,2,5,3,0
13496,1,2,9,2,3,1,1
13497,9,2,5,5,2,2,1
13498,2,1,2,1,4,2,0
13499,1,2,4,3,1,2,0
13500,1,1,3,6,1,1,1
13501,1,1,4,3,5,2,1
13502,2,2,3,1,1,1,0
13503,9,1,3,0,2,1,0
13504,4,2,2,0,1,1,1
13505,1,2,4,1,3,2,1
13506,1,1,9,3,3,1,1
13507,1,2,5,1,5,1,1
13508,1,1,2,2,2,1,1
13509,1,1,2,2,2,1,0
13510,6,1,4,3,5,2,1
13511,1,2,4,2,5,2,1
13512,1,2,4,3,1,1,0
13513,1,1,1,4,1,1,0
13514,1,2,3,4,1,2,1
13515,1,1,3,0,2,1,0
13516,1,1,4,4,5,2,0
13517,1,1,3,0,2,1,1
13518,1,2,10,1,1,1,1
13519,2,1,4,3,2,1,0
13520,8,2,4,1,3,3,0
13521,1,1,2,2,5,2,1
13522,1,1,2,3,1,2,0
13523,1,1,6,1,4,3,1
13524,1,1,3,2,5,2,0
13525,1,1,5,7,1,1,0
13526,1,1,4,1,5,2,0
13527,2,2,6,2,1,1,0
13528,8,1,6,4,3,1,0
13529,2,2,3,2,5,2,0
13530,1,1,1,0,5,2,0
13531,1,2,3,5,1,3,0
13532,1,1,4,1,4,2,0
13533,1,1,1,0,1,3,0
13534,1,2,4,4,1,1,1
13535,1,2,2,2,5,1,0
13536,2,1,2,2,2,3,0
13537,1,2,4,3,3,2,0
13538,2,1,6,0,1,1,1
13539,2,1,4,4,5,2,1
13540,1,2,4,2,1,2,1
13541,2,1,3,1,5,2,1
13542,1,1,1,6,2,1,1
13543,1,2,7,0,1,1,1
13544,2,1,1,4,1,1,0
13545,1,2,1,3,1,2,0
13546,1,2,3,6,1,1,0
13547,1,1,3,4,3,2,1
13548,1,1,3,2,1,2,0
13549,3,2,3,0,5,1,1
13550,1,1,3,4,1,1,0
13551,1,2,3,2,1,2,0
13552,1,1,2,6,5,1,0
13553,2,1,5,4,1,1,0
13554,1,2,2,4,3,2,1
13555,8,1,2,7,3,1,0
13556,5,1,11,2,1,1,1
13557,4,1,7,8,2,2,1
13558,1,1,2,3,1,2,1
13559,1,2,2,1,3,2,0
13560,1,2,1,3,1,1,1
13561,2,2,4,7,3,1,0
13562,1,2,2,4,1,1,1
13563,3,2,2,0,2,3,0
13564,2,2,5,0,1,1,1
13565,1,2,3,3,3,2,0
13566,1,1,2,5,2,1,1
13567,1,1,11,2,1,1,1
13568,1,2,1,7,2,1,1
13569,2,1,4,3,1,2,0
13570,1,2,7,0,1,1,1
13571,2,1,7,2,4,1,1
13572,1,1,5,2,1,3,1
13573,6,2,5,0,3,1,1
13574,9,1,5,2,4,1,0
13575,2,2,9,1,5,1,1
13576,6,2,11,2,2,1,1
13577,1,2,7,2,2,1,1
13578,1,1,7,0,2,1,1
13579,2,2,4,2,1,2,1
13580,1,1,4,2,3,2,0
13581,1,2,5,0,1,1,1
13582,4,2,2,1,3,1,1
13583,3,2,4,4,5,2,1
13584,1,2,2,5,5,1,0
13585,1,2,1,1,1,2,0
13586,1,1,3,3,3,2,1
13587,1,1,2,1,3,1,0
13588,1,2,3,3,3,2,0
13589,1,1,10,3,1,3,0
13590,1,1,2,3,2,3,0
13591,1,1,4,1,3,2,0
13592,1,1,4,4,1,2,0
13593,1,2,4,4,1,2,1
13594,1,1,4,6,1,1,1
13595,1,1,1,9,3,1,1
13596,2,2,1,4,3,1,1
13597,2,1,4,4,3,1,1
13598,1,1,6,3,1,1,1
13599,2,2,2,7,3,2,1
13600,1,2,10,3,1,1,1
13601,1,1,1,5,1,1,0
13602,9,2,2,2,5,1,0
13603,5,1,3,4,1,1,1
13604,1,2,2,9,2,1,0
13605,4,1,3,3,5,2,0
13606,1,2,1,3,3,2,1
13607,2,1,3,0,4,2,1
13608,1,2,4,3,3,2,0
13609,5,2,1,0,2,1,0
13610,2,1,5,2,3,2,1
13611,1,2,3,3,1,2,1
13612,1,2,4,2,1,3,1
13613,1,2,1,0,4,1,0
13614,1,2,2,2,5,1,1
13615,1,2,6,1,2,3,0
13616,5,1,4,1,3,2,1
13617,1,1,4,3,1,2,1
13618,2,2,4,1,3,3,1
13619,1,2,11,2,1,1,1
13620,2,2,5,4,3,1,0
13621,1,1,3,6,2,1,1
13622,2,1,5,4,1,2,0
13623,1,1,1,0,2,1,1
13624,3,2,4,3,3,2,0
13625,4,1,3,4,1,2,0
13626,1,1,4,3,5,2,1
13627,9,1,4,5,3,1,0
13628,1,2,4,2,5,2,1
13629,1,2,1,1,2,1,0
13630,1,1,4,2,1,2,0
13631,3,2,9,5,6,2,0
13632,1,1,3,2,3,1,1
13633,3,2,2,5,1,1,0
13634,1,2,1,0,1,2,0
13635,3,1,7,1,3,2,0
13636,1,2,1,3,3,1,1
13637,2,2,5,4,1,1,1
13638,1,2,3,1,2,2,1
13639,1,2,6,0,1,1,1
13640,1,1,3,0,2,1,0
13641,5,1,6,5,2,1,0
13642,1,1,4,2,1,2,0
13643,1,2,4,5,1,1,1
13644,1,1,2,2,3,2,0
13645,8,2,7,2,1,1,1
13646,7,1,1,0,2,1,0
13647,2,2,2,3,2,1,0
13648,9,1,4,2,2,2,0
13649,1,2,1,4,1,1,0
13650,3,2,3,3,4,2,0
13651,1,2,3,1,3,3,1
13652,4,1,6,2,6,1,0
13653,2,1,5,1,3,3,1
13654,1,2,5,6,2,1,0
13655,1,1,4,4,5,2,1
13656,1,1,3,4,1,3,0
13657,7,1,7,3,1,1,1
13658,5,2,2,3,5,1,1
13659,1,1,2,0,1,1,1
13660,1,1,4,0,1,1,1
13661,7,2,6,1,5,2,1
13662,1,1,4,1,5,1,1
13663,1,1,2,0,4,1,1
13664,1,1,2,4,5,2,0
13665,1,1,6,3,2,1,0
13666,1,2,2,1,3,2,1
13667,1,2,8,2,1,1,1
13668,2,2,2,1,1,1,0
13669,6,1,2,1,3,1,1
13670,1,2,6,4,2,1,1
13671,1,2,4,2,1,2,0
13672,1,2,2,0,1,1,0
13673,2,2,2,0,3,2,0
13674,2,2,3,4,2,1,0
13675,1,2,2,1,2,3,0
13676,2,2,1,4,1,3,1
13677,5,2,4,3,1,1,0
13678,1,1,5,4,1,1,0
13679,3,1,4,6,3,1,1
13680,9,2,3,1,1,1,0
13681,1,2,4,0,2,2,0
13682,1,1,10,2,1,1,1
13683,8,1,4,3,2,2,1
13684,1,2,5,3,2,2,1
13685,2,1,3,2,5,2,1
13686,2,1,3,0,1,2,1
13687,1,1,2,4,1,1,0
13688,1,2,3,0,3,2,1
13689,4,2,9,4,1,2,1
13690,1,1,5,1,1,2,1
13691,1,2,2,1,4,1,0
13692,1,2,2,3,1,1,0
13693,1,2,1,2,1,1,0
13694,2,1,1,0,1,1,1
13695,9,2,2,3,2,2,0
13696,1,1,1,7,3,2,0
13697,1,2,12,3,1,3,0
13698,1,1,10,1,1,1,1
13699,2,2,2,2,5,2,1
13700,1,2,6,1,5,1,0
13701,2,1,6,2,2,3,0
13702,1,2,5,1,2,1,0
13703,1,2,6,2,1,1,0
13704,6,1,3,1,1,2,0
13705,3,2,9,8,1,2,0
13706,1,1,4,0,3,2,1
13707,1,1,3,0,3,1,1
13708,9,2,3,5,5,1,0
13709,1,1,2,2,2,1,0
13710,7,1,2,3,5,1,1
13711,1,2,3,0,1,2,1
13712,1,1,4,0,4,2,1
13713,1,2,1,0,1,2,0
13714,3,2,7,0,1,3,0
13715,1,1,1,3,4,2,1
13716,2,1,2,3,3,1,1
13717,9,2,5,0,1,1,0
13718,2,1,3,5,1,2,1
13719,2,2,4,0,1,1,1
13720,1,1,8,2,1,2,1
13721,1,2,4,3,4,2,0
13722,7,2,6,1,3,1,1
13723,6,2,8,5,2,1,0
13724,2,1,2,4,1,2,1
13725,1,2,4,2,5,1,1
13726,1,2,4,0,3,1,0
13727,1,2,2,1,2,1,1
13728,1,2,7,4,1,1,0
13729,1,1,3,0,1,1,1
13730,2,2,3,5,6,2,0
13731,1,1,8,1,1,1,1
13732,2,2,7,1,1,3,0
13733,1,2,4,0,3,2,1
13734,1,1,2,3,3,2,1
13735,1,2,6,2,2,1,1
13736,1,1,4,4,5,1,0
13737,1,1,2,3,5,1,1
13738,8,2,4,0,1,1,0
13739,1,1,2,8,1,1,1
13740,2,1,4,3,1,1,0
13741,1,2,2,2,4,2,0
13742,2,2,2,0,1,1,1
13743,1,2,3,1,1,2,1
13744,1,1,4,1,5,2,1
13745,2,2,5,0,1,1,1
13746,1,2,6,3,1,3,1
13747,1,1,4,5,2,1,1
13748,1,1,2,0,5,2,1
