,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
13151,9,2,3,1,2,1,0
13152,1,2,7,5,4,2,1
13153,1,2,3,6,1,1,1
13154,1,1,5,6,3,1,1
13155,1,1,10,5,4,1,2
13156,8,1,7,6,4,2,0
13157,2,1,5,6,4,2,2
13158,1,2,5,6,4,2,1
13159,1,1,5,5,6,1,2
13160,1,2,8,4,4,3,1
13161,1,1,7,4,2,1,0
13162,2,2,9,6,4,1,2
13163,1,1,5,2,1,1,1
13164,1,2,11,3,4,2,0
13165,1,1,7,1,1,2,0
13166,1,2,7,1,3,1,0
13167,5,1,2,6,5,2,0
13168,1,2,5,0,2,3,0
13169,1,2,4,6,2,1,2
13170,8,2,1,9,5,3,1
13171,8,2,7,4,1,3,2
13172,2,2,8,5,6,3,1
13173,3,2,2,9,5,1,2
13174,1,1,5,8,1,1,2
13175,1,1,8,3,1,1,1
13176,1,1,2,2,5,1,0
13177,1,1,7,4,1,3,1
13178,1,2,5,5,6,3,1
13179,1,1,5,6,3,1,0
13180,1,1,5,5,1,1,1
13181,4,2,7,4,3,1,0
13182,2,2,5,3,4,1,0
13183,2,2,3,8,5,3,1
13184,1,2,4,6,2,2,0
13185,1,1,3,7,2,1,2
13186,1,2,7,4,1,1,0
13187,1,2,8,0,4,1,1
13188,7,2,8,1,3,1,0
13189,1,1,5,9,3,2,0
13190,5,2,9,8,6,1,1
13191,1,2,5,5,6,2,0
13192,1,1,8,0,5,1,0
13193,1,1,4,5,1,1,0
13194,1,1,5,0,4,1,1
13195,1,2,7,7,1,3,0
13196,1,2,5,8,5,1,2
13197,1,2,5,1,5,1,0
13198,1,2,4,5,6,1,1
13199,2,2,9,5,1,2,0
13200,9,1,5,4,1,1,0
13201,1,1,5,5,1,1,1
13202,2,2,3,7,4,1,2
13203,1,1,7,9,4,1,1
13204,1,1,6,1,1,2,1
13205,1,1,5,4,1,2,1
13206,8,1,5,6,2,1,1
13207,2,1,7,6,5,1,0
13208,1,1,4,5,1,1,2
13209,7,1,5,6,1,1,1
13210,1,2,9,3,1,2,2
13211,1,1,5,1,5,1,2
13212,4,2,10,2,2,1,2
13213,1,1,4,8,6,1,2
13214,1,1,5,0,4,3,1
13215,1,1,3,0,6,1,1
13216,1,1,5,2,6,2,1
13217,9,2,4,4,1,3,0
13218,1,2,5,1,1,3,2
13219,1,2,6,5,5,1,1
13220,1,2,4,1,3,3,2
13221,8,2,6,2,5,3,0
13222,1,1,7,3,6,1,1
13223,2,1,3,4,1,3,1
13224,2,1,8,5,4,1,0
13225,2,1,7,5,1,1,1
13226,1,2,5,7,3,1,1
13227,8,2,1,4,2,1,1
13228,1,2,2,9,3,3,0
13229,1,1,9,9,6,3,1
13230,1,2,9,4,2,1,0
13231,1,2,5,6,4,1,1
13232,8,2,6,9,3,1,1
13233,6,2,5,0,6,3,1
13234,3,1,8,0,2,1,2
13235,1,2,6,2,4,2,0
13236,1,1,4,4,1,1,1
13237,1,2,5,8,1,2,0
13238,1,1,3,8,6,1,1
13239,1,1,9,7,5,2,1
13240,1,1,4,2,6,1,2
13241,1,2,7,5,1,2,0
13242,1,2,7,4,3,3,0
13243,2,1,4,1,6,1,2
13244,9,1,7,0,3,1,1
13245,1,2,5,0,5,1,0
13246,1,2,9,8,1,3,2
13247,1,2,5,1,6,2,2
13248,3,1,5,6,1,3,2
13249,2,1,6,3,6,3,0
13250,9,1,8,7,3,1,1
13251,2,2,6,2,2,1,0
13252,2,2,6,4,5,2,1
13253,2,2,5,4,6,1,1
13254,1,1,10,8,4,3,1
13255,1,1,5,3,1,1,0
13256,2,2,3,4,6,1,1
13257,4,2,7,4,1,3,2
13258,7,2,6,1,1,1,1
13259,1,1,4,5,1,1,2
13260,1,2,6,7,1,1,1
13261,8,1,4,1,1,3,2
13262,1,1,5,7,4,1,2
13263,1,1,5,4,4,1,0
13264,2,2,5,9,4,2,0
13265,1,2,5,5,4,1,0
13266,8,2,7,2,1,3,2
13267,1,2,9,6,1,3,1
13268,1,1,4,6,3,3,1
13269,1,2,5,4,6,1,2
13270,2,1,7,5,5,1,1
13271,1,2,7,3,5,1,2
13272,1,2,5,6,4,3,1
13273,5,2,1,0,2,1,1
13274,1,2,7,9,5,3,0
13275,1,1,7,5,1,3,1
13276,1,2,6,4,1,3,1
13277,1,2,4,5,1,1,1
13278,1,1,4,4,2,1,2
13279,5,1,2,8,6,1,0
13280,9,1,7,3,5,2,0
13281,6,2,7,1,5,1,1
13282,1,2,4,4,1,3,0
13283,1,1,5,6,4,1,1
13284,6,2,6,4,6,2,0
13285,1,2,5,0,1,1,1
13286,2,1,5,3,2,1,1
13287,2,2,3,8,1,1,2
13288,1,1,5,9,3,1,1
13289,1,2,3,3,1,2,0
13290,1,1,4,2,6,1,1
13291,8,1,8,9,5,2,0
13292,1,2,2,4,6,2,0
13293,1,2,7,7,4,2,0
13294,1,2,6,1,3,1,2
13295,1,1,5,1,1,1,1
13296,4,2,7,9,3,1,1
13297,1,2,3,0,6,1,2
13298,7,1,2,5,5,1,1
13299,1,1,10,9,2,1,2
13300,9,1,3,7,1,1,1
13301,1,2,9,7,2,1,2
13302,1,1,6,8,2,1,1
13303,6,2,7,6,1,3,1
13304,1,1,1,1,2,1,2
13305,1,2,5,4,3,1,0
13306,1,1,5,7,1,1,1
13307,1,1,8,1,3,2,0
13308,2,2,5,9,3,3,0
13309,2,2,4,2,1,1,2
13310,1,1,5,2,1,3,0
13311,9,1,5,2,4,2,2
13312,9,2,4,0,5,3,0
13313,8,2,1,9,4,1,2
13314,1,1,10,3,6,1,1
13315,1,1,9,6,1,1,2
13316,1,1,5,3,1,2,0
13317,8,1,11,8,2,1,1
13318,1,1,8,1,3,2,0
13319,1,1,4,1,2,1,1
13320,9,1,5,4,1,1,0
13321,6,1,7,6,1,1,1
13322,1,1,5,2,1,1,0
13323,2,2,2,3,4,1,0
13324,6,1,8,2,4,2,0
13325,8,1,1,2,2,1,0
13326,1,1,3,6,6,1,2
13327,1,1,5,1,5,2,0
13328,9,2,5,7,4,1,0
13329,9,2,5,7,5,2,1
13330,2,1,3,7,6,1,0
13331,7,1,4,1,6,3,0
13332,1,1,7,4,3,3,1
13333,8,1,4,9,5,3,2
13334,1,1,4,3,1,1,1
13335,1,1,8,6,6,2,1
13336,1,1,4,5,1,1,0
13337,1,1,6,7,6,1,1
13338,3,2,1,3,3,3,1
13339,1,1,5,9,5,2,0
13340,8,1,5,6,3,1,2
13341,1,1,5,9,1,1,1
13342,6,1,4,4,6,3,2
13343,1,2,8,7,1,3,1
13344,1,2,5,6,6,2,1
13345,1,1,7,4,3,1,2
13346,1,1,5,2,1,2,2
13347,1,2,3,1,5,2,0
13348,1,2,8,8,4,1,1
13349,1,2,5,5,1,2,2
13350,1,2,9,5,5,2,0
13351,1,1,7,9,5,1,2
13352,1,2,8,1,1,1,1
13353,1,1,5,9,6,1,2
13354,1,2,5,2,1,3,2
13355,1,1,5,1,2,1,1
13356,2,1,5,2,1,2,1
13357,1,2,7,7,3,1,0
13358,1,2,4,1,2,1,1
13359,2,1,1,3,2,1,2
13360,1,2,8,9,4,1,1
13361,1,2,8,4,6,2,2
13362,2,2,8,2,1,3,0
13363,8,1,10,7,3,1,1
13364,1,1,9,5,1,1,1
13365,1,2,7,9,3,3,0
13366,1,2,1,3,2,3,2
13367,1,2,5,0,3,1,1
13368,1,1,5,5,1,1,0
13369,1,1,8,3,1,1,2
13370,1,2,8,4,6,2,0
13371,1,1,5,7,3,2,2
13372,4,2,7,5,6,2,2
13373,1,1,5,4,6,1,2
13374,1,2,5,4,1,1,1
13375,3,1,4,4,2,2,1
13376,1,1,7,3,5,1,2
13377,1,1,5,4,1,3,2
13378,1,2,7,3,6,1,1
13379,1,2,7,7,5,2,0
13380,6,1,7,6,1,1,1
13381,1,1,5,5,1,1,1
13382,1,2,5,3,2,3,2
13383,2,1,4,7,4,1,1
13384,1,2,7,2,4,3,2
13385,9,1,9,9,3,1,2
13386,1,1,9,0,1,1,1
13387,1,2,5,8,1,3,0
13388,2,1,5,4,5,3,2
13389,1,1,5,8,6,1,1
13390,1,2,4,6,2,3,0
13391,1,2,8,3,3,2,0
13392,1,1,5,9,4,1,1
13393,1,1,9,8,4,1,2
13394,9,2,4,3,4,3,0
13395,8,2,3,7,1,3,2
13396,1,1,4,9,4,1,0
13397,1,1,6,3,3,1,1
13398,1,2,6,7,2,1,1
13399,8,1,8,9,4,1,0
13400,1,2,5,2,5,1,1
13401,1,1,5,2,1,1,1
13402,7,2,2,5,1,2,0
13403,1,2,3,7,5,1,1
13404,1,2,9,6,1,3,2
13405,1,1,4,3,1,2,0
13406,1,2,10,2,1,3,0
13407,1,1,10,3,1,2,0
13408,1,2,5,4,4,2,2
13409,9,1,6,1,6,1,0
13410,1,1,2,6,3,1,1
13411,8,1,1,2,6,1,0
13412,1,2,8,1,4,3,1
13413,7,2,8,2,2,1,1
13414,6,2,5,7,5,1,1
13415,1,1,10,5,4,1,0
13416,2,1,5,1,4,1,0
13417,1,1,12,6,4,1,2
13418,6,2,5,6,4,3,1
13419,9,2,4,7,5,1,0
13420,6,2,5,0,3,1,0
13421,9,2,7,9,1,2,0
13422,2,2,6,6,3,2,0
13423,2,1,9,4,4,2,2
13424,2,2,12,8,4,1,1
13425,2,2,5,0,5,2,1
13426,1,1,7,4,2,1,0
13427,8,2,11,8,3,3,0
13428,1,2,9,2,4,1,1
13429,1,2,6,3,6,1,0
13430,9,2,9,5,5,2,1
13431,1,2,7,2,5,1,0
13432,1,2,6,1,6,1,2
13433,1,1,5,9,6,1,0
13434,2,2,5,0,4,1,1
13435,1,2,7,3,1,2,2
13436,1,2,7,5,1,1,1
13437,6,1,5,0,1,2,0
13438,1,1,9,9,4,1,0
13439,7,2,7,0,1,2,1
13440,1,1,7,3,1,1,0
13441,2,2,9,6,1,1,0
13442,2,2,3,2,2,1,0
13443,9,1,6,0,4,1,1
13444,1,2,6,1,5,1,2
13445,1,2,10,6,3,3,1
13446,1,2,8,6,1,3,1
13447,2,1,6,6,1,1,2
13448,9,2,4,7,1,1,0
13449,1,1,5,0,6,1,2
13450,5,1,1,5,5,2,0
13451,8,1,12,3,3,1,2
13452,1,2,7,1,6,1,1
13453,2,1,1,0,6,1,1
13454,8,2,9,9,1,2,0
13455,1,2,5,4,1,1,0
13456,2,1,5,5,6,1,0
13457,8,1,2,0,6,1,0
13458,2,1,6,8,6,1,1
13459,1,1,7,0,1,1,0
13460,9,1,5,1,1,3,0
13461,7,1,5,2,5,1,0
13462,1,2,5,2,1,2,2
13463,1,2,4,7,1,1,0
13464,2,2,7,8,1,1,2
13465,1,1,6,3,6,1,0
13466,1,2,6,6,4,2,1
13467,1,1,5,0,2,1,0
13468,1,1,5,5,4,1,0
13469,1,1,2,4,1,2,0
13470,1,1,5,9,1,1,1
13471,1,2,5,4,5,3,0
13472,5,2,4,0,4,1,1
13473,1,1,4,7,3,3,0
13474,1,2,5,8,5,2,0
13475,7,2,5,5,3,2,1
13476,1,2,7,4,6,1,0
13477,1,1,10,9,1,2,0
13478,1,2,5,5,1,1,2
13479,6,1,6,8,3,2,0
13480,1,2,4,7,2,1,1
13481,8,2,5,4,4,2,0
13482,5,2,9,5,1,1,1
13483,8,1,7,3,6,1,1
13484,9,2,5,0,3,1,2
13485,1,2,4,2,2,1,2
13486,1,1,4,0,6,1,2
13487,9,2,6,6,2,2,1
13488,1,2,7,9,3,1,2
13489,1,1,8,0,6,1,0
13490,1,1,2,8,1,3,0
13491,2,2,9,7,3,1,0
13492,3,2,8,8,1,3,0
13493,8,2,1,5,6,1,1
13494,8,1,8,4,3,1,1
13495,1,1,7,3,5,1,0
13496,1,2,6,7,3,1,1
13497,6,2,5,6,6,1,1
13498,1,1,7,4,1,1,0
13499,1,2,10,3,6,1,0
13500,1,2,4,9,6,1,1
13501,1,2,5,5,5,2,2
13502,1,1,5,6,1,2,0
13503,6,1,8,0,1,2,1
13504,2,2,5,1,3,1,2
13505,1,2,6,7,1,2,1
13506,1,1,3,4,6,1,1
13507,7,2,5,7,5,1,1
13508,1,2,9,8,6,1,2
13509,1,1,7,0,6,1,2
13510,2,1,6,5,1,1,0
13511,1,2,5,2,1,2,2
13512,8,2,6,6,6,3,1
13513,2,2,7,2,1,3,0
13514,6,2,4,8,1,1,1
13515,1,1,9,0,1,3,0
13516,1,1,9,4,1,3,0
13517,8,2,8,0,2,1,2
13518,2,1,5,9,5,1,1
13519,1,2,1,7,4,3,0
13520,1,1,7,7,5,1,1
13521,1,1,11,8,1,1,0
13522,4,1,5,4,1,1,0
13523,6,2,8,2,6,1,0
13524,9,2,5,6,2,1,0
13525,1,1,9,7,1,1,2
13526,2,1,7,3,1,1,0
13527,1,1,8,0,1,1,1
13528,9,1,8,2,1,1,2
13529,9,1,5,3,1,2,2
13530,7,2,6,2,6,1,0
13531,1,1,5,1,1,1,1
13532,1,2,10,7,5,3,1
13533,1,2,3,2,6,1,1
13534,2,1,1,0,6,1,1
13535,1,2,2,4,1,2,0
13536,1,2,5,1,1,1,0
13537,1,1,5,5,1,1,0
13538,1,1,4,4,5,1,2
13539,2,2,5,5,6,1,0
13540,1,1,5,5,1,1,1
13541,8,2,7,3,3,2,1
13542,1,2,12,6,4,1,2
13543,1,1,1,1,6,2,0
13544,2,1,6,7,1,3,0
13545,6,1,9,5,6,2,1
13546,9,2,11,3,5,2,0
13547,9,2,5,6,6,3,1
13548,1,1,9,5,6,2,2
13549,5,2,7,7,5,1,1
13550,1,1,7,1,1,1,1
13551,9,2,5,3,1,2,2
13552,1,2,10,4,1,1,1
13553,1,1,7,6,2,1,1
13554,2,1,5,4,4,2,2
13555,8,1,5,9,3,3,0
13556,1,1,4,1,2,2,0
13557,1,2,7,0,4,2,0
13558,1,1,6,2,1,1,1
13559,1,1,7,2,1,3,2
13560,1,1,8,3,6,1,2
13561,1,1,5,9,1,2,0
13562,9,1,9,4,3,2,0
13563,1,1,3,2,6,1,0
13564,7,1,2,6,5,1,1
13565,1,1,8,4,3,2,1
13566,9,2,10,8,1,3,1
13567,2,2,8,3,6,1,1
13568,9,1,10,5,6,3,1
13569,9,1,9,4,6,2,2
13570,8,2,8,9,3,1,1
13571,1,1,6,4,6,1,2
13572,1,1,7,4,3,3,0
13573,1,2,4,0,2,1,2
13574,6,2,8,6,6,3,1
13575,2,1,3,0,6,1,0
13576,1,2,5,0,6,1,0
13577,8,1,6,1,2,1,1
13578,5,2,3,4,5,1,1
13579,1,1,8,8,2,1,1
13580,1,2,6,1,4,3,0
13581,1,2,8,4,3,1,2
13582,2,1,8,2,1,2,0
13583,1,2,8,4,4,2,2
13584,9,1,5,7,3,1,1
13585,1,2,7,5,6,3,1
13586,1,2,8,4,1,2,2
13587,1,1,5,8,4,1,2
13588,2,2,5,7,1,2,0
13589,1,2,5,6,2,1,1
13590,1,2,4,9,6,2,0
13591,9,1,10,7,1,1,0
13592,1,2,7,9,6,3,1
13593,1,1,5,4,1,3,1
13594,1,1,3,4,6,1,0
13595,1,1,5,2,3,1,0
13596,6,2,7,8,4,1,1
13597,9,2,5,7,4,3,0
13598,1,2,8,1,2,2,0
13599,1,1,5,1,4,1,1
13600,1,2,4,1,2,1,1
13601,9,2,1,2,5,3,2
13602,1,2,5,1,1,1,1
13603,1,2,7,0,5,1,2
13604,1,1,8,2,4,1,0
13605,1,1,7,4,6,2,1
13606,1,2,7,3,1,3,1
13607,2,1,5,1,2,3,1
13608,9,1,9,7,6,1,0
13609,1,1,5,6,6,1,1
13610,1,2,5,9,1,2,0
13611,1,1,7,6,1,3,0
13612,1,1,7,7,3,1,0
13613,1,1,4,1,1,1,1
13614,1,2,8,6,4,3,0
13615,1,2,4,9,1,1,1
13616,6,1,9,4,1,1,0
13617,9,1,5,4,1,2,2
13618,1,1,7,9,4,1,0
13619,1,1,5,6,1,1,1
13620,1,2,5,1,5,1,0
13621,1,1,7,4,2,1,1
13622,8,2,2,6,1,1,1
13623,1,1,3,2,6,1,2
13624,9,1,10,7,1,1,0
13625,1,2,8,5,1,1,0
13626,9,1,11,2,2,1,0
13627,1,1,8,3,1,3,0
13628,2,1,6,4,6,3,2
13629,1,2,5,7,6,1,1
13630,1,2,6,6,4,2,1
13631,1,2,4,1,1,1,0
13632,8,1,8,4,1,1,1
13633,1,1,5,1,1,1,1
13634,1,2,5,9,5,3,2
13635,1,2,4,4,5,1,1
13636,8,2,2,5,5,1,2
13637,1,2,7,7,3,1,1
13638,1,2,7,5,2,2,0
13639,5,2,6,3,3,1,1
13640,2,1,4,3,1,1,1
13641,1,2,9,8,6,3,1
13642,1,1,9,9,5,1,0
13643,2,2,10,4,1,3,0
13644,7,2,9,9,1,2,1
13645,1,2,5,0,6,1,1
13646,8,2,11,5,3,1,0
13647,8,2,4,8,1,1,2
13648,1,1,5,2,5,1,1
13649,1,2,1,5,5,2,0
13650,9,1,7,2,1,3,1
13651,1,2,6,6,6,1,1
13652,1,1,6,1,5,2,0
13653,1,2,3,0,5,2,0
13654,1,2,5,4,6,1,2
13655,9,1,5,4,5,3,2
13656,1,1,9,5,1,1,0
13657,1,2,7,9,5,1,1
13658,9,1,8,7,6,3,0
13659,1,1,5,3,5,1,0
13660,5,1,6,4,4,1,1
13661,8,1,6,0,3,1,0
13662,1,1,8,2,6,1,2
13663,4,1,1,9,6,1,1
13664,9,2,5,5,1,1,0
13665,1,2,1,5,3,1,1
13666,1,1,9,6,3,3,2
13667,1,2,5,6,1,1,1
13668,1,1,7,2,1,1,2
13669,1,1,7,9,4,2,0
13670,1,1,8,6,1,3,0
13671,1,2,5,4,4,1,0
13672,1,1,7,7,3,3,2
13673,1,2,5,6,1,3,1
13674,4,2,10,7,6,3,1
13675,1,1,7,2,1,1,1
13676,1,1,9,9,4,3,2
13677,1,1,4,8,1,1,2
13678,1,2,11,7,6,2,0
13679,1,2,10,1,5,1,1
13680,1,2,2,3,2,3,0
13681,1,2,7,6,5,1,0
13682,2,1,5,0,2,2,0
13683,1,1,8,1,1,1,1
13684,2,2,3,4,1,1,1
13685,1,2,5,3,6,2,2
13686,2,2,5,0,1,2,1
13687,1,2,2,2,3,1,2
13688,2,2,10,6,1,2,1
13689,9,1,9,8,3,1,1
13690,1,1,6,3,3,1,1
13691,1,2,5,6,2,3,1
13692,3,2,10,4,3,1,2
13693,1,2,5,9,1,2,1
13694,8,2,6,4,2,1,1
13695,1,1,4,9,1,1,1
13696,1,2,5,7,5,1,1
13697,2,2,8,7,1,1,1
13698,1,2,7,4,3,1,2
13699,2,2,6,0,3,1,0
13700,7,2,12,7,2,3,0
13701,1,1,4,0,6,2,0
13702,9,1,4,6,5,1,1
13703,1,1,5,0,1,1,2
13704,1,2,8,5,1,2,2
13705,9,2,10,1,2,1,1
13706,6,1,10,7,4,3,1
13707,1,2,3,1,5,2,0
13708,1,1,8,0,4,1,1
13709,1,2,8,2,2,3,2
13710,1,1,4,0,6,1,0
13711,1,2,5,9,3,1,1
13712,8,1,8,3,3,1,0
13713,1,1,5,4,4,2,1
13714,1,1,4,6,2,1,1
13715,1,2,5,5,1,3,1
13716,1,2,7,1,4,1,2
13717,1,2,4,2,1,2,1
13718,1,1,8,0,2,1,0
13719,1,1,5,1,4,1,0
13720,8,2,6,0,3,1,0
13721,1,2,5,4,1,3,0
13722,6,2,8,9,4,3,1
13723,3,2,4,4,3,3,0
13724,1,2,5,2,2,1,1
13725,1,2,3,6,6,3,2
13726,3,1,5,8,6,1,1
13727,1,2,10,7,1,3,1
13728,1,1,9,9,2,1,2
13729,7,2,3,0,6,1,0
13730,1,2,5,0,5,1,1
13731,1,2,5,9,4,1,1
13732,1,1,7,3,3,1,0
13733,1,2,5,5,4,2,0
13734,9,2,6,7,4,2,1
13735,2,2,5,8,1,2,0
13736,1,1,5,2,6,1,1
13737,8,2,5,1,4,1,2
13738,1,1,7,2,6,3,0
13739,9,1,6,3,2,3,1
13740,1,2,1,1,3,3,2
13741,8,1,5,7,1,2,1
13742,1,2,5,9,3,1,1
13743,1,1,5,3,3,2,2
13744,7,1,5,6,1,1,0
13745,2,2,7,2,3,1,0
13746,2,2,3,4,2,1,2
13747,9,1,9,7,2,1,0
13748,1,1,9,7,1,1,0
13749,1,1,3,3,1,1,1
13750,1,1,10,5,1,1,1
13751,6,2,9,5,2,1,0
13752,1,1,9,6,6,1,0
13753,1,1,4,7,2,1,1
13754,9,2,1,1,5,2,0
13755,1,1,7,8,4,1,2
13756,7,1,6,0,6,1,2
13757,5,1,5,4,5,1,1
13758,1,1,5,7,6,1,2
13759,9,1,5,5,4,3,2
13760,1,2,7,9,5,1,1
13761,1,1,5,3,5,2,0
13762,9,2,3,9,1,1,1
13763,8,2,7,0,1,2,0
13764,1,2,8,1,4,1,2
13765,1,1,6,0,3,1,1
13766,2,2,2,7,3,1,2
13767,1,2,9,6,3,2,0
13768,8,2,7,8,6,1,2
13769,1,1,5,4,3,1,0
13770,9,1,5,0,1,1,1
13771,1,1,8,2,1,1,2
13772,1,2,3,1,5,2,0
13773,6,2,7,1,4,1,1
13774,1,2,5,5,6,3,2
13775,1,1,7,0,6,3,0
13776,1,2,3,1,2,1,2
13777,1,2,4,4,5,1,0
13778,1,2,3,1,6,3,2
13779,1,1,7,2,1,1,2
13780,2,1,4,4,6,2,0
13781,2,2,1,6,2,1,0
13782,1,2,4,8,5,1,1
13783,6,2,3,7,1,1,1
13784,2,1,8,0,6,1,1
13785,1,1,8,2,2,1,1
13786,1,2,8,5,1,1,1
13787,8,2,8,4,5,1,1
13788,6,2,4,8,1,3,0
13789,2,1,7,6,3,1,1
13790,2,2,5,4,1,2,2
13791,1,2,7,4,6,1,0
13792,6,2,8,0,2,2,0
13793,1,1,5,5,1,2,0
13794,1,2,5,4,1,3,2
13795,1,1,5,9,3,1,1
13796,1,2,7,1,2,1,1
13797,1,1,6,1,6,3,0
13798,1,2,8,0,3,3,1
13799,2,2,12,2,1,1,1
13800,2,2,11,3,4,2,0
13801,8,1,11,9,3,3,1
13802,1,2,7,6,6,3,0
13803,8,2,8,0,1,1,1
13804,6,2,9,8,3,3,2
13805,1,1,7,4,6,1,1
13806,2,1,6,4,6,1,2
13807,1,1,4,4,3,1,1
13808,1,1,11,0,2,1,1
13809,1,1,6,6,2,1,0
13810,1,2,7,5,6,2,2
13811,1,2,7,5,1,2,2
13812,1,2,8,4,3,1,1
13813,1,2,1,7,6,3,2
13814,1,2,9,5,3,1,1
13815,1,1,5,2,1,1,1
13816,9,2,12,8,3,1,0
13817,9,2,10,3,2,1,1
13818,1,2,9,4,4,3,2
13819,1,2,3,0,1,1,1
13820,2,1,7,9,1,2,0
13821,1,2,4,2,2,1,2
13822,1,2,4,5,3,1,2
13823,1,2,1,2,2,1,1
13824,1,2,5,1,6,1,1
13825,1,1,6,2,6,1,2
13826,1,1,4,7,4,1,1
13827,9,2,10,8,6,2,2
13828,8,1,12,7,6,3,1
13829,1,1,5,1,6,1,0
13830,1,2,5,0,2,1,0
13831,1,2,4,2,5,1,2
13832,9,1,7,1,4,3,0
13833,1,1,5,7,1,1,1
13834,9,2,5,7,6,3,0
13835,8,2,1,4,2,1,0
13836,1,2,5,1,3,1,2
13837,5,2,4,4,6,1,1
13838,2,1,2,4,4,2,0
13839,1,1,7,6,1,3,0
13840,1,2,12,9,5,3,1
13841,1,2,7,9,6,1,2
13842,1,1,5,3,1,1,0
13843,6,1,4,3,6,3,1
13844,1,1,7,9,1,1,2
13845,1,1,5,4,4,3,0
13846,8,2,11,7,6,1,1
13847,1,1,5,6,5,1,2
13848,2,2,12,7,3,1,0
13849,5,2,7,3,2,1,1
13850,2,1,7,5,4,2,0
13851,9,1,5,1,1,2,0
13852,1,1,7,3,4,2,2
13853,1,1,5,1,4,1,0
13854,1,2,1,4,6,1,0
13855,1,2,6,1,6,1,2
13856,1,2,9,7,6,1,1
13857,2,1,2,4,5,1,2
13858,2,1,7,5,6,1,1
13859,8,2,4,2,2,1,1
13860,1,2,7,7,3,2,0
13861,1,1,2,4,6,1,1
13862,2,1,11,0,5,2,0
13863,8,1,2,8,4,3,2
13864,1,2,8,7,6,1,0
13865,2,2,5,3,1,3,0
13866,9,2,3,3,5,1,1
13867,1,2,8,0,1,1,1
13868,1,2,9,4,4,2,2
13869,6,1,7,2,6,1,0
13870,1,2,4,4,1,3,0
13871,1,2,6,8,3,1,2
13872,9,1,5,2,1,1,0
13873,1,1,7,8,1,1,2
13874,8,1,5,3,4,2,2
13875,1,1,5,0,1,2,0
13876,4,1,3,8,6,1,1
13877,1,1,3,9,6,1,1
13878,2,1,10,5,5,1,1
13879,3,2,3,9,3,3,1
13880,1,2,7,1,4,3,0
13881,4,2,4,3,3,1,2
13882,9,2,5,5,2,1,1
13883,1,2,3,1,1,2,0
13884,1,1,8,7,1,2,1
13885,6,1,1,2,4,3,0
13886,2,1,12,6,6,2,0
13887,1,1,6,7,3,2,0
13888,1,2,10,8,5,2,2
13889,2,2,5,2,4,2,2
13890,9,1,7,5,1,2,2
13891,1,1,6,8,2,1,1
13892,1,1,5,1,1,2,0
13893,1,2,5,5,1,2,1
13894,1,1,6,2,1,3,0
13895,1,2,5,4,4,1,0
13896,9,1,3,1,1,1,1
13897,1,1,8,3,1,3,1
13898,1,2,4,1,6,1,1
13899,1,1,7,3,3,1,0
13900,1,2,7,1,5,1,2
13901,1,2,5,6,3,1,2
13902,1,1,7,9,3,1,1
13903,1,2,2,8,5,1,2
13904,8,2,1,9,4,3,0
13905,1,1,5,3,3,1,0
13906,1,2,7,3,4,2,1
13907,2,2,5,4,6,3,0
13908,1,1,3,1,1,3,0
13909,9,2,3,0,4,1,1
13910,1,2,5,3,1,3,0
13911,1,2,6,7,4,3,0
13912,1,1,5,3,4,3,2
13913,1,1,5,0,1,1,2
13914,8,2,5,2,5,3,1
13915,1,1,7,7,1,1,1
13916,1,1,6,3,5,1,1
13917,1,1,5,6,1,1,1
13918,1,1,1,5,6,1,1
13919,1,2,2,1,6,1,0
13920,1,2,6,3,5,2,0
13921,9,2,11,6,4,3,0
13922,9,2,2,8,4,3,0
13923,1,1,8,8,1,1,1
13924,1,2,4,9,6,1,1
13925,1,2,7,9,6,3,2
13926,9,1,3,9,5,1,1
13927,1,2,6,1,6,1,0
13928,1,2,8,6,6,2,2
13929,5,1,5,2,3,1,0
13930,1,1,4,8,1,3,0
13931,1,1,7,2,4,2,2
13932,1,1,3,6,6,1,1
13933,1,1,5,1,2,2,0
13934,4,2,5,0,2,3,1
13935,1,2,6,5,1,1,1
13936,1,1,5,2,6,3,0
13937,1,2,7,6,5,3,0
13938,1,1,5,3,3,1,1
13939,1,1,5,5,6,2,0
13940,1,1,5,5,1,1,1
13941,1,1,7,5,4,1,1
13942,1,2,2,1,1,1,1
13943,1,1,10,7,5,3,1
13944,1,1,7,2,2,3,0
13945,2,2,2,6,2,1,1
13946,2,1,2,0,6,1,2
13947,2,1,5,2,1,2,1
13948,1,2,7,0,2,1,1
13949,1,2,5,7,3,2,2
13950,2,1,2,3,2,1,0
13951,5,1,4,9,1,3,0
13952,1,1,8,1,5,2,0
13953,1,2,4,8,1,3,0
13954,5,1,4,1,5,3,0
13955,1,2,2,1,4,1,1
13956,2,2,5,6,3,3,1
13957,9,2,5,1,3,1,0
13958,2,1,6,4,2,3,1
13959,8,1,3,3,4,3,0
13960,1,2,5,9,4,2,2
13961,1,1,8,3,1,1,0
13962,1,2,2,2,4,1,0
13963,9,2,6,9,3,3,0
13964,1,1,6,1,1,1,1
13965,9,2,9,6,3,2,0
13966,5,2,6,3,4,1,0
13967,6,1,7,4,4,1,0
13968,1,2,2,6,3,1,0
13969,1,2,5,3,2,1,1
13970,1,2,6,1,1,2,0
