,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
12837,1,1,1,1,1,1,0
12838,1,1,8,4,9,1,1
12839,1,1,3,6,3,1,2
12840,1,1,7,1,7,1,0
12841,2,1,7,1,1,1,0
12842,2,1,9,6,7,3,1
12843,2,9,8,5,6,1,2
12844,2,2,2,4,7,1,0
12845,2,1,9,5,7,1,2
12846,2,1,7,1,3,1,0
12847,2,1,7,2,6,1,2
12848,2,1,9,6,7,1,2
12849,2,1,7,6,4,1,2
12850,2,9,3,2,1,1,1
12851,1,2,2,1,1,1,0
12852,2,1,8,4,5,1,2
12853,2,9,2,1,2,1,1
12854,1,1,3,1,1,1,0
12855,2,1,5,2,8,1,2
12856,2,1,5,3,9,3,0
12857,2,1,3,2,1,1,1
12858,1,2,5,6,2,2,1
12859,1,9,2,2,7,1,0
12860,2,9,7,4,7,1,0
12861,1,8,3,6,7,3,2
12862,1,1,7,1,7,1,1
12863,1,1,4,3,0,2,1
12864,1,1,7,4,4,1,0
12865,2,1,5,3,1,1,1
12866,2,8,8,5,5,1,2
12867,1,1,10,5,5,2,0
12868,1,6,2,6,0,1,2
12869,1,8,9,3,9,1,0
12870,2,1,10,5,2,1,0
12871,1,6,3,1,0,1,1
12872,2,1,1,2,4,1,2
12873,2,2,3,2,1,1,1
12874,1,2,10,6,6,1,2
12875,2,1,1,2,9,1,2
12876,1,1,8,6,9,1,1
12877,1,1,8,3,2,2,1
12878,1,1,3,1,1,1,1
12879,1,8,3,6,6,1,2
12880,2,1,1,1,1,1,0
12881,2,1,7,1,4,1,2
12882,2,1,4,6,3,3,2
12883,1,1,8,3,2,2,1
12884,1,1,7,1,7,1,1
12885,1,1,9,6,6,1,1
12886,2,1,3,2,1,1,0
12887,2,6,8,2,7,1,0
12888,2,1,5,1,2,1,0
12889,2,1,2,2,1,1,1
12890,1,1,7,5,2,2,1
12891,1,1,7,5,8,1,0
12892,1,8,9,6,5,1,2
12893,1,1,7,5,5,1,1
12894,2,2,1,1,1,1,1
12895,2,1,5,3,3,1,0
12896,2,1,6,4,4,1,2
12897,2,1,1,1,1,1,0
12898,1,4,5,4,5,1,1
12899,1,1,4,4,6,1,0
12900,1,1,8,1,9,1,1
12901,1,6,11,1,0,1,0
12902,1,8,9,1,5,1,1
12903,2,8,3,2,0,1,0
12904,1,1,9,2,8,1,0
12905,1,1,8,1,9,1,2
12906,2,1,5,1,6,1,0
12907,1,1,9,6,6,1,2
12908,1,1,3,1,0,2,0
12909,1,1,8,4,8,1,2
12910,2,1,3,2,1,1,0
12911,1,1,9,6,7,1,2
12912,2,1,5,3,1,2,0
12913,1,1,4,4,3,2,0
12914,1,2,5,3,7,1,0
12915,2,1,4,5,5,3,0
12916,1,8,5,1,4,1,2
12917,2,1,5,5,2,1,2
12918,1,1,6,3,0,2,1
12919,1,1,5,4,1,1,1
12920,1,1,5,6,8,1,1
12921,2,1,2,2,0,1,0
12922,1,9,2,2,6,1,0
12923,1,5,1,2,0,1,1
12924,1,1,8,4,5,1,0
12925,1,1,3,3,8,2,1
12926,1,1,7,6,4,1,0
12927,2,6,2,2,1,1,0
12928,1,1,9,3,4,1,0
12929,2,2,1,2,5,1,0
12930,1,1,8,3,8,2,1
12931,2,1,8,4,9,1,2
12932,1,8,5,1,6,1,1
12933,2,1,2,1,1,1,1
12934,2,1,6,6,0,3,2
12935,1,1,7,3,7,1,1
12936,2,1,1,2,0,1,2
12937,1,6,2,5,5,1,0
12938,2,1,8,6,6,1,0
12939,1,8,2,4,8,1,0
12940,1,1,8,1,7,1,1
12941,1,1,3,1,0,1,0
12942,2,3,8,6,3,3,2
12943,1,1,7,1,6,1,1
12944,2,1,1,1,5,1,1
12945,2,1,5,4,3,1,1
12946,2,2,6,1,5,1,0
12947,1,9,2,6,9,1,0
12948,1,9,4,4,1,1,1
12949,2,6,3,2,0,1,0
12950,1,1,9,1,4,1,0
12951,1,1,6,3,8,2,2
12952,2,1,2,2,1,1,1
12953,1,8,12,1,4,1,0
12954,1,1,3,2,1,1,1
12955,1,1,3,1,6,1,1
12956,1,1,6,5,0,2,1
12957,1,1,3,4,2,1,2
12958,1,1,5,1,5,1,2
12959,1,1,3,2,5,1,2
12960,1,1,4,3,2,1,1
12961,2,1,5,2,9,1,1
12962,2,1,1,2,2,1,1
12963,1,1,8,4,5,1,1
12964,1,8,9,6,8,3,2
12965,2,9,7,3,5,1,0
12966,1,8,5,1,7,1,2
12967,2,9,7,6,1,1,1
12968,2,1,3,2,0,1,0
12969,2,2,1,3,5,1,2
12970,1,2,2,2,1,1,1
12971,1,6,12,6,5,1,2
12972,1,1,3,1,1,1,0
12973,1,6,2,2,1,1,0
12974,1,1,1,4,2,2,0
12975,2,1,6,1,5,1,0
12976,1,8,10,4,5,1,2
12977,2,1,3,2,0,1,1
12978,1,2,7,3,1,1,0
12979,2,2,4,3,0,1,2
12980,1,1,3,1,0,2,0
12981,1,1,3,6,5,1,2
12982,1,1,1,2,1,1,1
12983,1,1,3,1,1,1,1
12984,1,8,3,5,3,1,1
12985,2,1,7,6,9,3,2
12986,1,1,8,2,6,1,0
12987,1,1,5,6,6,1,2
12988,2,1,3,2,1,1,1
12989,2,6,1,4,5,1,2
12990,1,1,5,1,9,1,0
12991,1,1,11,6,5,1,0
12992,1,1,7,1,4,1,2
12993,1,1,5,1,9,1,1
12994,2,1,1,1,0,1,0
12995,1,8,11,6,8,1,0
12996,1,3,6,3,5,1,0
12997,1,6,9,1,6,1,0
12998,2,1,8,1,5,1,0
12999,1,1,3,2,1,1,1
13000,1,1,5,6,0,1,1
13001,1,1,6,4,7,2,2
13002,1,2,4,2,5,1,1
13003,1,1,5,2,9,1,0
13004,1,1,1,3,5,2,2
13005,1,1,7,1,5,1,2
13006,1,1,4,1,1,1,2
13007,1,1,8,5,9,1,2
13008,1,9,8,3,1,2,0
13009,2,1,7,6,9,1,2
13010,1,1,2,2,0,1,0
13011,1,9,4,6,6,1,1
13012,1,1,8,4,9,2,2
13013,1,2,5,6,7,1,1
13014,1,1,4,2,1,2,0
13015,2,1,7,1,5,1,0
13016,1,1,3,5,3,1,0
13017,2,2,5,2,4,1,0
13018,1,1,5,6,2,1,2
13019,1,2,2,1,3,1,0
13020,1,1,7,6,9,1,1
13021,1,1,2,2,1,1,1
13022,1,1,10,4,9,1,1
13023,1,1,3,2,0,1,0
13024,2,2,2,2,1,1,1
13025,2,1,7,6,8,1,2
13026,1,1,7,2,6,1,1
13027,2,1,7,5,5,3,2
13028,2,1,6,4,4,1,2
13029,1,1,3,1,1,1,0
13030,2,7,4,6,6,1,1
13031,2,1,5,2,2,1,0
13032,1,1,5,6,3,3,2
13033,2,1,7,4,7,1,1
13034,2,1,7,6,6,2,0
13035,1,2,9,4,8,1,0
13036,1,1,7,4,5,1,0
13037,2,2,7,1,9,1,0
13038,2,1,5,2,5,1,0
13039,1,1,4,1,6,1,0
13040,1,1,2,2,0,1,0
13041,1,1,3,3,6,2,2
13042,1,1,8,3,1,2,0
13043,1,1,9,3,2,1,0
13044,2,1,7,4,3,1,0
13045,1,1,8,1,5,1,1
13046,1,2,2,1,9,1,0
13047,2,1,2,2,1,1,1
13048,1,1,4,3,1,1,1
13049,1,1,5,6,1,2,2
13050,2,1,3,2,0,1,0
13051,1,1,4,4,3,1,0
13052,2,9,3,2,1,1,1
13053,1,1,4,4,6,2,1
13054,1,5,1,5,7,1,0
13055,1,7,5,2,6,1,2
13056,1,1,7,2,4,1,1
13057,2,1,9,6,7,3,1
13058,1,1,2,1,1,1,1
13059,1,1,7,4,7,2,2
13060,1,1,8,2,1,1,1
13061,1,1,7,3,2,1,2
13062,1,1,5,6,3,2,2
13063,2,1,2,1,6,1,1
13064,1,1,7,2,9,1,0
13065,2,1,2,2,1,1,0
13066,2,2,12,3,0,1,0
13067,1,1,5,1,7,1,2
13068,2,6,2,3,4,1,0
13069,1,1,5,2,7,1,0
13070,1,1,3,1,0,1,1
13071,1,1,8,5,2,1,2
13072,1,1,5,2,3,1,2
13073,1,1,8,1,0,1,0
13074,1,1,2,2,1,1,1
13075,1,1,5,5,3,3,2
13076,2,8,4,6,1,1,1
13077,1,1,6,4,7,1,1
13078,2,1,5,6,3,1,2
13079,1,2,4,6,3,1,2
13080,1,1,7,1,1,1,0
13081,2,1,3,1,0,1,0
13082,2,1,7,1,7,1,0
13083,1,1,5,6,5,2,1
13084,1,1,8,1,6,1,0
13085,1,1,4,4,7,2,2
13086,1,2,8,3,8,1,2
13087,1,1,4,5,2,1,1
13088,1,2,4,6,0,1,2
13089,2,1,5,2,0,1,0
13090,2,1,3,1,0,1,1
13091,1,1,3,1,1,1,0
13092,2,1,3,1,5,1,1
13093,1,1,7,2,7,1,0
13094,1,1,5,6,2,1,1
13095,1,5,10,3,7,2,0
13096,1,8,7,2,2,2,1
13097,2,9,10,4,5,1,0
13098,1,2,4,4,2,1,1
13099,2,1,5,2,8,1,0
13100,2,1,8,6,3,1,0
13101,1,1,8,5,3,2,2
13102,2,9,2,2,1,1,1
13103,1,2,12,6,5,1,0
13104,2,1,5,2,4,1,2
13105,2,2,7,6,3,1,1
13106,2,1,9,2,6,1,0
13107,1,8,9,2,9,1,2
13108,1,1,9,1,3,1,2
13109,2,1,8,1,7,1,0
13110,2,1,5,2,5,1,0
13111,1,9,1,2,2,1,2
13112,1,1,5,4,0,1,2
13113,1,1,4,2,0,1,2
13114,1,1,3,4,9,2,1
13115,2,1,8,2,5,1,2
13116,1,1,3,2,1,1,1
13117,1,1,5,1,4,1,1
13118,2,6,1,2,1,1,1
13119,2,9,2,2,1,1,1
13120,2,1,8,6,3,1,1
13121,1,1,1,2,1,1,1
13122,1,1,8,5,6,1,1
13123,2,1,7,2,0,1,2
13124,2,1,7,6,9,1,1
13125,1,8,1,5,2,1,2
13126,2,1,3,2,1,3,0
13127,2,1,2,2,0,2,0
13128,2,1,3,1,1,1,1
13129,1,1,5,6,6,1,1
13130,1,1,7,2,2,1,2
13131,2,1,7,4,9,1,0
13132,1,6,3,2,1,1,1
13133,1,7,2,5,1,2,2
13134,1,8,3,2,9,1,0
13135,2,1,11,6,6,1,1
13136,1,7,3,1,1,1,1
13137,1,8,6,6,8,1,1
13138,2,8,9,6,8,1,2
13139,2,1,5,6,6,1,2
13140,2,2,1,6,6,1,1
13141,2,1,5,5,7,3,0
13142,1,1,5,6,6,3,2
13143,1,9,3,4,5,1,0
13144,1,1,5,6,3,1,2
13145,1,1,4,2,6,2,2
13146,1,1,3,1,6,1,0
13147,2,8,11,6,5,2,1
13148,2,1,5,3,0,1,0
13149,2,1,6,6,6,1,1
13150,2,5,7,4,4,1,1
13151,1,1,3,1,0,1,0
13152,1,2,3,5,3,3,2
13153,1,8,8,3,2,1,2
13154,1,1,5,2,5,1,0
13155,2,1,2,2,0,1,0
13156,1,1,5,1,9,1,1
13157,1,1,5,6,5,1,2
13158,1,1,5,6,0,2,2
13159,2,1,6,1,9,1,1
13160,2,6,1,1,5,1,1
13161,2,1,5,6,7,1,0
13162,2,9,3,2,1,1,0
13163,1,1,6,1,6,1,0
13164,1,1,3,1,1,1,0
13165,1,2,3,1,5,1,0
13166,2,2,3,6,2,1,2
13167,1,1,7,3,3,1,1
13168,1,1,7,3,7,1,1
13169,1,5,10,1,4,1,0
13170,1,1,8,2,2,1,0
13171,1,9,4,6,3,3,1
13172,2,1,7,5,0,1,2
13173,1,1,3,1,1,1,0
13174,2,1,7,6,4,1,1
13175,1,1,5,1,9,1,0
13176,2,2,1,2,1,1,0
13177,1,1,8,6,2,3,2
13178,2,1,6,5,3,1,2
13179,1,1,3,1,0,1,0
13180,1,1,3,1,1,1,1
13181,1,6,10,1,7,1,0
13182,2,1,8,1,7,1,0
13183,1,1,7,3,9,1,1
13184,2,6,1,2,1,1,1
13185,2,1,8,5,2,1,1
13186,1,1,6,6,1,1,2
13187,1,2,5,6,9,1,1
13188,2,1,9,3,7,1,0
13189,1,1,5,5,6,1,1
13190,2,1,8,4,5,1,1
13191,2,1,3,2,1,1,0
13192,1,1,9,2,7,2,0
13193,2,1,3,2,0,1,0
13194,2,1,7,6,1,1,0
13195,1,6,3,1,1,1,0
13196,1,1,7,1,6,1,2
13197,1,2,2,2,1,1,1
13198,1,1,4,2,9,1,0
13199,1,8,4,2,5,1,2
13200,1,1,9,6,6,1,2
13201,1,2,1,2,1,1,0
13202,1,8,10,3,2,2,0
13203,2,9,8,2,8,1,1
13204,1,7,8,3,0,1,2
13205,1,9,9,5,5,1,2
13206,1,2,2,6,5,1,0
13207,1,9,5,6,4,1,1
13208,1,1,5,1,1,1,2
13209,2,8,7,3,1,1,0
13210,1,2,9,6,7,1,2
13211,1,2,3,2,1,1,1
13212,1,1,3,2,1,1,0
13213,1,1,3,2,5,2,0
13214,1,1,4,4,8,1,2
13215,1,5,6,2,9,1,1
13216,1,1,7,2,8,1,1
13217,1,1,7,3,7,1,2
13218,1,1,7,6,3,1,2
13219,1,8,7,5,8,1,0
13220,1,3,8,2,3,2,0
13221,2,1,5,2,9,1,0
13222,1,1,5,1,7,1,0
13223,1,1,1,6,8,1,1
13224,2,1,3,2,0,1,0
13225,2,8,12,1,7,1,0
13226,1,1,4,2,4,1,0
13227,2,8,8,4,9,1,0
13228,2,9,4,5,2,1,0
13229,1,1,11,5,7,1,2
13230,2,9,9,6,5,1,2
13231,1,1,3,1,1,1,1
13232,1,2,6,2,1,1,1
13233,2,1,7,2,6,1,2
13234,2,1,7,1,6,1,0
13235,1,1,6,1,3,1,0
13236,1,5,5,4,8,1,2
13237,1,1,8,2,5,1,1
13238,1,1,5,1,6,1,0
13239,1,2,1,6,3,1,2
13240,2,1,3,2,0,1,0
13241,1,8,3,4,9,1,0
13242,2,2,9,1,5,1,0
13243,2,1,5,1,0,1,0
13244,2,1,1,2,1,1,0
13245,1,1,3,1,0,2,0
13246,1,1,7,6,9,1,2
13247,2,2,5,6,3,1,2
13248,1,6,7,5,0,1,2
13249,2,1,9,1,7,1,0
13250,1,1,6,4,7,2,2
13251,1,1,9,4,7,1,0
13252,1,8,3,3,2,2,2
13253,1,1,4,3,7,2,0
13254,1,5,5,5,3,1,2
13255,1,1,9,6,6,1,2
13256,1,6,7,1,9,1,0
13257,2,1,9,6,5,1,1
13258,1,1,4,6,0,1,0
13259,2,1,5,5,6,1,1
13260,1,1,4,3,4,2,1
13261,2,9,8,3,3,1,1
13262,2,9,6,6,4,3,0
13263,1,2,7,5,6,1,2
13264,2,1,1,2,1,1,0
13265,2,1,3,1,1,1,1
13266,1,1,8,1,9,1,1
13267,1,2,5,6,2,2,2
13268,1,3,3,1,5,1,0
13269,2,1,1,2,1,1,1
13270,1,1,8,5,9,2,0
13271,2,2,3,2,0,1,0
13272,1,6,6,5,2,3,2
13273,1,1,6,4,1,1,0
13274,2,2,3,2,0,2,0
13275,1,1,9,6,5,1,1
13276,1,1,4,1,4,1,1
13277,1,1,8,1,2,1,2
13278,1,9,3,1,1,1,0
13279,1,2,1,2,4,1,1
13280,2,1,2,1,0,1,0
13281,1,2,8,2,9,1,1
13282,1,1,9,2,6,1,1
13283,1,9,1,3,9,1,0
13284,1,9,2,1,1,2,0
13285,1,5,7,1,5,1,0
13286,1,8,3,1,1,1,1
13287,1,4,5,1,5,1,2
13288,1,6,1,4,2,1,0
13289,1,1,4,3,6,1,0
13290,2,9,2,1,5,1,0
13291,1,8,4,2,6,1,2
13292,1,1,3,6,5,1,1
13293,2,1,3,2,0,1,0
13294,2,2,11,1,8,1,0
13295,1,2,6,3,3,1,0
13296,1,1,3,1,1,1,1
13297,2,2,7,4,8,1,0
13298,1,4,12,3,8,1,0
13299,2,1,1,2,0,1,0
13300,1,1,8,3,7,1,0
13301,1,6,5,1,0,1,1
13302,1,1,6,2,8,2,1
13303,2,1,5,5,7,2,1
13304,2,9,9,2,5,1,0
13305,2,1,5,6,3,2,2
13306,1,9,5,1,5,1,1
13307,1,1,3,1,0,1,1
13308,1,1,7,3,3,1,1
13309,2,2,7,2,1,1,2
13310,1,1,3,2,0,1,0
13311,1,1,7,6,5,3,2
13312,1,1,4,4,7,2,2
13313,1,1,4,4,4,1,2
13314,1,1,3,1,1,2,0
13315,2,2,6,1,3,1,2
13316,2,1,5,6,0,1,2
13317,1,1,7,5,1,1,2
13318,1,2,3,1,0,1,0
13319,2,2,12,6,5,1,0
13320,1,1,7,6,1,3,1
13321,1,1,8,1,2,1,2
13322,2,2,10,5,5,2,2
13323,1,1,5,1,6,1,1
13324,1,2,2,1,1,1,1
13325,1,1,5,4,9,1,0
13326,2,1,5,3,9,1,1
13327,2,1,3,2,1,1,0
13328,1,1,7,6,3,2,2
13329,2,3,1,1,3,1,1
13330,1,1,2,1,1,1,0
13331,2,8,3,4,5,1,0
13332,1,1,4,4,4,1,2
13333,2,9,4,6,7,1,1
13334,1,1,6,4,7,1,2
13335,1,1,5,6,9,1,1
13336,1,2,2,1,1,1,1
13337,1,1,6,4,1,1,1
13338,2,8,2,3,9,1,1
13339,2,2,1,2,0,1,0
13340,1,1,3,3,5,1,0
13341,1,2,7,1,5,1,0
13342,1,1,7,1,5,1,2
13343,2,2,5,6,7,3,2
13344,2,1,5,6,0,1,1
13345,2,6,2,2,1,1,0
13346,1,8,5,6,9,1,1
13347,2,1,2,2,1,1,0
13348,1,1,4,1,1,1,0
13349,1,1,7,5,5,1,1
13350,1,1,8,2,3,1,1
13351,2,1,1,2,0,1,0
13352,1,1,6,1,9,1,1
13353,1,1,4,4,8,1,1
13354,2,1,5,6,2,3,2
13355,2,9,11,6,5,1,0
13356,2,1,1,6,2,1,2
13357,2,6,1,1,0,1,0
13358,2,8,6,2,6,1,0
13359,1,1,5,5,2,1,2
13360,1,1,4,4,1,2,1
13361,2,2,9,6,5,1,2
13362,1,1,8,3,5,2,2
13363,2,1,4,2,7,1,1
13364,1,1,7,6,1,1,2
13365,2,1,1,2,0,1,0
13366,2,1,7,1,0,1,1
13367,1,1,9,4,1,1,0
13368,1,8,10,6,6,1,2
13369,2,1,4,2,4,3,0
13370,1,1,3,2,2,3,0
13371,1,1,4,5,3,1,2
13372,1,9,1,6,3,3,2
13373,2,1,8,4,9,1,0
13374,2,1,7,1,5,1,0
13375,1,8,6,4,0,1,1
13376,2,1,2,2,0,1,0
13377,1,1,2,6,0,1,2
13378,2,1,5,1,8,1,0
13379,1,2,5,6,5,1,1
13380,1,8,8,2,2,1,2
13381,1,9,3,1,9,1,1
13382,1,1,7,5,6,1,2
13383,2,1,3,1,9,1,2
13384,2,1,5,6,6,1,1
13385,1,1,8,1,9,1,0
13386,1,1,6,1,8,1,0
13387,2,2,3,5,3,1,2
13388,1,3,6,2,5,1,1
13389,2,1,5,2,9,1,0
13390,1,1,2,1,1,1,1
13391,2,1,3,2,0,1,1
13392,2,1,2,3,4,1,2
13393,1,1,5,6,6,1,1
13394,1,1,5,1,3,1,2
13395,1,1,3,6,5,1,1
13396,2,1,7,4,9,1,2
13397,1,1,5,3,5,1,0
13398,1,1,3,3,6,1,1
13399,2,9,4,6,6,1,1
13400,2,1,3,2,1,1,0
13401,1,3,8,4,5,1,2
13402,1,1,6,2,5,1,1
13403,2,1,7,3,4,1,2
13404,1,9,8,2,1,1,1
13405,1,1,10,5,0,1,1
13406,2,1,3,2,0,1,0
13407,2,8,1,6,3,1,2
13408,2,1,7,6,3,2,2
13409,2,1,4,6,7,3,2
13410,1,1,6,3,5,1,1
13411,2,1,5,6,8,1,0
13412,1,1,5,4,9,1,2
13413,2,1,6,6,9,1,0
13414,1,1,1,4,2,1,0
13415,2,1,7,4,3,1,1
13416,1,1,7,6,7,2,2
13417,2,1,5,2,0,1,1
13418,2,2,2,2,3,1,2
13419,1,1,1,1,1,1,1
13420,1,2,8,2,9,1,0
13421,1,1,8,3,4,1,1
13422,2,1,1,1,0,1,0
13423,1,1,7,6,2,1,2
13424,2,9,3,1,1,1,1
13425,1,1,4,1,2,1,0
13426,1,9,3,1,1,1,0
13427,1,1,8,4,8,1,2
13428,2,1,2,2,0,1,0
13429,2,1,5,6,8,1,1
13430,2,1,5,5,2,3,1
13431,2,8,5,1,0,1,0
13432,2,1,8,4,3,1,0
13433,1,6,8,1,3,1,2
13434,1,9,5,1,2,2,0
13435,2,2,7,6,2,1,2
13436,1,1,3,1,0,1,0
13437,1,8,1,4,2,1,2
13438,1,1,9,5,7,3,2
13439,1,1,3,5,2,1,1
13440,1,2,4,6,5,3,2
13441,1,9,6,6,6,1,1
13442,2,1,1,1,0,1,0
13443,1,1,8,2,3,1,0
13444,1,2,9,6,3,1,0
13445,2,9,6,5,9,1,1
13446,2,1,7,1,4,1,0
13447,1,6,3,1,0,1,1
13448,1,8,2,1,1,1,1
13449,1,1,5,6,6,1,0
13450,1,9,8,3,2,3,0
13451,2,1,3,1,0,1,0
13452,2,1,3,2,1,1,0
13453,2,2,8,1,8,1,0
13454,1,1,6,3,4,1,0
13455,2,2,9,6,7,1,2
13456,2,1,5,6,0,1,2
13457,1,1,10,1,9,1,0
13458,2,1,7,3,8,1,0
13459,2,1,1,2,1,1,1
13460,2,2,5,6,4,1,2
13461,2,1,7,2,9,1,0
13462,2,8,8,6,2,3,1
13463,1,1,3,1,1,2,0
13464,1,6,5,4,5,1,1
13465,1,1,9,1,8,1,0
13466,1,2,9,6,8,1,2
13467,1,1,9,1,2,1,0
13468,2,1,8,6,2,1,2
13469,1,1,3,3,4,1,2
13470,2,1,7,1,0,1,2
13471,1,1,3,2,1,1,0
13472,1,1,7,1,7,1,0
13473,1,1,4,2,2,1,0
13474,2,1,3,2,0,1,1
13475,2,1,5,6,2,3,1
13476,1,1,9,6,5,3,2
13477,1,8,1,5,2,2,1
13478,1,1,3,2,1,1,0
13479,1,1,5,4,9,1,2
13480,1,1,6,6,9,1,0
13481,1,1,8,3,7,1,1
13482,2,1,3,2,7,1,1
13483,1,1,5,1,7,1,0
13484,1,1,2,2,1,1,1
13485,1,1,8,2,4,1,0
13486,2,2,8,2,6,1,1
13487,1,1,4,5,2,1,1
13488,2,1,1,2,0,1,0
13489,2,9,7,6,2,1,2
13490,1,1,2,3,0,1,1
13491,2,1,5,6,2,1,2
13492,1,1,1,2,1,1,1
13493,1,1,3,2,2,1,1
13494,2,1,1,2,2,3,0
13495,2,1,5,1,8,1,0
13496,1,1,7,4,2,1,0
13497,1,1,8,3,8,1,1
13498,2,1,8,6,2,1,2
13499,2,2,3,6,2,1,1
13500,2,2,1,2,1,1,0
13501,2,1,7,6,6,1,1
13502,1,8,2,5,6,2,0
13503,1,1,7,1,9,1,1
13504,2,1,5,1,7,1,0
13505,2,1,4,5,2,3,2
13506,2,6,4,1,3,1,0
13507,2,9,9,6,0,1,0
13508,2,1,5,4,5,1,2
13509,1,2,11,5,7,2,0
13510,2,1,7,6,3,3,2
13511,2,1,6,6,2,1,2
13512,1,2,2,6,9,1,0
13513,1,1,8,2,8,1,0
13514,1,8,1,1,4,1,0
13515,1,1,5,1,4,1,2
13516,2,8,7,6,2,3,2
13517,1,1,5,2,1,1,0
13518,1,2,8,6,7,1,0
13519,1,1,3,2,5,1,2
13520,2,6,1,1,1,1,1
13521,2,9,9,5,7,1,2
13522,1,2,7,6,5,1,2
13523,2,2,9,1,6,1,0
13524,2,2,12,6,7,1,2
13525,2,1,5,4,2,1,1
13526,2,8,5,6,7,2,2
13527,2,6,8,1,6,1,2
13528,1,1,7,5,0,1,2
13529,2,8,4,6,9,1,1
13530,2,1,5,5,5,1,2
13531,1,1,3,2,1,1,0
13532,1,1,9,6,6,3,1
13533,2,1,7,2,6,1,0
13534,2,9,3,2,1,1,1
13535,1,8,3,2,3,1,1
13536,1,9,12,6,7,1,0
13537,1,9,6,6,2,3,2
13538,1,1,5,6,8,1,0
13539,2,1,5,6,0,1,1
13540,2,5,7,2,4,1,0
13541,2,2,7,6,8,3,2
13542,1,1,4,4,7,2,2
13543,1,1,4,3,9,1,0
13544,1,8,5,3,3,1,2
13545,1,1,9,1,4,1,1
13546,2,1,3,1,0,1,0
13547,2,1,7,6,6,1,2
13548,2,1,7,6,1,2,1
13549,1,2,5,2,4,1,0
13550,1,1,8,1,3,1,1
13551,1,1,9,6,9,2,2
13552,1,4,4,3,6,2,1
13553,1,9,1,1,0,1,0
13554,1,1,6,6,3,2,2
13555,2,2,1,2,0,1,2
13556,1,1,8,1,6,1,0
13557,1,8,3,1,1,1,0
13558,1,1,5,3,1,2,1
13559,1,2,6,5,7,3,1
13560,1,8,2,4,7,1,2
13561,1,8,1,1,8,1,1
13562,1,1,3,2,1,1,1
13563,2,9,2,2,9,1,0
13564,1,1,8,1,6,1,0
13565,2,2,9,5,8,1,2
13566,1,1,7,3,1,1,0
13567,2,2,9,1,8,1,0
13568,2,6,5,1,6,2,0
13569,2,7,1,4,1,1,2
13570,2,9,4,2,9,1,0
13571,2,9,1,1,5,1,0
13572,1,6,7,1,9,1,0
13573,2,2,2,1,4,1,0
13574,1,1,6,3,1,1,1
13575,2,1,7,1,8,1,0
13576,2,9,12,1,9,1,0
13577,1,9,12,2,7,1,0
13578,1,1,5,2,5,1,0
13579,1,2,3,1,1,1,1
13580,2,1,1,6,3,1,2
13581,1,1,7,4,8,1,0
13582,1,1,5,1,7,1,0
13583,2,1,8,6,9,1,2
13584,1,5,4,4,6,2,0
13585,2,8,9,6,5,1,2
13586,1,4,3,6,3,1,1
13587,2,6,4,4,2,1,2
13588,1,1,6,1,5,1,0
13589,1,1,4,1,6,1,0
13590,1,1,3,2,0,1,0
13591,2,9,8,6,4,1,1
13592,2,9,7,6,8,3,1
13593,1,1,5,6,1,2,1
13594,2,1,7,1,9,1,1
13595,1,6,7,4,4,1,2
13596,1,1,5,4,1,1,1
13597,1,5,11,1,6,1,1
13598,1,1,4,4,3,1,2
13599,1,1,1,2,1,1,0
13600,1,1,1,1,6,1,0
13601,2,8,9,2,5,2,0
13602,1,7,6,5,0,2,1
13603,2,1,5,2,0,3,0
13604,1,1,7,1,0,1,1
13605,2,1,7,6,1,1,2
13606,1,2,4,6,5,1,2
13607,1,1,5,6,2,1,2
13608,1,9,1,6,4,1,1
13609,2,1,7,1,5,1,2
13610,1,1,7,1,6,1,1
13611,2,3,2,2,0,1,0
13612,2,1,5,3,9,1,1
13613,1,1,3,4,6,1,2
13614,1,8,6,3,7,1,1
13615,1,8,3,1,7,1,2
13616,2,5,8,6,1,1,1
13617,2,2,7,5,2,1,2
13618,2,8,2,1,7,1,1
13619,2,1,8,2,7,1,0
13620,1,1,5,6,0,1,2
13621,1,1,3,1,1,1,1
13622,1,1,4,4,6,1,2
13623,2,8,10,2,9,1,0
13624,1,1,5,5,7,1,2
13625,1,9,3,2,1,1,1
13626,1,8,3,6,0,3,2
13627,1,1,8,1,8,1,1
13628,2,1,7,6,7,2,2
13629,1,1,8,4,8,1,0
13630,1,1,7,6,1,2,2
13631,2,1,3,1,0,1,0
13632,1,1,5,4,3,1,0
13633,2,1,8,3,8,1,2
13634,1,1,7,4,1,1,0
13635,1,1,5,5,5,2,1
13636,1,1,7,3,9,1,1
13637,2,9,10,3,6,1,0
13638,1,1,9,4,4,1,2
13639,1,2,12,3,7,1,0
13640,1,1,3,1,9,1,0
13641,2,1,3,2,6,1,1
13642,1,1,5,6,4,1,1
13643,2,1,3,2,1,1,1
13644,1,1,4,6,0,3,1
13645,2,1,5,1,4,1,0
13646,1,1,7,5,7,2,0
13647,2,1,3,1,1,1,0
13648,1,8,6,1,4,1,2
13649,1,1,7,2,5,1,2
13650,2,1,10,6,8,1,2
13651,2,1,4,5,3,1,2
13652,1,1,3,1,1,1,1
13653,2,1,5,6,9,1,2
13654,2,1,7,1,2,1,2
13655,1,1,2,6,3,1,1
13656,2,9,1,2,1,1,0
