Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
422,2,5,2,1,2,3,7
465,1,2,1,3,2,2,8
372,2,2,2,1,2,3,7
757,1,2,2,1,2,4,1
762,2,5,2,3,2,3,1
966,2,5,1,1,2,4,5
80,1,8,2,2,1,2,6
550,2,2,2,2,1,4,6
547,1,2,1,1,2,3,9
423,2,8,4,2,2,7,9
428,1,5,1,3,2,2,1
387,1,5,1,2,1,4,0
997,1,5,1,2,2,4,6
920,2,2,2,2,2,2,5
708,1,5,1,2,1,2,5
669,1,2,2,3,2,4,6
203,1,3,6,3,1,8,9
195,1,2,2,3,1,4,4
727,2,2,2,2,2,3,5
284,2,7,1,3,1,3,8
968,1,5,1,2,1,7,6
195,1,2,2,3,1,4,4
306,2,3,1,3,1,4,1
663,2,9,2,1,1,4,1
13,1,5,2,3,2,4,1
836,1,5,1,1,2,2,0
145,2,2,1,3,2,11,0
937,2,5,1,2,2,11,7
56,1,5,2,1,1,4,6
722,2,5,1,1,2,4,0
779,2,5,1,3,2,7,2
209,1,5,2,2,1,2,5
528,2,2,2,1,1,2,1
797,2,5,1,1,1,4,9
343,2,5,2,3,2,9,7
714,1,5,1,2,1,3,9
610,2,2,1,3,2,4,8
278,1,2,1,3,1,2,5
208,1,5,2,3,1,4,5
640,2,2,1,3,2,4,4
334,2,9,2,2,2,2,6
287,1,5,1,3,1,4,1
251,1,2,6,3,2,2,6
264,2,2,2,2,2,1,0
270,2,5,2,3,2,2,7
923,2,9,1,3,1,2,4
919,2,5,2,3,2,7,3
699,1,2,1,1,2,4,3
418,1,5,2,3,2,2,1
725,2,5,2,1,1,4,7
794,1,8,2,1,1,4,0
210,1,7,1,1,1,3,2
364,1,5,2,1,1,4,8
75,1,2,1,3,2,4,7
659,1,5,2,1,1,3,9
320,2,5,1,3,1,4,4
724,1,2,2,1,2,2,0
432,1,2,2,3,1,1,3
108,1,9,2,3,2,2,9
640,2,2,1,3,2,4,4
521,1,5,1,2,1,4,4
46,2,3,2,3,0,3,7
378,1,2,2,1,1,2,7
826,2,4,1,1,1,4,7
95,2,2,1,2,1,7,2
957,2,8,2,3,2,2,0
102,2,8,2,3,2,4,6
891,2,2,5,2,1,3,5
853,1,2,4,1,2,4,4
145,2,2,1,3,2,11,0
879,2,2,2,3,1,2,7
941,1,2,2,1,2,9,5
927,2,2,1,2,1,2,7
26,2,5,2,1,1,4,1
731,2,5,2,3,1,9,6
529,2,5,2,2,1,2,2
678,1,7,1,2,1,3,4
944,2,5,2,3,2,4,7
988,1,2,6,1,2,2,5
81,1,5,2,3,1,7,9
427,1,2,2,1,1,4,4
583,1,5,1,3,2,4,4
821,2,2,2,1,2,4,0
478,2,5,2,2,1,7,4
765,2,5,2,2,1,4,6
161,2,5,2,3,2,3,7
838,2,2,2,1,1,4,9
931,2,4,2,2,1,3,5
401,1,5,2,1,2,3,0
507,2,5,1,2,2,4,5
37,2,8,2,3,1,3,4
954,2,5,2,2,1,3,5
510,1,3,1,1,1,4,9
392,2,5,6,3,2,7,0
712,2,4,1,3,2,2,7
493,1,9,1,3,2,4,6
199,1,5,1,3,2,2,0
254,1,5,1,2,2,3,2
178,1,5,1,1,0,4,0
546,2,5,2,3,1,4,4
593,2,2,1,3,1,4,9
388,1,2,2,1,1,3,2
397,2,7,2,3,1,3,7
731,2,5,2,3,1,9,6
157,1,9,2,3,1,12,0
3,2,7,1,2,2,3,3
166,2,5,2,1,1,4,4
467,1,5,1,1,1,9,4
959,2,5,2,1,1,2,2
408,2,5,2,2,1,3,0
411,1,5,2,1,1,3,0
203,1,3,6,3,1,8,9
193,2,8,1,1,1,2,9
234,2,7,1,1,2,2,5
717,1,5,2,3,1,4,1
149,2,2,1,2,2,4,1
158,1,2,2,1,0,3,0
278,1,2,1,3,1,2,5
815,1,3,2,2,1,3,4
403,1,2,2,1,2,2,2
892,2,2,1,1,1,2,2
677,2,5,2,3,2,2,6
310,2,7,2,1,1,4,0
67,2,8,1,2,1,4,2
462,2,9,2,3,2,4,4
87,2,2,2,2,2,4,2
216,2,5,6,1,1,4,6
0,1,2,1,3,2,4,8
134,1,5,2,3,1,4,6
696,1,2,2,1,1,7,0
350,2,5,2,2,2,3,5
139,2,2,2,2,2,2,1
617,1,5,1,3,2,3,0
132,2,5,1,3,2,4,1
619,1,8,1,3,1,4,6
177,1,5,1,1,2,7,2
809,2,5,2,3,2,4,1
357,1,7,2,1,2,4,2
379,2,2,2,3,1,4,5
907,2,2,2,3,2,4,7
870,2,8,1,3,2,2,0
657,1,7,2,3,2,4,8
449,1,2,2,3,2,2,8
585,1,5,2,3,2,4,4
462,2,9,2,3,2,4,4
989,2,5,2,2,2,4,6
107,1,5,1,2,2,2,3
121,2,2,2,1,1,4,1
16,1,2,2,1,2,4,7
195,1,2,2,3,1,4,4
326,2,7,6,3,1,3,0
317,2,2,2,2,1,4,8
808,2,5,2,1,1,7,9
478,2,5,2,2,1,7,4
251,1,2,6,3,2,2,6
502,2,5,2,3,2,3,3
998,1,5,2,3,0,4,0
118,1,5,1,3,1,2,5
673,1,5,2,1,2,2,0
709,2,5,2,2,2,3,5
497,1,5,1,3,1,7,1
485,2,5,2,1,1,12,7
44,2,2,2,2,1,1,7
313,2,5,1,3,1,4,0
178,1,5,1,1,0,4,0
893,1,2,2,3,1,2,1
417,1,7,2,2,2,4,3
555,2,2,2,3,2,4,1
782,2,5,1,3,1,4,2
77,1,2,2,2,2,4,0
325,2,2,2,3,2,7,9
689,2,5,1,3,1,3,5
356,2,5,1,3,2,7,6
415,2,2,6,2,2,4,4
962,1,5,2,1,2,3,8
514,2,2,2,2,1,2,2
213,2,5,1,2,2,3,0
853,1,2,4,1,2,4,4
73,2,5,2,1,2,2,8
562,1,8,2,1,2,4,8
578,2,2,1,3,2,4,8
508,1,5,2,3,2,7,9
331,1,5,1,1,2,2,6
92,2,7,2,2,2,2,9
687,1,2,1,3,1,2,0
656,2,7,2,2,2,4,8
518,2,5,1,3,2,4,6
268,1,2,2,3,2,7,8
375,2,2,3,3,1,3,5
833,2,2,2,2,1,3,8
3,2,7,1,2,2,3,3
137,1,2,2,3,1,3,0
230,1,5,2,3,2,8,8
599,2,2,2,2,2,11,2
528,2,2,2,1,1,2,1
51,2,5,2,3,2,7,1
645,2,2,2,1,1,4,2
722,2,5,1,1,2,4,0
324,1,5,2,2,2,4,7
991,1,2,2,1,1,11,5
969,1,7,2,2,2,4,0
904,1,2,2,3,2,4,1
730,1,2,2,3,2,4,0
716,1,5,2,3,1,3,9
722,2,5,1,1,2,4,0
276,1,8,2,2,2,8,5
535,1,2,2,2,2,4,2
485,2,5,2,1,1,12,7
515,1,1,2,3,1,7,4
151,2,8,2,3,2,9,6
954,2,5,2,2,1,3,5
482,1,7,2,2,2,4,5
258,1,5,1,3,0,7,5
323,2,5,4,2,2,4,1
868,1,5,2,1,1,3,6
167,2,2,2,2,1,12,3
687,1,2,1,3,1,2,0
309,2,5,2,3,1,4,7
802,1,5,2,2,2,2,4
478,2,5,2,2,1,7,4
55,1,5,1,3,1,7,8
619,1,8,1,3,1,4,6
472,1,5,2,1,1,2,6
295,2,2,1,1,1,5,0
460,2,5,2,3,1,2,8
323,2,5,4,2,2,4,1
813,2,8,2,2,2,7,1
845,1,9,1,1,1,4,1
140,2,5,1,3,2,4,0
666,1,5,1,3,2,2,4
261,1,8,2,2,1,4,7
784,2,5,2,3,2,4,1
419,2,5,1,1,1,4,7
743,1,5,1,3,1,4,9
240,1,2,4,1,2,4,7
354,1,7,1,3,1,4,3
848,2,8,2,3,1,7,4
769,2,5,2,2,2,7,4
760,2,5,2,2,1,2,9
588,2,5,1,1,2,4,1
179,1,8,2,2,2,4,2
65,1,2,2,2,2,2,1
819,1,7,1,3,2,2,8
347,1,5,1,2,2,2,9
170,2,2,2,1,2,2,3
473,2,7,2,1,2,2,4
533,2,5,2,1,1,3,5
366,1,2,1,3,1,4,9
106,1,2,1,1,2,4,2
438,2,5,1,1,2,3,6
834,1,7,2,2,2,3,3
226,2,4,2,3,1,4,0
443,1,2,2,3,1,7,8
441,1,7,1,1,2,7,9
395,2,5,3,2,1,4,2
727,2,2,2,2,2,3,5
580,1,2,2,2,1,3,8
83,1,5,1,3,1,4,8
614,1,9,1,2,2,2,0
550,2,2,2,2,1,4,6
12,2,5,2,2,2,7,0
808,2,5,2,1,1,7,9
824,2,5,2,1,1,2,6
692,1,5,2,3,1,3,1
492,2,5,2,1,1,2,7
267,2,5,2,3,2,4,8
524,2,7,1,1,2,2,5
119,1,8,6,3,2,4,2
969,1,7,2,2,2,4,0
352,2,5,3,2,1,4,0
56,1,5,2,1,1,4,6
39,1,2,1,2,2,4,3
885,2,5,4,3,2,3,7
335,1,5,1,1,2,7,1
639,1,2,1,1,1,4,3
172,1,5,2,3,1,2,1
546,2,5,2,3,1,4,4
258,1,5,1,3,0,7,5
887,2,5,1,1,2,3,3
516,1,2,1,3,2,4,6
729,1,5,1,2,2,4,8
522,2,5,6,3,2,4,1
893,1,2,2,3,1,2,1
838,2,2,2,1,1,4,9
116,2,5,1,2,2,4,0
183,1,5,2,1,1,4,5
905,2,7,2,2,2,7,0
873,2,2,2,3,2,3,0
115,2,7,1,1,1,3,8
161,2,5,2,3,2,3,7
578,2,2,1,3,2,4,8
711,1,5,2,3,1,4,2
542,1,2,1,2,2,4,9
586,1,3,1,2,1,4,2
236,1,5,2,3,2,12,7
838,2,2,2,1,1,4,9
65,1,2,2,2,2,2,1
69,1,7,1,3,2,4,6
808,2,5,2,1,1,7,9
446,1,3,2,1,1,7,4
415,2,2,6,2,2,4,4
531,1,7,2,3,1,7,8
440,1,3,2,3,2,3,4
737,2,9,2,2,1,4,1
945,1,2,2,3,1,7,0
463,1,5,1,1,1,3,7
920,2,2,2,2,2,2,5
395,2,5,3,2,1,4,2
710,2,9,1,3,2,3,2
550,2,2,2,2,1,4,6
656,2,7,2,2,2,4,8
556,2,5,1,3,1,2,2
394,2,5,2,1,1,2,6
325,2,2,2,3,2,7,9
892,2,2,1,1,1,2,2
918,2,4,1,3,2,4,1
90,1,7,2,3,1,4,5
749,1,5,2,3,2,4,0
69,1,7,1,3,2,4,6
165,2,5,6,3,2,2,0
641,1,5,2,2,1,8,3
213,2,5,1,2,2,3,0
851,1,2,1,2,1,3,0
600,2,5,2,1,2,2,0
334,2,9,2,2,2,2,6
763,2,5,2,3,2,1,1
368,1,5,2,1,2,2,9
860,1,2,2,3,2,4,8
583,1,5,1,3,2,4,4
676,2,8,2,3,2,7,0
48,1,2,2,3,2,4,6
51,2,5,2,3,2,7,1
288,1,5,2,3,2,4,0
789,1,7,1,2,1,4,0
625,2,5,1,2,2,4,3
238,1,1,2,1,1,2,4
132,2,5,1,3,2,4,1
998,1,5,2,3,0,4,0
785,2,2,2,1,2,2,1
165,2,5,6,3,2,2,0
373,2,2,2,1,2,4,0
372,2,2,2,1,2,3,7
804,2,4,1,2,1,2,1
477,2,2,2,3,2,7,9
754,2,3,2,2,2,2,0
478,2,5,2,2,1,7,4
831,1,2,2,3,2,7,5
649,2,5,2,3,2,2,7
590,1,5,2,1,1,2,1
681,1,5,2,3,2,2,6
634,2,2,6,2,1,7,0
687,1,2,1,3,1,2,0
299,2,5,2,3,2,4,2
81,1,5,2,3,1,7,9
86,2,2,2,1,0,2,3
224,2,5,1,2,2,4,5
15,2,2,1,3,2,4,1
821,2,2,2,1,2,4,0
357,1,7,2,1,2,4,2
162,2,2,1,1,2,4,4
609,2,8,2,3,1,4,1
667,1,2,1,2,1,9,9
513,1,9,2,2,2,4,0
349,2,5,1,3,2,7,0
908,1,2,2,3,2,2,6
680,2,8,2,2,1,8,9
463,1,5,1,1,1,3,7
826,2,4,1,1,1,4,7
836,1,5,1,1,2,2,0
374,2,7,1,3,2,7,2
91,1,5,1,3,2,4,8
180,1,3,2,2,1,3,2
742,2,2,2,3,1,3,6
300,1,5,2,2,1,4,2
659,1,5,2,1,1,3,9
791,1,2,2,3,2,7,7
188,2,5,1,3,2,7,9
858,1,5,6,1,2,3,8
861,1,5,2,2,2,2,9
313,2,5,1,3,1,4,0
492,2,5,2,1,1,2,7
922,1,2,1,3,1,4,9
921,1,2,2,1,1,2,1
127,2,5,2,3,2,4,2
518,2,5,1,3,2,4,6
425,1,2,2,2,1,4,9
558,1,5,2,1,1,3,7
564,1,5,1,3,2,2,9
186,2,5,2,3,2,2,7
549,2,4,1,1,2,4,2
452,2,5,2,3,2,3,0
470,2,2,2,3,2,4,1
987,1,2,2,1,1,2,1
737,2,9,2,2,1,4,1
564,1,5,1,3,2,2,9
910,2,5,1,3,2,2,9
223,2,5,1,1,2,3,8
153,1,2,1,2,1,4,0
559,2,2,1,3,2,2,1
350,2,5,2,2,2,3,5
146,1,2,1,3,2,1,2
904,1,2,2,3,2,4,1
575,1,2,2,3,1,2,7
348,1,7,2,3,2,2,1
181,1,5,2,3,1,2,2
636,2,5,1,1,0,4,2
178,1,5,1,1,0,4,0
38,2,2,2,3,2,4,8
771,1,2,2,3,2,2,2
893,1,2,2,3,1,2,1
2,2,7,2,3,0,7,9
63,2,9,2,3,1,7,0
28,2,9,2,2,2,4,1
371,1,2,2,3,2,3,0
522,2,5,6,3,2,4,1
96,1,5,2,3,2,4,5
869,2,2,2,1,2,2,7
441,1,7,1,1,2,7,9
202,1,2,1,1,1,2,4
410,2,9,1,3,2,7,6
992,2,2,1,2,2,3,8
20,2,2,1,3,1,2,0
550,2,2,2,2,1,4,6
734,1,5,6,3,1,4,2
101,2,2,1,2,2,7,1
45,1,8,2,1,1,7,6
65,1,2,2,2,2,2,1
602,1,2,2,3,1,7,4
163,1,8,2,2,2,2,3
970,1,5,1,3,2,3,0
110,1,5,6,2,2,3,0
337,2,5,1,3,1,4,7
122,2,5,2,3,2,3,3
704,2,5,1,1,1,7,0
446,1,3,2,1,1,7,4
610,2,2,1,3,2,4,8
290,1,2,1,3,0,7,0
670,2,5,1,3,1,7,1
411,1,5,2,1,1,3,0
614,1,9,1,2,2,2,0
896,1,5,2,3,2,2,1
280,2,5,2,3,1,3,4
42,1,2,1,3,1,4,1
485,2,5,2,1,1,12,7
595,1,5,2,3,1,3,2
962,1,5,2,1,2,3,8
702,1,8,2,1,1,2,1
50,1,5,2,3,2,7,3
897,2,7,1,3,1,3,4
209,1,5,2,2,1,2,5
125,1,5,2,1,1,4,6
491,1,5,2,3,2,1,2
508,1,5,2,3,2,7,9
959,2,5,2,1,1,2,2
969,1,7,2,2,2,4,0
580,1,2,2,2,1,3,8
776,2,5,1,1,2,2,5
257,1,9,2,1,2,3,2
929,1,5,1,3,2,4,6
187,1,1,2,3,1,10,6
229,1,5,2,2,2,4,1
188,2,5,1,3,2,7,9
414,1,9,2,1,1,2,4
9,2,7,4,3,1,2,5
113,2,2,2,3,1,3,1
75,1,2,1,3,2,4,7
675,2,2,2,1,1,2,9
501,2,5,2,2,2,1,3
84,2,5,2,1,1,2,0
48,1,2,2,3,2,4,6
494,1,5,6,2,1,2,8
837,1,8,2,3,1,7,9
688,1,2,1,2,2,4,2
386,2,2,2,3,1,4,1
969,1,7,2,2,2,4,0
388,1,2,2,1,1,3,2
217,2,5,1,3,2,3,8
700,2,5,1,1,1,7,8
980,2,5,2,2,1,7,8
345,2,2,2,3,2,4,6
229,1,5,2,2,2,4,1
254,1,5,1,2,2,3,2
235,2,5,1,2,1,2,8
25,1,2,2,1,2,7,7
583,1,5,1,3,2,4,4
260,2,2,1,3,1,8,2
765,2,5,2,2,1,4,6
270,2,5,2,3,2,2,7
122,2,5,2,3,2,3,3
655,2,5,1,2,2,4,2
256,2,5,2,1,1,7,2
655,2,5,1,2,2,4,2
420,1,2,2,1,1,2,7
258,1,5,1,3,0,7,5
947,1,7,1,2,1,4,4
46,2,3,2,3,0,3,7
862,2,2,2,3,1,4,0
524,2,7,1,1,2,2,5
887,2,5,1,1,2,3,3
207,2,5,3,2,2,2,0
310,2,7,2,1,1,4,0
746,1,4,4,1,1,8,6
148,1,5,2,2,2,4,5
833,2,2,2,2,1,3,8
437,1,5,2,1,2,3,0
154,2,7,2,1,1,3,4
677,2,5,2,3,2,2,6
89,2,2,1,1,1,4,0
697,1,2,2,3,1,4,0
829,2,2,1,3,1,2,9
357,1,7,2,1,2,4,2
173,1,5,1,3,1,5,8
216,2,5,6,1,1,4,6
906,1,5,1,1,0,4,0
455,1,7,2,2,2,4,7
775,2,5,2,2,1,3,0
608,1,2,2,2,2,2,2
628,1,5,2,3,2,4,2
198,2,5,2,3,2,3,3
831,1,2,2,3,2,7,5
485,2,5,2,1,1,12,7
532,1,5,1,2,2,3,5
199,1,5,1,3,2,2,0
370,1,2,1,1,2,3,0
958,2,5,1,2,1,4,0
852,1,5,2,2,2,4,8
447,2,2,1,1,2,7,1
247,1,2,1,1,2,4,2
787,2,2,2,1,2,4,1
263,1,8,1,3,2,4,6
57,1,5,2,3,2,3,0
301,1,5,6,3,2,2,0
30,1,2,2,3,2,7,6
497,1,5,1,3,1,7,1
248,1,2,2,1,1,12,2
604,2,5,2,2,1,3,2
776,2,5,1,1,2,2,5
270,2,5,2,3,2,2,7
605,1,9,2,2,1,3,2
665,1,8,2,3,1,4,2
393,1,2,2,3,1,2,4
796,1,8,1,2,2,2,3
501,2,5,2,2,2,1,3
591,1,7,4,2,2,3,2
803,1,2,2,2,2,7,1
83,1,5,1,3,1,4,8
364,1,5,2,1,1,4,8
885,2,5,4,3,2,3,7
548,2,5,2,3,2,3,1
341,2,5,2,2,1,7,6
838,2,2,2,1,1,4,9
406,2,5,2,3,2,4,9
424,2,4,2,1,2,2,8
743,1,5,1,3,1,4,9
92,2,7,2,2,2,2,9
847,2,5,2,1,2,2,2
613,1,7,1,2,2,2,2
411,1,5,2,1,1,3,0
431,2,2,1,3,2,2,0
677,2,5,2,3,2,2,6
158,1,2,2,1,0,3,0
13,1,5,2,3,2,4,1
372,2,2,2,1,2,3,7
224,2,5,1,2,2,4,5
504,2,2,2,3,2,2,0
72,1,7,2,2,2,2,8
248,1,2,2,1,1,12,2
510,1,3,1,1,1,4,9
602,1,2,2,3,1,7,4
215,2,2,2,1,1,4,1
972,2,5,2,2,2,4,6
601,1,3,1,1,2,12,1
540,2,2,1,1,1,12,1
946,1,7,2,3,2,2,9
816,1,1,2,3,2,7,1
938,1,5,2,2,2,2,6
987,1,2,2,1,1,2,1
219,2,5,1,3,2,3,1
839,1,2,2,2,1,7,5
726,1,4,2,2,1,7,2
220,1,5,2,1,0,3,5
388,1,2,2,1,1,3,2
553,1,5,2,3,2,2,7
646,1,5,1,2,1,3,8
41,2,5,2,3,1,7,0
675,2,2,2,1,1,2,9
872,2,2,1,2,2,4,2
282,2,6,2,1,1,4,2
57,1,5,2,3,2,3,0
813,2,8,2,2,2,7,1
833,2,2,2,2,1,3,8
536,2,2,2,1,1,4,5
72,1,7,2,2,2,2,8
884,2,7,2,1,1,4,7
922,1,2,1,3,1,4,9
128,2,5,1,2,0,3,6
598,1,2,2,2,2,7,0
841,1,2,2,2,2,2,2
425,1,2,2,2,1,4,9
947,1,7,1,2,1,4,4
664,2,2,2,3,1,2,6
693,2,2,2,2,2,2,1
124,2,5,1,2,2,4,7
66,1,2,2,3,0,7,7
5,2,2,1,3,2,4,0
636,2,5,1,1,0,4,2
313,2,5,1,3,1,4,0
325,2,2,2,3,2,7,9
564,1,5,1,3,2,2,9
577,1,4,2,2,2,3,9
825,1,5,2,2,1,2,5
505,1,2,1,3,1,4,4
81,1,5,2,3,1,7,9
598,1,2,2,2,2,7,0
1,1,2,1,1,2,7,6
203,1,3,6,3,1,8,9
661,2,2,2,1,1,3,6
804,2,4,1,2,1,2,1
403,1,2,2,1,2,2,2
102,2,8,2,3,2,4,6
535,1,2,2,2,2,4,2
367,1,2,2,3,2,4,6
211,2,7,2,3,1,4,8
576,1,2,2,3,2,7,2
960,1,5,1,1,1,3,1
208,1,5,2,3,1,4,5
762,2,5,2,3,2,3,1
896,1,5,2,3,2,2,1
116,2,5,1,2,2,4,0
627,1,2,2,1,1,8,5
748,2,2,2,1,2,2,5
477,2,2,2,3,2,7,9
104,1,2,1,2,2,3,0
494,1,5,6,2,1,2,8
770,2,8,2,1,2,4,2
45,1,8,2,1,1,7,6
822,1,5,2,3,1,4,3
330,1,2,2,2,1,4,0
215,2,2,2,1,1,4,1
981,2,3,2,3,1,7,0
959,2,5,2,1,1,2,2
491,1,5,2,3,2,1,2
812,1,5,4,1,0,4,7
921,1,2,2,1,1,2,1
844,1,2,2,1,1,7,2
448,1,5,2,3,1,7,1
535,1,2,2,2,2,4,2
510,1,3,1,1,1,4,9
457,2,9,2,2,1,3,8
546,2,5,2,3,1,4,4
535,1,2,2,2,2,4,2
539,2,3,2,3,2,2,8
483,2,2,1,3,1,4,0
975,2,2,1,3,2,2,3
999,2,7,2,3,2,3,8
15,2,2,1,3,2,4,1
570,2,5,2,3,1,3,2
976,1,5,1,2,2,7,7
242,1,5,1,3,2,4,2
949,2,2,4,3,2,3,0
206,1,9,1,1,1,2,1
911,1,5,1,3,1,2,2
270,2,5,2,3,2,2,7
760,2,5,2,2,1,2,9
993,2,5,5,3,2,4,6
778,2,3,1,2,1,2,2
704,2,5,1,1,1,7,0
846,2,2,1,1,1,4,3
729,1,5,1,2,2,4,8
114,2,2,2,2,2,3,4
579,2,2,2,2,2,2,2
298,1,2,2,1,1,3,1
836,1,5,1,1,2,2,0
482,1,7,2,2,2,4,5
396,1,5,1,2,2,4,0
393,1,2,2,3,1,2,4
74,1,5,1,3,2,4,2
977,2,5,2,2,2,4,0
481,2,2,1,1,2,3,6
102,2,8,2,3,2,4,6
296,1,5,6,3,1,4,7
177,1,5,1,1,2,7,2
214,1,8,2,3,2,3,0
966,2,5,1,1,2,4,5
314,1,2,2,2,2,2,5
38,2,2,2,3,2,4,8
258,1,5,1,3,0,7,5
715,2,2,2,2,1,2,8
6,2,5,1,3,1,4,0
48,1,2,2,3,2,4,6
537,2,7,2,1,2,2,1
160,2,2,2,2,2,3,8
868,1,5,2,1,1,3,6
175,2,2,1,2,0,4,2
590,1,5,2,1,1,2,1
1,1,2,1,1,2,7,6
894,2,2,2,1,2,4,8
454,1,5,2,1,1,3,5
927,2,2,1,2,1,2,7
643,2,5,1,1,1,3,4
275,2,7,2,3,2,3,0
497,1,5,1,3,1,7,1
628,1,5,2,3,2,4,2
675,2,2,2,1,1,2,9
799,2,2,1,3,1,4,7
27,1,5,1,2,2,3,5
332,2,8,2,1,2,7,7
0,1,2,1,3,2,4,8
187,1,1,2,3,1,10,6
55,1,5,1,3,1,7,8
546,2,5,2,3,1,4,4
111,2,5,2,3,2,4,3
797,2,5,1,1,1,4,9
309,2,5,2,3,1,4,7
35,2,8,1,1,1,2,0
438,2,5,1,1,2,3,6
728,2,2,2,2,1,4,0
591,1,7,4,2,2,3,2
825,1,5,2,2,1,2,5
594,1,5,2,1,2,2,0
576,1,2,2,3,2,7,2
324,1,5,2,2,2,4,7
639,1,2,1,1,1,4,3
306,2,3,1,3,1,4,1
533,2,5,2,1,1,3,5
727,2,2,2,2,2,3,5
618,2,5,2,1,1,7,1
108,1,9,2,3,2,2,9
371,1,2,2,3,2,3,0
356,2,5,1,3,2,7,6
180,1,3,2,2,1,3,2
355,1,7,2,3,2,4,1
675,2,2,2,1,1,2,9
67,2,8,1,2,1,4,2
291,1,7,2,3,2,4,7
691,1,2,2,2,2,12,5
180,1,3,2,2,1,3,2
465,1,2,1,3,2,2,8
433,2,4,4,3,2,4,2
463,1,5,1,1,1,3,7
680,2,8,2,2,1,8,9
913,2,5,2,2,1,4,0
533,2,5,2,1,1,3,5
65,1,2,2,2,2,2,1
20,2,2,1,3,1,2,0
611,1,2,2,3,2,4,9
383,2,5,2,1,1,1,0
811,2,5,1,1,1,2,2
614,1,9,1,2,2,2,0
558,1,5,2,1,1,3,7
38,2,2,2,3,2,4,8
284,2,7,1,3,1,3,8
821,2,2,2,1,2,4,0
601,1,3,1,1,2,12,1
596,2,5,2,1,2,7,6
784,2,5,2,3,2,4,1
335,1,5,1,1,2,7,1
187,1,1,2,3,1,10,6
670,2,5,1,3,1,7,1
242,1,5,1,3,2,4,2
72,1,7,2,2,2,2,8
478,2,5,2,2,1,7,4
973,2,5,1,1,2,3,9
560,2,2,1,3,2,4,2
100,1,5,1,3,2,4,5
513,1,9,2,2,2,4,0
755,2,7,2,3,1,4,0
175,2,2,1,2,0,4,2
237,2,2,1,1,2,2,5
909,1,5,1,2,1,7,9
58,2,5,2,3,1,1,7
864,2,5,1,1,2,3,2
98,1,5,1,3,1,3,6
953,2,7,1,2,2,7,4
870,2,8,1,3,2,2,0
953,2,7,1,2,2,7,4
494,1,5,6,2,1,2,8
946,1,7,2,3,2,2,9
979,2,8,2,2,2,9,7
513,1,9,2,2,2,4,0
754,2,3,2,2,2,2,0
296,1,5,6,3,1,4,7
210,1,7,1,1,1,3,2
122,2,5,2,3,2,3,3
228,1,8,2,1,2,2,2
593,2,2,1,3,1,4,9
655,2,5,1,2,2,4,2
387,1,5,1,2,1,4,0
139,2,2,2,2,2,2,1
540,2,2,1,1,1,12,1
390,2,5,2,1,2,4,9
269,1,5,2,2,2,4,9
758,1,7,1,3,2,4,7
11,1,7,2,3,2,4,3
866,1,9,2,3,1,3,9
388,1,2,2,1,1,3,2
336,1,5,1,3,2,2,5
505,1,2,1,3,1,4,4
105,1,2,1,1,2,4,3
31,1,5,1,3,2,2,6
73,2,5,2,1,2,2,8
170,2,2,2,1,2,2,3
848,2,8,2,3,1,7,4
68,1,9,2,2,1,4,1
812,1,5,4,1,0,4,7
361,1,9,6,2,2,7,1
648,2,2,1,3,2,4,6
432,1,2,2,3,1,1,3
928,2,5,2,3,0,2,7
995,1,8,2,3,2,7,1
99,1,2,2,1,2,8,1
657,1,7,2,3,2,4,8
8,1,5,1,1,1,3,9
573,1,4,2,1,2,7,2
696,1,2,2,1,1,7,0
28,2,9,2,2,2,4,1
892,2,2,1,1,1,2,2
113,2,2,2,3,1,3,1
461,1,8,2,3,2,2,2
920,2,2,2,2,2,2,5
142,2,5,1,3,2,2,4
389,1,5,2,3,2,4,2
631,1,5,2,3,2,4,2
681,1,5,2,3,2,2,6
156,2,5,2,2,2,7,9
334,2,9,2,2,2,2,6
860,1,2,2,3,2,4,8
259,2,7,2,3,2,8,4
81,1,5,2,3,1,7,9
753,1,2,2,1,1,4,3
440,1,3,2,3,2,3,4
944,2,5,2,3,2,4,7
171,1,2,2,3,1,4,4
230,1,5,2,3,2,8,8
719,1,2,2,2,2,4,1
74,1,5,1,3,2,4,2
269,1,5,2,2,2,4,9
898,1,5,2,2,2,7,5
625,2,5,1,2,2,4,3
61,2,2,2,1,1,4,8
873,2,2,2,3,2,3,0
319,1,2,2,1,1,3,5
101,2,2,1,2,2,7,1
428,1,5,1,3,2,2,1
873,2,2,2,3,2,3,0
721,1,5,2,3,0,2,1
953,2,7,1,2,2,7,4
254,1,5,1,2,2,3,2
531,1,7,2,3,1,7,8
569,2,2,2,2,2,3,0
111,2,5,2,3,2,4,3
984,1,5,2,2,1,4,9
312,1,2,1,3,1,3,6
997,1,5,1,2,2,4,6
460,2,5,2,3,1,2,8
707,2,8,1,3,2,2,4
886,1,2,2,3,2,2,3
461,1,8,2,3,2,2,2
864,2,5,1,1,2,3,2
91,1,5,1,3,2,4,8
51,2,5,2,3,2,7,1
804,2,4,1,2,1,2,1
519,2,8,2,1,1,3,9
811,2,5,1,1,1,2,2
97,1,5,2,3,1,4,5
235,2,5,1,2,1,2,8
900,2,7,2,1,2,12,9
373,2,2,2,1,2,4,0
580,1,2,2,2,1,3,8
926,1,2,1,1,2,7,3
556,2,5,1,3,1,2,2
