,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
12634,1,8,2,6,7,3,2
12635,1,1,3,2,5,2,1
12636,2,2,3,3,7,3,1
12637,2,8,9,6,6,3,2
12638,2,1,7,1,4,1,2
12639,2,1,1,2,0,1,0
12640,1,1,4,3,1,2,0
12641,2,1,1,3,1,1,1
12642,1,1,9,6,8,2,2
12643,2,9,7,3,8,1,1
12644,1,7,9,1,8,1,1
12645,1,1,7,5,1,2,1
12646,2,1,12,6,7,2,2
12647,2,2,1,2,7,1,0
12648,2,5,1,5,4,2,0
12649,2,6,5,6,7,2,1
12650,2,1,6,2,3,1,1
12651,1,1,5,2,7,1,2
12652,2,1,3,1,1,1,0
12653,2,1,3,1,1,1,1
12654,2,2,3,2,0,1,0
12655,1,9,7,6,3,1,1
12656,2,1,5,4,1,1,0
12657,2,1,1,4,0,1,2
12658,1,1,9,1,7,2,0
12659,2,1,3,1,1,1,1
12660,1,1,5,2,1,2,2
12661,2,1,7,3,6,1,0
12662,1,1,6,5,8,1,0
12663,2,6,8,1,5,1,2
12664,2,1,7,3,4,1,0
12665,1,7,3,1,1,1,2
12666,2,2,3,1,5,1,1
12667,1,7,4,5,5,1,2
12668,2,1,3,3,1,2,2
12669,1,8,7,2,2,1,1
12670,2,1,3,2,0,1,0
12671,1,5,5,4,8,1,1
12672,1,1,4,1,8,1,2
12673,1,8,1,1,4,1,2
12674,1,3,4,1,7,1,0
12675,1,8,9,4,5,1,0
12676,1,1,2,1,1,1,1
12677,1,1,2,1,1,1,1
12678,2,9,10,6,7,1,2
12679,1,1,7,5,6,1,0
12680,1,1,5,1,2,1,1
12681,2,1,10,4,6,1,0
12682,1,7,5,1,6,1,0
12683,1,1,5,6,5,1,1
12684,1,1,5,1,0,1,2
12685,2,1,5,2,4,1,0
12686,1,1,8,4,2,1,0
12687,1,1,7,1,2,1,0
12688,2,1,3,1,5,1,0
12689,1,1,10,1,8,1,1
12690,2,1,1,2,6,1,0
12691,2,8,3,1,5,1,0
12692,1,5,4,1,4,3,0
12693,1,2,1,2,0,1,0
12694,1,1,7,4,7,1,1
12695,2,1,3,1,0,1,0
12696,2,1,3,2,1,1,0
12697,2,1,7,3,4,1,0
12698,2,1,1,4,7,1,1
12699,2,1,1,5,0,1,1
12700,2,2,10,6,7,1,0
12701,1,1,1,2,1,1,1
12702,1,1,1,2,1,1,0
12703,2,1,8,5,2,1,1
12704,2,2,6,5,1,1,2
12705,2,1,4,6,4,3,1
12706,2,2,3,3,4,3,1
12707,1,8,6,2,6,1,1
12708,2,1,5,1,9,1,0
12709,1,1,8,3,5,1,2
12710,2,9,3,3,3,1,0
12711,2,9,1,3,3,1,1
12712,2,1,1,5,6,1,0
12713,2,1,5,6,2,3,2
12714,1,1,4,4,0,2,0
12715,1,4,6,6,0,1,2
12716,2,8,5,6,7,1,0
12717,2,3,4,5,9,1,0
12718,1,1,5,1,4,2,2
12719,2,2,4,2,4,1,2
12720,2,8,6,3,2,1,0
12721,1,6,5,3,2,3,0
12722,1,1,5,6,2,1,2
12723,1,9,6,3,4,2,0
12724,1,1,1,4,4,1,2
12725,1,7,7,1,4,1,1
12726,1,1,10,2,3,1,0
12727,2,8,3,2,5,1,2
12728,1,1,4,6,2,1,1
12729,1,8,2,1,9,1,1
12730,1,2,3,1,1,1,0
12731,2,1,9,1,8,1,0
12732,2,1,3,1,5,1,0
12733,1,1,3,6,9,1,1
12734,2,2,3,5,7,1,0
12735,1,1,6,5,8,2,2
12736,2,1,5,4,9,1,2
12737,1,2,6,2,4,1,0
12738,1,2,12,5,4,2,2
12739,1,8,3,3,0,2,2
12740,1,8,5,1,2,3,0
12741,1,1,5,1,0,1,2
12742,2,1,8,4,3,1,0
12743,1,1,7,5,8,1,1
12744,1,2,3,3,5,1,0
12745,2,8,1,4,2,2,0
12746,2,1,8,1,6,1,0
12747,2,1,5,4,2,3,1
12748,1,9,3,5,2,1,0
12749,2,1,4,4,9,1,0
12750,1,1,4,3,8,1,1
12751,1,6,8,6,2,1,0
12752,1,1,3,2,1,1,1
12753,1,9,6,6,7,1,2
12754,1,1,6,2,9,1,1
12755,2,1,3,1,8,1,0
12756,1,1,3,3,0,2,1
12757,2,2,6,5,4,3,2
12758,2,1,3,4,6,1,1
12759,1,1,3,2,1,1,0
12760,2,2,7,6,1,1,2
12761,2,2,8,2,5,1,1
12762,1,7,1,5,5,1,0
12763,2,1,7,2,3,1,1
12764,1,1,5,1,1,1,2
12765,1,2,6,4,4,2,0
12766,2,1,3,3,0,3,2
12767,2,1,2,4,5,1,1
12768,1,1,2,1,1,1,0
12769,2,1,9,4,5,1,0
12770,2,2,4,5,1,1,2
12771,1,1,3,6,9,1,0
12772,1,9,7,5,9,1,0
12773,1,1,9,6,8,1,2
12774,1,9,2,4,3,2,2
12775,1,1,5,1,8,1,0
12776,1,1,10,6,7,3,2
12777,1,6,6,2,2,1,1
12778,1,1,7,5,8,1,1
12779,1,7,2,1,1,1,2
12780,1,2,8,2,1,1,0
12781,1,1,2,1,8,1,2
12782,1,1,7,3,9,1,0
12783,1,1,8,5,7,1,1
12784,1,1,5,1,8,3,1
12785,1,1,5,1,2,3,0
12786,1,1,6,4,8,1,0
12787,1,1,8,2,8,1,2
12788,1,4,1,2,3,3,1
12789,1,1,4,4,3,1,1
12790,2,1,5,4,0,2,1
12791,2,2,8,3,3,1,0
12792,1,1,7,2,4,2,2
12793,2,1,4,1,6,1,2
12794,2,1,1,1,2,1,1
12795,2,9,3,1,0,1,0
12796,2,8,5,2,5,1,1
12797,2,1,5,1,2,1,0
12798,2,1,5,1,8,1,1
12799,1,7,4,2,9,1,2
12800,1,1,8,4,5,1,0
12801,2,9,8,6,0,3,0
12802,1,1,8,2,1,1,1
12803,1,8,6,5,7,2,2
12804,2,1,2,4,9,1,0
12805,1,8,9,6,6,3,2
12806,2,1,3,2,0,2,0
12807,1,1,3,2,1,1,1
12808,1,1,7,1,4,1,0
12809,2,8,9,1,6,1,0
12810,1,1,8,6,4,3,1
12811,1,7,4,1,9,1,1
12812,1,1,7,1,1,1,1
12813,2,9,4,6,8,1,2
12814,1,2,11,6,6,1,0
12815,1,1,4,2,0,1,2
12816,1,1,8,4,2,1,0
12817,1,1,7,1,8,1,0
12818,2,1,10,6,5,3,1
12819,2,1,3,1,0,2,0
12820,2,1,3,2,0,2,0
12821,1,9,3,2,0,1,0
12822,2,2,6,6,0,3,2
12823,1,7,3,1,3,1,2
12824,2,9,5,5,1,1,1
12825,1,1,9,2,6,1,1
12826,1,1,6,4,6,2,0
12827,1,1,3,2,5,1,0
12828,2,1,8,1,1,1,1
12829,2,1,5,6,0,3,2
12830,2,1,5,2,6,1,0
12831,2,8,3,6,6,1,0
12832,1,8,7,1,8,1,2
12833,1,3,3,4,7,1,0
12834,1,1,3,1,1,1,1
12835,2,6,4,5,1,1,1
12836,2,1,12,6,7,1,0
12837,2,1,9,5,6,1,1
12838,2,8,6,1,2,1,2
12839,1,1,7,6,3,1,2
12840,2,1,7,2,2,1,0
12841,2,2,5,3,0,1,0
12842,2,1,10,6,3,1,0
12843,1,1,7,1,0,1,2
12844,2,6,3,1,6,1,0
12845,1,1,9,2,3,1,1
12846,2,1,4,2,2,1,1
12847,1,5,5,1,4,1,2
12848,1,1,8,3,1,1,0
12849,2,1,6,3,6,3,1
12850,1,5,9,1,5,1,1
12851,2,5,5,1,8,1,2
12852,2,1,11,5,5,1,2
12853,1,1,4,2,5,2,0
12854,2,1,5,2,9,1,2
12855,1,9,7,2,5,1,2
12856,2,2,2,2,0,2,0
12857,1,1,5,1,9,1,1
12858,1,8,2,5,2,1,1
12859,2,2,5,4,3,1,0
12860,1,8,2,2,4,1,0
12861,1,2,9,3,3,2,1
12862,1,1,9,3,3,1,0
12863,1,1,3,3,8,1,1
12864,2,3,3,2,0,1,0
12865,2,9,5,3,2,1,0
12866,2,1,5,3,9,1,0
12867,2,1,11,1,7,2,2
12868,2,1,5,1,1,1,2
12869,2,2,3,2,0,1,0
12870,1,8,1,3,4,1,2
12871,2,6,3,1,0,2,0
12872,1,2,3,5,2,1,0
12873,2,1,9,4,5,1,0
12874,2,2,11,5,8,3,1
12875,2,1,11,6,2,1,2
12876,1,2,5,3,6,2,2
12877,2,1,5,4,8,1,2
12878,1,1,4,2,4,1,1
12879,2,1,9,5,6,3,2
12880,2,8,6,4,7,1,0
12881,1,6,8,1,9,1,0
12882,1,1,4,2,7,1,2
12883,1,1,7,6,0,3,2
12884,1,1,7,1,3,1,1
12885,1,1,4,1,5,2,1
12886,1,9,5,4,4,1,0
12887,2,1,7,6,2,1,1
12888,2,1,11,1,3,3,1
12889,2,5,1,1,2,1,1
12890,2,1,7,2,7,2,1
12891,1,8,1,6,4,1,2
12892,2,1,3,1,2,1,1
12893,2,1,5,4,0,1,1
12894,1,2,5,5,0,1,2
12895,1,1,9,1,9,1,0
12896,1,8,3,4,0,1,1
12897,1,1,9,1,1,1,0
12898,1,1,2,4,5,1,1
12899,1,8,8,5,5,3,2
12900,2,3,3,5,8,2,1
12901,1,1,8,1,9,1,2
12902,2,1,7,4,4,3,0
12903,1,5,6,2,7,1,2
12904,2,9,4,3,1,1,0
12905,1,9,4,6,9,2,2
12906,1,7,5,1,6,1,1
12907,2,1,2,2,8,1,1
12908,1,2,5,1,2,1,1
12909,1,1,3,3,6,1,2
12910,1,1,6,5,0,3,0
12911,2,1,1,1,4,1,2
12912,2,8,8,5,7,1,0
12913,1,1,9,1,2,1,2
12914,1,2,3,6,4,1,1
12915,2,2,4,5,3,2,1
12916,1,1,3,1,6,1,2
12917,2,3,3,2,1,1,1
12918,2,1,6,6,2,2,1
12919,1,1,5,3,6,1,2
12920,1,1,6,5,7,2,1
12921,1,1,6,6,1,3,0
12922,2,1,2,1,1,1,1
12923,2,1,5,2,5,3,1
12924,2,1,6,3,1,3,0
12925,1,2,3,5,6,1,0
12926,1,1,8,2,3,3,0
12927,1,1,4,3,1,1,2
12928,2,1,7,1,1,1,2
12929,1,1,3,2,0,1,0
12930,1,1,4,1,3,1,2
12931,2,1,5,5,1,1,2
12932,2,1,4,1,3,1,1
12933,1,9,9,6,9,1,0
12934,2,1,3,2,0,1,0
12935,2,1,1,2,0,2,0
12936,1,1,7,6,6,2,0
12937,1,1,9,6,5,1,1
12938,2,1,10,2,1,1,1
12939,1,1,3,2,8,1,2
12940,1,1,3,1,1,1,1
12941,2,1,8,6,4,2,2
12942,2,1,3,1,3,1,1
12943,2,8,7,1,8,1,2
12944,2,9,3,4,4,3,2
12945,2,2,2,4,4,1,0
12946,2,6,5,4,7,1,0
12947,1,7,4,4,8,1,1
12948,1,1,5,4,9,1,1
12949,1,8,9,1,8,1,1
12950,2,1,4,2,9,1,1
12951,1,7,5,1,5,1,1
12952,1,1,7,3,8,3,1
12953,2,1,2,5,2,1,0
12954,2,6,3,1,0,1,0
12955,1,1,10,6,8,1,1
12956,1,1,8,2,0,1,1
12957,1,9,7,4,4,3,0
12958,2,1,9,1,8,1,0
12959,1,8,3,1,2,2,0
12960,1,7,6,4,1,1,2
12961,1,2,9,1,1,1,1
12962,2,2,1,1,7,3,2
12963,2,2,1,2,1,1,1
12964,1,9,4,2,6,3,2
12965,1,1,3,1,0,2,0
12966,2,1,8,5,8,1,0
12967,2,1,5,3,7,3,2
12968,2,1,1,2,0,1,0
12969,2,1,7,2,4,2,1
12970,1,2,3,1,1,1,0
12971,1,1,7,6,8,1,0
12972,1,1,5,1,2,1,2
12973,1,1,6,3,9,1,2
12974,1,1,4,1,0,1,1
12975,1,1,1,3,3,1,1
12976,2,9,3,2,1,1,0
12977,1,1,7,2,7,3,0
12978,1,1,8,1,1,1,0
12979,1,8,7,1,1,1,1
12980,1,1,1,2,0,3,2
12981,1,7,9,1,5,3,0
12982,2,1,3,2,0,1,0
12983,2,8,2,1,1,1,1
12984,2,1,6,1,9,1,1
12985,1,3,2,6,7,3,2
12986,2,1,5,6,2,1,2
12987,2,9,5,1,2,1,0
12988,1,5,11,2,5,1,2
12989,2,8,7,5,1,2,1
12990,1,1,7,2,7,2,2
12991,2,1,2,1,1,1,1
12992,1,1,4,1,7,2,1
12993,2,2,7,1,2,1,0
12994,1,5,5,4,6,2,0
12995,2,9,7,5,1,1,2
12996,1,1,1,1,1,1,1
12997,2,8,7,3,9,1,1
12998,2,1,2,5,6,1,0
12999,1,1,3,4,0,1,0
13000,1,5,6,2,1,1,1
13001,1,1,7,2,7,1,0
13002,1,1,3,4,4,1,0
13003,2,1,2,2,1,1,1
13004,1,7,9,3,6,2,1
13005,2,2,5,6,3,1,1
13006,2,8,1,3,2,1,1
13007,2,8,1,4,0,2,0
13008,1,1,3,1,0,1,0
13009,2,1,2,2,1,1,1
13010,1,1,5,1,8,1,1
13011,1,6,3,4,8,1,2
13012,2,2,4,6,2,1,1
13013,2,1,8,1,6,1,0
13014,1,1,1,5,2,1,2
13015,1,1,9,2,6,1,1
13016,2,6,3,3,2,1,0
13017,1,2,1,1,9,1,0
13018,1,9,1,6,9,1,0
13019,2,6,5,4,0,1,1
13020,1,1,5,6,6,1,0
13021,1,1,2,1,2,3,0
13022,1,1,4,5,1,2,1
13023,2,1,2,2,1,1,1
13024,2,1,2,2,1,1,1
13025,1,1,2,2,1,1,1
13026,2,1,9,1,5,1,0
13027,1,1,3,3,5,1,0
13028,2,1,7,6,1,1,1
13029,1,1,10,2,2,3,0
13030,1,1,5,6,0,1,2
13031,1,8,4,2,7,1,0
13032,1,1,5,6,2,2,0
13033,2,1,7,1,8,1,0
13034,1,1,7,1,5,1,1
13035,1,1,9,6,5,1,2
13036,2,1,7,3,1,1,2
13037,1,1,5,2,5,1,1
13038,1,2,3,5,5,2,0
13039,1,1,5,1,2,1,2
13040,1,1,5,1,4,1,1
13041,1,1,6,4,2,1,0
13042,2,1,4,4,3,1,0
13043,1,3,1,1,9,1,1
13044,1,1,7,1,8,1,2
13045,1,1,4,6,2,3,0
13046,1,1,6,4,0,1,0
13047,1,8,7,4,0,1,1
13048,2,2,4,2,7,1,1
13049,2,1,7,5,6,1,2
13050,2,9,10,6,8,3,2
13051,1,1,8,5,4,3,2
13052,1,1,2,1,1,1,1
13053,1,1,2,5,4,1,2
13054,1,1,3,2,1,1,0
13055,2,9,7,3,9,1,2
13056,2,6,6,1,8,1,0
13057,1,1,7,6,3,1,2
13058,2,2,1,2,5,1,2
13059,2,1,1,3,7,1,0
13060,2,2,1,2,0,1,0
13061,2,2,3,1,0,1,0
13062,1,1,5,1,7,1,1
13063,1,1,4,5,3,3,0
13064,1,1,5,3,9,1,0
13065,2,2,1,4,2,1,2
13066,2,1,2,4,6,1,1
13067,1,2,5,2,1,1,0
13068,2,1,3,1,1,1,1
13069,2,1,5,4,8,1,0
13070,1,1,8,2,5,1,2
13071,2,1,9,5,7,3,1
13072,1,1,2,1,1,1,0
13073,2,1,9,4,2,1,1
13074,2,2,4,2,4,1,0
13075,1,1,4,2,3,2,0
13076,1,1,4,3,1,1,0
13077,1,2,8,6,5,1,1
13078,2,9,3,6,6,1,2
13079,2,1,6,1,9,1,1
13080,1,1,5,1,3,1,2
13081,1,1,11,5,7,3,1
13082,2,1,1,2,0,2,0
13083,1,1,9,3,2,1,0
13084,2,1,2,1,8,1,0
13085,2,1,4,1,4,1,0
13086,1,2,8,1,7,1,1
13087,1,1,8,1,3,1,0
13088,1,8,2,4,3,2,1
13089,1,1,3,1,2,1,0
13090,2,1,1,1,1,1,0
13091,2,1,7,1,4,1,2
13092,2,1,3,2,1,1,0
13093,2,1,2,3,4,1,1
13094,1,9,7,2,9,1,1
13095,1,1,3,5,0,3,1
13096,1,2,4,1,0,1,1
13097,1,1,6,3,5,1,2
13098,1,1,8,1,4,1,1
13099,2,1,1,2,0,2,0
13100,2,1,5,3,5,1,0
13101,2,2,6,1,9,1,1
13102,1,1,1,5,1,1,1
13103,1,9,3,5,0,1,2
13104,2,1,9,4,2,1,0
13105,2,9,4,2,9,1,0
13106,2,2,3,2,1,1,0
13107,1,1,2,6,3,1,1
13108,1,1,3,3,7,2,1
13109,1,2,3,1,1,1,0
13110,2,1,7,3,5,1,0
13111,2,1,5,6,4,1,2
13112,2,1,4,6,5,1,2
13113,2,1,11,2,4,2,1
13114,1,6,10,6,7,1,2
13115,1,1,3,2,1,1,1
13116,1,1,4,1,4,3,2
13117,2,1,2,2,1,1,1
13118,2,1,3,2,1,1,1
13119,1,1,8,2,1,1,2
13120,1,1,5,4,7,1,2
13121,1,1,5,3,7,1,0
13122,1,6,2,1,2,1,1
13123,2,1,5,5,3,3,0
13124,1,9,12,2,7,1,0
13125,1,2,6,5,5,1,0
13126,1,1,8,6,0,3,0
13127,1,4,7,3,1,1,0
13128,1,1,7,4,1,1,2
13129,1,2,5,6,3,1,2
13130,1,1,6,1,2,3,2
13131,1,1,4,6,6,1,0
13132,2,9,8,6,4,1,2
13133,1,1,3,2,0,1,0
13134,1,5,1,2,5,1,0
13135,2,1,7,6,2,1,2
13136,1,1,5,4,6,1,2
13137,2,2,4,1,1,1,1
13138,2,1,6,6,7,1,2
13139,2,2,4,3,2,2,2
13140,2,1,5,4,1,1,0
13141,1,5,11,2,9,1,1
13142,1,1,6,2,5,1,0
13143,1,8,5,5,2,1,2
13144,1,1,4,1,6,1,1
13145,2,2,1,2,8,1,1
13146,2,6,2,5,0,3,0
13147,1,1,5,6,6,3,2
13148,2,1,7,1,9,1,0
13149,1,8,4,1,1,3,0
13150,2,1,8,3,6,1,1
13151,1,1,3,1,7,1,0
13152,1,1,4,2,4,1,1
13153,2,1,2,1,1,1,0
13154,1,1,6,2,3,1,1
13155,2,1,1,1,0,1,0
13156,2,1,8,1,6,1,0
13157,1,2,7,6,2,1,2
13158,1,1,7,2,1,1,1
13159,1,8,2,5,8,3,2
13160,1,2,1,1,1,1,1
13161,2,1,9,5,6,3,2
13162,1,1,7,3,6,1,1
13163,2,1,2,2,0,1,0
13164,2,1,7,2,7,1,0
13165,1,8,3,2,5,1,2
13166,1,1,5,5,5,1,0
13167,1,3,5,5,8,1,1
13168,1,1,8,2,5,2,0
13169,1,2,5,4,5,3,1
13170,1,1,8,1,4,1,2
13171,1,8,2,2,9,1,2
13172,2,6,5,1,4,1,1
13173,1,1,6,4,0,2,2
13174,2,1,4,2,8,1,1
13175,2,1,8,5,2,1,0
13176,1,9,4,5,5,2,0
13177,1,1,7,6,1,3,1
13178,2,1,4,4,9,1,2
13179,1,9,12,6,1,2,0
13180,1,1,3,1,1,1,1
13181,1,6,1,3,1,1,2
13182,2,1,3,1,1,1,0
13183,1,5,9,4,5,1,2
13184,1,5,4,1,8,1,2
13185,2,1,7,1,6,1,0
13186,1,1,5,6,6,1,2
13187,1,1,1,3,7,1,1
13188,2,9,5,2,4,1,1
13189,2,9,1,4,7,1,0
13190,1,9,6,3,6,3,2
13191,1,1,4,5,1,2,0
13192,2,1,9,3,8,1,1
13193,2,1,9,5,9,3,1
13194,2,2,4,6,9,1,2
13195,1,4,8,2,5,1,2
13196,1,1,2,1,1,1,1
13197,1,1,5,5,5,3,0
13198,1,8,9,1,9,1,2
13199,2,1,5,5,4,1,1
13200,1,1,3,1,1,1,0
13201,1,8,9,4,7,1,1
13202,2,9,3,2,1,1,1
13203,1,1,9,6,5,1,1
13204,2,1,9,4,5,1,0
13205,1,1,7,3,2,2,1
13206,1,1,4,5,9,1,1
13207,1,1,5,2,6,1,2
13208,1,1,5,3,5,1,2
13209,1,1,5,5,0,1,0
13210,2,1,3,2,5,1,1
13211,2,1,7,4,2,1,0
13212,2,2,5,4,8,1,0
13213,2,9,6,4,6,1,0
13214,2,1,3,2,1,1,0
13215,1,1,6,3,3,1,1
13216,1,1,8,4,8,2,0
13217,2,1,5,3,6,1,0
13218,2,1,10,1,3,1,0
13219,1,3,6,5,1,2,2
13220,2,1,5,1,7,1,0
13221,1,1,3,1,1,1,1
13222,2,1,5,1,7,1,1
13223,1,8,11,4,8,1,0
13224,1,1,7,4,2,1,0
13225,1,1,6,1,3,1,2
13226,1,1,5,1,7,1,1
13227,2,1,8,6,4,1,2
13228,2,1,3,1,1,1,0
13229,1,1,7,3,4,1,1
13230,1,1,8,1,5,1,0
13231,1,1,7,4,4,1,2
13232,2,6,3,5,2,1,1
13233,2,3,5,1,8,1,0
13234,1,8,5,2,7,1,0
13235,2,1,7,6,5,1,2
13236,2,2,11,4,3,2,1
13237,2,2,4,1,4,1,0
13238,1,1,5,4,0,2,1
13239,2,1,7,6,4,1,2
13240,2,1,5,2,7,1,0
13241,2,9,12,2,8,1,0
13242,2,1,8,1,6,1,0
13243,1,6,5,3,5,1,0
13244,1,1,5,1,8,1,1
13245,1,1,7,1,9,1,0
13246,1,8,5,4,6,1,0
13247,2,1,7,5,7,1,2
13248,1,1,5,5,6,1,1
13249,1,9,1,1,1,1,2
13250,1,1,9,6,7,1,2
13251,2,1,3,5,4,3,2
13252,1,1,11,4,0,1,0
13253,2,9,4,4,0,3,0
13254,1,8,3,2,0,2,0
13255,1,9,3,6,1,3,0
13256,2,2,8,2,9,1,0
13257,1,1,5,4,8,2,0
13258,1,1,3,3,2,3,0
13259,2,1,5,1,9,1,0
13260,2,1,7,2,2,1,2
13261,2,2,1,2,1,1,0
13262,1,1,2,1,3,1,0
13263,2,2,9,1,7,1,2
13264,1,8,8,1,0,1,2
13265,1,5,11,1,8,1,1
13266,1,1,7,3,1,1,0
13267,1,1,7,1,5,1,1
13268,1,2,1,3,5,1,2
13269,1,2,3,3,9,3,0
13270,2,1,9,4,7,1,0
13271,1,1,4,5,7,1,0
13272,2,6,11,3,6,1,0
13273,1,2,2,4,4,3,0
13274,2,1,4,6,2,3,2
13275,1,1,8,6,1,1,1
13276,1,1,5,1,9,1,1
13277,2,1,6,4,7,1,0
13278,1,1,5,1,3,1,2
13279,2,1,2,2,0,1,0
13280,2,2,4,5,2,1,2
13281,2,9,11,1,0,1,0
13282,1,5,10,1,6,1,0
13283,2,6,3,2,3,1,2
13284,1,1,5,1,5,1,0
13285,1,1,5,1,4,3,0
13286,1,1,5,6,0,1,1
13287,2,2,3,1,4,1,2
13288,2,6,1,1,7,1,0
13289,1,1,4,3,0,1,0
13290,2,1,5,2,1,1,0
13291,1,2,6,4,4,1,0
13292,1,1,3,2,3,1,1
13293,1,8,6,5,0,2,2
13294,2,1,9,1,6,1,0
13295,1,1,6,3,3,1,0
13296,2,1,7,5,5,1,1
13297,2,6,3,4,8,1,2
13298,1,2,6,5,1,1,2
13299,1,6,10,3,3,1,1
13300,1,9,5,2,1,2,0
13301,2,1,3,1,0,1,0
13302,2,1,2,1,7,1,0
13303,1,1,4,3,6,1,0
13304,1,9,2,1,7,1,2
13305,1,6,1,6,9,1,2
13306,1,1,6,3,1,3,2
13307,1,1,8,5,1,1,0
13308,2,1,2,4,5,1,0
13309,2,9,4,6,6,1,2
13310,2,6,5,3,5,1,1
13311,2,1,9,6,5,1,1
13312,2,2,12,6,6,3,1
13313,1,1,5,1,4,3,0
13314,2,2,5,6,2,1,1
13315,1,1,5,1,3,1,1
13316,2,1,5,6,6,1,0
13317,1,1,5,6,6,1,2
13318,1,1,7,4,6,1,2
13319,1,1,5,3,2,1,2
13320,2,1,5,2,6,2,0
13321,1,8,3,5,8,1,1
13322,1,1,2,2,1,1,1
13323,1,1,7,6,2,1,2
13324,1,6,3,3,8,1,2
13325,1,1,8,1,8,1,2
13326,1,2,7,1,7,3,2
13327,2,1,3,2,1,1,0
13328,2,1,5,3,6,1,2
13329,1,1,9,1,3,1,0
13330,1,1,5,1,9,1,1
13331,1,1,5,6,6,1,2
13332,2,2,1,1,1,1,1
13333,1,5,11,1,8,1,2
13334,1,5,7,4,6,1,1
13335,2,1,5,2,6,2,0
13336,1,5,7,1,3,3,0
13337,2,1,11,3,2,3,0
13338,1,1,10,2,5,2,1
13339,2,6,8,3,6,1,1
13340,1,6,6,5,3,1,0
13341,1,2,12,1,5,1,1
13342,1,1,5,6,5,3,1
13343,1,1,7,6,7,1,1
13344,1,8,1,6,0,1,2
13345,2,1,7,6,2,1,0
13346,2,9,4,5,2,1,1
13347,1,6,12,6,5,1,2
13348,2,2,6,5,3,1,1
13349,1,1,5,4,8,1,2
13350,2,2,7,1,3,1,1
13351,1,1,3,4,3,1,1
13352,2,1,7,6,4,1,2
13353,1,1,4,1,2,1,2
13354,1,1,11,4,6,1,2
13355,2,1,12,2,6,2,1
13356,1,1,8,1,6,1,0
13357,1,1,4,4,2,1,0
13358,2,1,7,6,6,1,2
13359,2,1,9,6,7,1,2
13360,1,1,7,2,5,3,1
13361,2,1,7,4,2,1,0
13362,1,5,11,1,4,1,0
13363,1,6,7,2,2,1,1
13364,1,1,10,1,1,1,2
13365,1,1,5,4,0,3,2
13366,1,1,9,4,2,1,0
13367,1,2,4,6,3,1,0
13368,2,9,2,1,0,1,1
13369,1,1,5,6,6,1,0
13370,2,1,5,2,2,2,0
13371,1,9,10,4,7,1,0
13372,2,2,5,4,7,1,0
13373,2,8,3,3,0,3,1
13374,1,9,2,1,1,1,0
13375,1,1,6,3,2,2,0
13376,1,1,7,6,6,3,2
13377,1,1,7,2,1,1,2
13378,1,6,3,2,1,1,0
13379,1,1,6,4,6,1,2
13380,1,1,5,3,4,1,0
13381,2,1,8,6,2,1,2
13382,2,1,2,2,0,1,1
13383,1,1,3,4,6,1,0
13384,2,8,10,1,9,1,0
13385,2,1,4,2,2,1,0
13386,1,9,6,6,9,1,2
13387,2,9,1,4,8,1,2
13388,1,1,9,4,5,2,0
13389,1,9,7,5,0,1,0
13390,1,8,4,4,6,1,1
13391,1,1,5,4,2,1,0
13392,2,1,1,1,2,1,2
13393,2,3,8,6,1,1,1
13394,1,2,9,3,4,1,0
13395,1,9,5,6,5,3,0
13396,1,6,5,3,7,1,1
13397,1,1,9,1,6,1,1
13398,2,5,3,4,3,1,0
13399,1,1,5,5,4,1,1
13400,2,1,5,4,3,2,0
13401,1,1,9,4,3,2,1
13402,1,6,11,4,1,1,0
13403,1,1,9,2,2,1,1
13404,1,1,3,3,4,1,2
13405,1,7,2,1,1,1,0
13406,2,9,8,6,8,1,1
13407,1,9,2,4,3,1,1
13408,1,2,4,2,9,1,0
13409,2,1,5,4,9,1,0
13410,1,5,11,1,3,1,2
13411,1,1,7,1,9,1,1
13412,2,1,9,1,7,1,0
13413,1,1,4,1,9,1,1
13414,2,1,4,1,6,1,1
13415,2,1,2,2,1,1,1
13416,2,1,7,6,2,1,2
13417,1,6,6,4,6,1,0
13418,1,2,2,2,1,1,0
13419,2,9,5,4,6,1,0
13420,2,1,1,2,0,1,0
13421,1,1,2,5,1,3,0
13422,2,2,1,4,5,1,0
13423,1,1,3,4,2,3,0
13424,1,1,9,1,1,3,2
13425,1,2,4,6,5,3,2
13426,2,2,5,3,6,1,2
13427,1,1,9,4,6,1,1
13428,2,1,3,2,5,1,2
13429,1,1,3,1,1,1,1
13430,2,2,5,6,1,1,1
13431,2,1,5,2,2,2,0
13432,1,1,8,2,4,2,0
13433,2,1,3,4,9,1,0
13434,1,1,4,2,4,1,1
13435,2,1,1,1,0,1,1
13436,1,1,3,4,9,1,0
13437,1,1,1,1,7,1,1
13438,1,1,2,1,1,1,0
13439,1,1,5,6,2,1,1
13440,2,1,7,3,7,3,2
13441,1,9,8,2,2,3,0
13442,1,1,8,2,3,2,2
13443,2,9,7,1,2,1,1
13444,1,1,4,1,5,1,0
13445,2,1,9,4,9,2,2
13446,2,1,5,5,7,1,2
13447,1,1,6,3,4,1,0
13448,1,8,6,6,7,1,2
13449,1,1,5,1,5,1,2
13450,1,1,5,4,3,1,2
13451,1,1,5,4,5,1,1
13452,2,8,6,6,5,3,1
13453,1,1,2,1,1,1,1
